단지기본일련번호,면적일련번호,기준년월,KB일반가_만원,면적구분
15759,206829,201401,96500,84
15759,206829,201812,185000,84
15759,206829,201811,185000,84
15759,206829,201810,185000,84
15759,206829,201809,185000,84
15759,206829,201808,185000,84
15759,206829,201807,180000,84
15759,206829,201806,177500,84
15759,206829,201805,175000,84
15759,206829,201804,172500,84
15759,206829,201803,170000,84
15759,206829,201802,165000,84
15759,206829,201801,165000,84
15759,206829,201712,152500,84
15759,206829,201711,152500,84
15759,206829,201710,145000,84
15759,206829,201709,140000,84
15759,206829,201708,140000,84
15759,206829,201707,140000,84
15759,206829,201706,132500,84
15759,206829,201705,130000,84
15759,206829,201704,130000,84
15759,206829,201703,130000,84
15759,206829,201702,130000,84
15759,206829,201701,130000,84
15759,206829,201612,130000,84
15759,206829,201611,130000,84
15759,206829,201610,130000,84
15759,206829,201609,116000,84
15759,206829,201608,116000,84
15759,206829,201607,116000,84
15759,206829,201606,116000,84
15759,206829,201605,111000,84
15759,206829,201604,110000,84
15759,206829,201603,110000,84
15759,206829,201602,110000,84
15759,206829,201601,110000,84
15759,206829,201912,211500,84
15759,206829,201911,206500,84
15759,206829,201910,202500,84
15759,206829,201909,197500,84
15759,206829,201908,192500,84
15759,206829,201907,189000,84
15759,206829,201906,185000,84
15759,206829,201905,185000,84
15759,206829,201904,185000,84
15759,206829,201903,185000,84
15759,206829,201902,185000,84
15759,206829,201901,185000,84
15759,206829,202012,230000,84
15759,206829,202011,227500,84
15759,206829,202010,222500,84
15759,206829,202009,222500,84
15759,206829,202008,222500,84
15759,206829,202007,222500,84
15759,206829,202006,221500,84
15759,206829,202005,211500,84
15759,206829,202004,211500,84
15759,206829,202003,211500,84
15759,206829,202002,211500,84
15759,206829,202001,211500,84
15759,206829,202112,270000,84
15759,206829,202111,262500,84
15759,206829,202110,250000,84
15759,206829,202109,232500,84
15759,206829,202108,232500,84
15759,206829,202107,232500,84
15759,206829,202106,232500,84
15759,206829,202105,232500,84
15759,206829,202104,232500,84
15759,206829,202103,232500,84
15759,206829,202102,232500,84
15759,206829,202101,230000,84
15759,206829,202212,275000,84
15759,206829,202211,275000,84
15759,206829,202210,275000,84
15759,206829,202209,275000,84
15759,206829,202208,275000,84
15759,206829,202207,275000,84
15759,206829,202206,275000,84
15759,206829,202205,275000,84
15759,206829,202204,275000,84
15759,206829,202203,275000,84
15759,206829,202202,270000,84
15759,206829,202201,270000,84
15759,206829,202312,257500,84
15759,206829,202311,257500,84
15759,206829,202310,257500,84
15759,206829,202309,257500,84
15759,206829,202308,257500,84
15759,206829,202307,257500,84
15759,206829,202306,257500,84
15759,206829,202305,257500,84
15759,206829,202304,257500,84
15759,206829,202303,257500,84
15759,206829,202302,257500,84
15759,206829,202301,257500,84
15759,206829,202412,270000,84
15759,206829,202411,270000,84
15759,206829,202410,270000,84
15759,206829,202409,267500,84
15759,206829,202408,260000,84
15759,206829,202407,260000,84
15759,206829,202406,257500,84
15759,206829,202405,257500,84
15759,206829,202404,257500,84
15759,206829,202403,257500,84
15759,206829,202402,257500,84
15759,206829,202401,257500,84
15759,206829,202512,325000,84
15759,206829,202511,325000,84
15759,206829,202510,325000,84
15759,206829,202509,320000,84
15759,206829,202508,320000,84
15759,206829,202507,320000,84
15759,206829,202506,315000,84
15759,206829,202505,302500,84
15759,206829,202504,302500,84
15759,206829,202503,297500,84
15759,206829,202502,270000,84
15759,206829,202501,270000,84
15759,206829,202607,335000,84
15759,206829,202606,330000,84
15759,206829,202605,320000,84
15759,206829,202604,320000,84
15759,206829,202603,320000,84
15759,206829,202602,325000,84
15759,206829,202601,325000,84
15758,134592,200812,92500,84
15758,134592,200811,92500,84
15758,134592,200810,92500,84
15758,134592,200809,96000,84
15758,134592,200808,96000,84
15758,134592,200807,96000,84
15758,134592,200806,96000,84
15758,134592,200805,96000,84
15758,134592,200804,92000,84
15758,134592,200803,92000,84
15758,134592,200802,92000,84
15758,134592,200801,92000,84
15758,134592,201012,103500,84
15758,134592,201011,103500,84
15758,134592,201010,103500,84
15758,134592,201009,103500,84
15758,134592,201008,103500,84
15758,134592,201007,103500,84
15758,134592,201006,103500,84
15758,134592,201005,103500,84
15758,134592,201004,101000,84
15758,134592,201003,101000,84
15758,134592,201002,101000,84
15758,134592,201001,100000,84
15758,134592,201112,103500,84
15758,134592,201111,103500,84
15758,134592,201110,104000,84
15758,134592,201109,104500,84
15758,134592,201108,104500,84
15758,134592,201107,104500,84
15758,134592,201106,104500,84
15758,134592,201105,104500,84
15758,134592,201104,105000,84
15758,134592,201103,105000,84
15758,134592,201102,105000,84
15758,134592,201101,105000,84
15758,134592,200912,100000,84
15758,134592,200911,100000,84
15758,134592,200910,100000,84
15758,134592,200909,100000,84
15758,134592,200908,100000,84
15758,134592,200907,97500,84
15758,134592,200906,96500,84
15758,134592,200905,96500,84
15758,134592,200904,96500,84
15758,134592,200903,93500,84
15758,134592,200902,93500,84
15758,134592,200901,92500,84
15758,134592,201312,100000,84
15758,134592,201311,100000,84
15758,134592,201310,100000,84
15758,134592,201309,100000,84
15758,134592,201308,100000,84
15758,134592,201307,100000,84
15758,134592,201306,100000,84
15758,134592,201305,100000,84
15758,134592,201304,99000,84
15758,134592,201303,99000,84
15758,134592,201302,99000,84
15758,134592,201301,99000,84
15758,134592,201412,101500,84
15758,134592,201411,101500,84
15758,134592,201410,101500,84
15758,134592,201409,101500,84
15758,134592,201408,101500,84
15758,134592,201407,100000,84
15758,134592,201406,100000,84
15758,134592,201405,100000,84
15758,134592,201404,100000,84
15758,134592,201403,100000,84
15758,134592,201402,100000,84
15758,134592,201401,100000,84
15758,134592,201512,112500,84
15758,134592,201511,112500,84
15758,134592,201510,112000,84
15758,134592,201509,110500,84
15758,134592,201508,110500,84
15758,134592,201507,110500,84
15758,134592,201506,106500,84
15758,134592,201505,105000,84
15758,134592,201504,105000,84
15758,134592,201503,105000,84
15758,134592,201502,102250,84
15758,134592,201501,102000,84
15758,134592,201612,132500,84
15758,134592,201611,130000,84
15758,134592,201610,127500,84
15758,134592,201609,120000,84
15758,134592,201608,120000,84
15758,134592,201607,120000,84
15758,134592,201606,120000,84
15758,134592,201605,113500,84
15758,134592,201604,112500,84
15758,134592,201603,112500,84
15758,134592,201602,112500,84
15758,134592,201601,112500,84
15758,134592,201712,155000,84
15758,134592,201711,155000,84
15758,134592,201710,150000,84
15758,134592,201709,145000,84
15758,134592,201708,145000,84
15758,134592,201707,145000,84
15758,134592,201706,135000,84
15758,134592,201705,132500,84
15758,134592,201704,132500,84
15758,134592,201703,132500,84
15758,134592,201702,132500,84
15758,134592,201701,132500,84
15758,134592,201812,185000,84
15758,134592,201811,185000,84
15758,134592,201810,185000,84
15758,134592,201809,184000,84
15758,134592,201808,184000,84
15758,134592,201807,180000,84
15758,134592,201806,180000,84
15758,134592,201805,180000,84
15758,134592,201804,180000,84
15758,134592,201803,177500,84
15758,134592,201802,172500,84
15758,134592,201801,172500,84
15758,134592,201912,202500,84
15758,134592,201911,202500,84
15758,134592,201910,202500,84
15758,134592,201909,202500,84
15758,134592,201908,197500,84
15758,134592,201907,195000,84
15758,134592,201906,190000,84
15758,134592,201905,185000,84
15758,134592,201904,185000,84
15758,134592,201903,185000,84
15758,134592,201902,185000,84
15758,134592,201901,185000,84
15758,134592,202012,227500,84
15758,134592,202011,227500,84
15758,134592,202010,227500,84
15758,134592,202009,227500,84
15758,134592,202008,227500,84
15758,134592,202007,227500,84
15758,134592,202006,227500,84
15758,134592,202005,222500,84
15758,134592,202004,222500,84
15758,134592,202003,222500,84
15758,134592,202002,222500,84
15758,134592,202001,215000,84
15758,134592,202312,260000,84
15758,134592,202311,260000,84
15758,134592,202310,260000,84
15758,134592,202309,255000,84
15758,134592,202308,255000,84
15758,134592,202307,255000,84
15758,134592,202306,255000,84
15758,134592,202305,255000,84
15758,134592,202304,255000,84
15758,134592,202303,257500,84
15758,134592,202302,257500,84
15758,134592,202301,257500,84
15758,134592,202212,262500,84
15758,134592,202211,262500,84
15758,134592,202210,262500,84
15758,134592,202209,262500,84
15758,134592,202208,262500,84
15758,134592,202207,262500,84
15758,134592,202206,262500,84
15758,134592,202205,262500,84
15758,134592,202204,262500,84
15758,134592,202203,262500,84
15758,134592,202202,262500,84
15758,134592,202201,262500,84
15758,134592,202112,262500,84
15758,134592,202111,260000,84
15758,134592,202110,245000,84
15758,134592,202109,237500,84
15758,134592,202108,237500,84
15758,134592,202107,235000,84
15758,134592,202106,235000,84
15758,134592,202105,235000,84
15758,134592,202104,235000,84
15758,134592,202103,232500,84
15758,134592,202102,227500,84
15758,134592,202101,227500,84
15758,134592,202412,277500,84
15758,134592,202411,277500,84
15758,134592,202410,277500,84
15758,134592,202409,270000,84
15758,134592,202408,266000,84
15758,134592,202407,262500,84
15758,134592,202406,260000,84
15758,134592,202405,260000,84
15758,134592,202404,260000,84
15758,134592,202403,260000,84
15758,134592,202402,260000,84
15758,134592,202401,260000,84
15758,134592,202607,350000,84
15758,134592,202606,345000,84
15758,134592,202605,345000,84
15758,134592,202604,345000,84
15758,134592,202603,345000,84
15758,134592,202602,350000,84
15758,134592,202601,345000,84
15758,134592,202512,345000,84
15758,134592,202511,340000,84
15758,134592,202510,337500,84
15758,134592,202509,332500,84
15758,134592,202508,330000,84
15758,134592,202507,330000,84
15758,134592,202506,315000,84
15758,134592,202505,310000,84
15758,134592,202504,310000,84
15758,134592,202503,307500,84
15758,134592,202502,282500,84
15758,134592,202501,277500,84
15758,134592,201212,99000,84
15758,134592,201211,99000,84
15758,134592,201210,99000,84
15758,134592,201209,102500,84
15758,134592,201208,103000,84
15758,134592,201207,103500,84
15758,134592,201206,103500,84
15758,134592,201205,103500,84
15758,134592,201204,103500,84
15758,134592,201203,103500,84
15758,134592,201202,103500,84
15758,134592,201201,103500,84
15758,157405,200912,100000,84
15758,157405,200911,100000,84
15758,157405,200910,100000,84
15758,157405,200909,100000,84
15758,157405,200908,100000,84
15758,157405,200907,97500,84
15758,157405,200906,95500,84
15758,157405,200905,95500,84
15758,157405,200904,95500,84
15758,157405,200903,93500,84
15758,157405,200902,93500,84
15758,157405,200901,92500,84
15758,157405,201112,105000,84
15758,157405,201111,105000,84
15758,157405,201110,105000,84
15758,157405,201109,105000,84
15758,157405,201108,105000,84
15758,157405,201107,105000,84
15758,157405,201106,105000,84
15758,157405,201105,105000,84
15758,157405,201104,105000,84
15758,157405,201103,105000,84
15758,157405,201102,105000,84
15758,157405,201101,105000,84
15758,157405,200812,92500,84
15758,157405,200811,92500,84
15758,157405,200810,92500,84
15758,157405,200809,96000,84
15758,157405,200808,96000,84
15758,157405,200807,96000,84
15758,157405,200806,96000,84
15758,157405,200805,96000,84
15758,157405,200804,92500,84
15758,157405,200803,92500,84
15758,157405,200802,92500,84
15758,157405,200801,92500,84
15758,157405,201012,102500,84
15758,157405,201011,102500,84
15758,157405,201010,102500,84
15758,157405,201009,102500,84
15758,157405,201008,102500,84
15758,157405,201007,102500,84
15758,157405,201006,102500,84
15758,157405,201005,102500,84
15758,157405,201004,100000,84
15758,157405,201003,100000,84
15758,157405,201002,101000,84
15758,157405,201001,100000,84
15758,157405,201312,100000,84
15758,157405,201311,100000,84
15758,157405,201310,100000,84
15758,157405,201309,100000,84
15758,157405,201308,100000,84
15758,157405,201307,100000,84
15758,157405,201306,100000,84
15758,157405,201305,100000,84
15758,157405,201304,101500,84
15758,157405,201303,101500,84
15758,157405,201302,101500,84
15758,157405,201301,101500,84
15758,157405,201412,101500,84
15758,157405,201411,101500,84
15758,157405,201410,101500,84
15758,157405,201409,101500,84
15758,157405,201408,101500,84
15758,157405,201407,100000,84
15758,157405,201406,100000,84
15758,157405,201405,100000,84
15758,157405,201404,100000,84
15758,157405,201403,100000,84
15758,157405,201402,100000,84
15758,157405,201401,100000,84
15758,157405,201712,155000,84
15758,157405,201711,155000,84
15758,157405,201710,150000,84
15758,157405,201709,145000,84
15758,157405,201708,145000,84
15758,157405,201707,145000,84
15758,157405,201706,135000,84
15758,157405,201705,132500,84
15758,157405,201704,132500,84
15758,157405,201703,132500,84
15758,157405,201702,132500,84
15758,157405,201701,132500,84
15758,157405,201612,132500,84
15758,157405,201611,130000,84
15758,157405,201610,127500,84
15758,157405,201609,120000,84
15758,157405,201608,120000,84
15758,157405,201607,120000,84
15758,157405,201606,120000,84
15758,157405,201605,113500,84
15758,157405,201604,112500,84
15758,157405,201603,112500,84
15758,157405,201602,112500,84
15758,157405,201601,112500,84
15758,157405,201812,185000,84
15758,157405,201811,185000,84
15758,157405,201810,185000,84
15758,157405,201809,184000,84
15758,157405,201808,184000,84
15758,157405,201807,180000,84
15758,157405,201806,180000,84
15758,157405,201805,180000,84
15758,157405,201804,180000,84
15758,157405,201803,177500,84
15758,157405,201802,172500,84
15758,157405,201801,172500,84
15758,157405,201912,202500,84
15758,157405,201911,202500,84
15758,157405,201910,202500,84
15758,157405,201909,202500,84
15758,157405,201908,195000,84
15758,157405,201907,192500,84
15758,157405,201906,190000,84
15758,157405,201905,185000,84
15758,157405,201904,185000,84
15758,157405,201903,185000,84
15758,157405,201902,185000,84
15758,157405,201901,185000,84
15758,157405,201212,101500,84
15758,157405,201211,101500,84
15758,157405,201210,101500,84
15758,157405,201209,105000,84
15758,157405,201208,105000,84
15758,157405,201207,105000,84
15758,157405,201206,105000,84
15758,157405,201205,105000,84
15758,157405,201204,105000,84
15758,157405,201203,105000,84
15758,157405,201202,105000,84
15758,157405,201201,105000,84
15758,157405,202112,262500,84
15758,157405,202111,260000,84
15758,157405,202110,242500,84
15758,157405,202109,237500,84
15758,157405,202108,237500,84
15758,157405,202107,235000,84
15758,157405,202106,235000,84
15758,157405,202105,235000,84
15758,157405,202104,235000,84
15758,157405,202103,232500,84
15758,157405,202102,227500,84
15758,157405,202101,227500,84
15758,157405,201512,112500,84
15758,157405,201511,112500,84
15758,157405,201510,112000,84
15758,157405,201509,109500,84
15758,157405,201508,109500,84
15758,157405,201507,109500,84
15758,157405,201506,105500,84
15758,157405,201505,105000,84
15758,157405,201504,105000,84
15758,157405,201503,105000,84
15758,157405,201502,102250,84
15758,157405,201501,102000,84
15758,157405,202012,227500,84
15758,157405,202011,227500,84
15758,157405,202010,227500,84
15758,157405,202009,227500,84
15758,157405,202008,227500,84
15758,157405,202007,227500,84
15758,157405,202006,227500,84
15758,157405,202005,222500,84
15758,157405,202004,222500,84
15758,157405,202003,222500,84
15758,157405,202002,222500,84
15758,157405,202001,215000,84
15758,157405,202212,262500,84
15758,157405,202211,262500,84
15758,157405,202210,262500,84
15758,157405,202209,262500,84
15758,157405,202208,262500,84
15758,157405,202207,262500,84
15758,157405,202206,262500,84
15758,157405,202205,262500,84
15758,157405,202204,262500,84
15758,157405,202203,262500,84
15758,157405,202202,262500,84
15758,157405,202201,262500,84
15758,157405,202312,260000,84
15758,157405,202311,260000,84
15758,157405,202310,260000,84
15758,157405,202309,255000,84
15758,157405,202308,255000,84
15758,157405,202307,255000,84
15758,157405,202306,255000,84
15758,157405,202305,255000,84
15758,157405,202304,255000,84
15758,157405,202303,257500,84
15758,157405,202302,257500,84
15758,157405,202301,257500,84
15758,157405,202412,277500,84
15758,157405,202411,277500,84
15758,157405,202410,277500,84
15758,157405,202409,270000,84
15758,157405,202408,266000,84
15758,157405,202407,262500,84
15758,157405,202406,260000,84
15758,157405,202405,260000,84
15758,157405,202404,260000,84
15758,157405,202403,260000,84
15758,157405,202402,260000,84
15758,157405,202401,260000,84
15758,157405,202512,345000,84
15758,157405,202511,340000,84
15758,157405,202510,337500,84
15758,157405,202509,332500,84
15758,157405,202508,330000,84
15758,157405,202507,330000,84
15758,157405,202506,315000,84
15758,157405,202505,310000,84
15758,157405,202504,310000,84
15758,157405,202503,307500,84
15758,157405,202502,282500,84
15758,157405,202501,277500,84
15758,157405,202607,350000,84
15758,157405,202606,345000,84
15758,157405,202605,345000,84
15758,157405,202604,345000,84
15758,157405,202603,345000,84
15758,157405,202602,350000,84
15758,157405,202601,345000,84
15758,186168,201012,101500,84
15758,186168,201011,101500,84
15758,186168,201010,101500,84
15758,186168,201009,101500,84
15758,186168,201008,101500,84
15758,186168,201007,101500,84
15758,186168,201006,101500,84
15758,186168,201005,101500,84
15758,186168,201004,99000,84
15758,186168,201003,99000,84
15758,186168,201002,99000,84
15758,186168,201001,99000,84
15758,186168,200812,89000,84
15758,186168,200811,89000,84
15758,186168,200810,89000,84
15758,186168,200809,90000,84
15758,186168,200808,90000,84
15758,186168,200807,90000,84
15758,186168,200806,90000,84
15758,186168,200805,90000,84
15758,186168,200804,88500,84
15758,186168,200803,88500,84
15758,186168,200802,88500,84
15758,186168,200801,88500,84
15758,186168,200912,99000,84
15758,186168,200911,99000,84
15758,186168,200910,99000,84
15758,186168,200909,99000,84
15758,186168,200908,99000,84
15758,186168,200907,95500,84
15758,186168,200906,94000,84
15758,186168,200905,94000,84
15758,186168,200904,94000,84
15758,186168,200903,91500,84
15758,186168,200902,91500,84
15758,186168,200901,89000,84
15758,186168,201112,104000,84
15758,186168,201111,104000,84
15758,186168,201110,104000,84
15758,186168,201109,104000,84
15758,186168,201108,104000,84
15758,186168,201107,104000,84
15758,186168,201106,104000,84
15758,186168,201105,104000,84
15758,186168,201104,104000,84
15758,186168,201103,104000,84
15758,186168,201102,104000,84
15758,186168,201101,104000,84
15758,186168,201412,98000,84
15758,186168,201411,98000,84
15758,186168,201410,98000,84
15758,186168,201409,98000,84
15758,186168,201408,98000,84
15758,186168,201407,97000,84
15758,186168,201406,97000,84
15758,186168,201405,97000,84
15758,186168,201404,97000,84
15758,186168,201403,97000,84
15758,186168,201402,97000,84
15758,186168,201401,97000,84
15758,186168,201612,125000,84
15758,186168,201611,125000,84
15758,186168,201610,120000,84
15758,186168,201609,115000,84
15758,186168,201608,115000,84
15758,186168,201607,114000,84
15758,186168,201606,114000,84
15758,186168,201605,110000,84
15758,186168,201604,108500,84
15758,186168,201603,108500,84
15758,186168,201602,108500,84
15758,186168,201601,108500,84
15758,186168,201512,108500,84
15758,186168,201511,108500,84
15758,186168,201510,106000,84
15758,186168,201509,105000,84
15758,186168,201508,105000,84
15758,186168,201507,105000,84
15758,186168,201506,104000,84
15758,186168,201505,100750,84
15758,186168,201504,100750,84
15758,186168,201503,100500,84
15758,186168,201502,98000,84
15758,186168,201501,98000,84
15758,186168,201312,97000,84
15758,186168,201311,97000,84
15758,186168,201310,97000,84
15758,186168,201309,97000,84
15758,186168,201308,97000,84
15758,186168,201307,97000,84
15758,186168,201306,97000,84
15758,186168,201305,98000,84
15758,186168,201304,100000,84
15758,186168,201303,100000,84
15758,186168,201302,100000,84
15758,186168,201301,100000,84
15758,186168,201212,100000,84
15758,186168,201211,100000,84
15758,186168,201210,100000,84
15758,186168,201209,104000,84
15758,186168,201208,104000,84
15758,186168,201207,104000,84
15758,186168,201206,104000,84
15758,186168,201205,104000,84
15758,186168,201204,104000,84
15758,186168,201203,104000,84
15758,186168,201202,104000,84
15758,186168,201201,104000,84
15758,186168,201812,176500,84
15758,186168,201811,176500,84
15758,186168,201810,176500,84
15758,186168,201809,176500,84
15758,186168,201808,176500,84
15758,186168,201807,172500,84
15758,186168,201806,172500,84
15758,186168,201805,172500,84
15758,186168,201804,172500,84
15758,186168,201803,170000,84
15758,186168,201802,167500,84
15758,186168,201801,167500,84
15758,186168,201712,150000,84
15758,186168,201711,150000,84
15758,186168,201710,145000,84
15758,186168,201709,140000,84
15758,186168,201708,140000,84
15758,186168,201707,140000,84
15758,186168,201706,130000,84
15758,186168,201705,127500,84
15758,186168,201704,125000,84
15758,186168,201703,125000,84
15758,186168,201702,125000,84
15758,186168,201701,125000,84
15758,186168,201912,190000,84
15758,186168,201911,190000,84
15758,186168,201910,187500,84
15758,186168,201909,187500,84
15758,186168,201908,185000,84
15758,186168,201907,180000,84
15758,186168,201906,177500,84
15758,186168,201905,176500,84
15758,186168,201904,176500,84
15758,186168,201903,176500,84
15758,186168,201902,176500,84
15758,186168,201901,176500,84
15758,186168,202012,222500,84
15758,186168,202011,220000,84
15758,186168,202010,220000,84
15758,186168,202009,220000,84
15758,186168,202008,220000,84
15758,186168,202007,220000,84
15758,186168,202006,220000,84
15758,186168,202005,215000,84
15758,186168,202004,215000,84
15758,186168,202003,215000,84
15758,186168,202002,215000,84
15758,186168,202001,205000,84
15758,186168,202112,260000,84
15758,186168,202111,257500,84
15758,186168,202110,240000,84
15758,186168,202109,232500,84
15758,186168,202108,232500,84
15758,186168,202107,230000,84
15758,186168,202106,230000,84
15758,186168,202105,230000,84
15758,186168,202104,230000,84
15758,186168,202103,227500,84
15758,186168,202102,222500,84
15758,186168,202101,222500,84
15758,186168,202212,260000,84
15758,186168,202211,260000,84
15758,186168,202210,260000,84
15758,186168,202209,260000,84
15758,186168,202208,260000,84
15758,186168,202207,260000,84
15758,186168,202206,260000,84
15758,186168,202205,260000,84
15758,186168,202204,260000,84
15758,186168,202203,260000,84
15758,186168,202202,260000,84
15758,186168,202201,260000,84
15758,186168,202312,255000,84
15758,186168,202311,255000,84
15758,186168,202310,255000,84
15758,186168,202309,252500,84
15758,186168,202308,252500,84
15758,186168,202307,252500,84
15758,186168,202306,252500,84
15758,186168,202305,252500,84
15758,186168,202304,252500,84
15758,186168,202303,255000,84
15758,186168,202302,255000,84
15758,186168,202301,255000,84
15758,186168,202412,272500,84
15758,186168,202411,272500,84
15758,186168,202410,272500,84
15758,186168,202409,267500,84
15758,186168,202408,262500,84
15758,186168,202407,257500,84
15758,186168,202406,255000,84
15758,186168,202405,255000,84
15758,186168,202404,255000,84
15758,186168,202403,255000,84
15758,186168,202402,255000,84
15758,186168,202401,255000,84
15758,186168,202512,345000,84
15758,186168,202511,340000,84
15758,186168,202510,337500,84
15758,186168,202509,332500,84
15758,186168,202508,330000,84
15758,186168,202507,330000,84
15758,186168,202506,315000,84
15758,186168,202505,310000,84
15758,186168,202504,310000,84
15758,186168,202503,307500,84
15758,186168,202502,277500,84
15758,186168,202501,272500,84
15758,186168,202607,350000,84
15758,186168,202606,345000,84
15758,186168,202605,345000,84
15758,186168,202604,345000,84
15758,186168,202603,345000,84
15758,186168,202602,350000,84
15758,186168,202601,345000,84
15758,173984,200912,99000,84
15758,173984,200911,99000,84
15758,173984,200910,99000,84
15758,173984,200909,99000,84
15758,173984,200908,99000,84
15758,173984,200907,95500,84
15758,173984,200906,94000,84
15758,173984,200905,94000,84
15758,173984,200904,94000,84
15758,173984,200903,91500,84
15758,173984,200902,91500,84
15758,173984,200901,89000,84
15758,173984,200812,89000,84
15758,173984,200811,89000,84
15758,173984,200810,89000,84
15758,173984,200809,90000,84
15758,173984,200808,90000,84
15758,173984,200807,90000,84
15758,173984,200806,90000,84
15758,173984,200805,90000,84
15758,173984,200804,86500,84
15758,173984,200803,86500,84
15758,173984,200802,86500,84
15758,173984,200801,86500,84
15758,173984,201012,101500,84
15758,173984,201011,101500,84
15758,173984,201010,101500,84
15758,173984,201009,101500,84
15758,173984,201008,101500,84
15758,173984,201007,101500,84
15758,173984,201006,101500,84
15758,173984,201005,101500,84
15758,173984,201004,99000,84
15758,173984,201003,99000,84
15758,173984,201002,99000,84
15758,173984,201001,99000,84
15758,173984,201112,104000,84
15758,173984,201111,104000,84
15758,173984,201110,104000,84
15758,173984,201109,104000,84
15758,173984,201108,104000,84
15758,173984,201107,104000,84
15758,173984,201106,104000,84
15758,173984,201105,104000,84
15758,173984,201104,104000,84
15758,173984,201103,104000,84
15758,173984,201102,104000,84
15758,173984,201101,104000,84
15758,173984,201212,100000,84
15758,173984,201211,100000,84
15758,173984,201210,100000,84
15758,173984,201209,104000,84
15758,173984,201208,104000,84
15758,173984,201207,104000,84
15758,173984,201206,104000,84
15758,173984,201205,104000,84
15758,173984,201204,104000,84
15758,173984,201203,104000,84
15758,173984,201202,104000,84
15758,173984,201201,104000,84
15758,173984,201312,97000,84
15758,173984,201311,97000,84
15758,173984,201310,97000,84
15758,173984,201309,97000,84
15758,173984,201308,97000,84
15758,173984,201307,97000,84
15758,173984,201306,97000,84
15758,173984,201305,98000,84
15758,173984,201304,100000,84
15758,173984,201303,100000,84
15758,173984,201302,100000,84
15758,173984,201301,100000,84
15758,173984,201612,125000,84
15758,173984,201611,125000,84
15758,173984,201610,120000,84
15758,173984,201609,115000,84
15758,173984,201608,115000,84
15758,173984,201607,114000,84
15758,173984,201606,114000,84
15758,173984,201605,110000,84
15758,173984,201604,108500,84
15758,173984,201603,108500,84
15758,173984,201602,108500,84
15758,173984,201601,108500,84
15758,173984,201812,176500,84
15758,173984,201811,176500,84
15758,173984,201810,176500,84
15758,173984,201809,176500,84
15758,173984,201808,176500,84
15758,173984,201807,172500,84
15758,173984,201806,172500,84
15758,173984,201805,172500,84
15758,173984,201804,172500,84
15758,173984,201803,170000,84
15758,173984,201802,167500,84
15758,173984,201801,167500,84
15758,173984,201712,150000,84
15758,173984,201711,150000,84
15758,173984,201710,145000,84
15758,173984,201709,140000,84
15758,173984,201708,140000,84
15758,173984,201707,140000,84
15758,173984,201706,130000,84
15758,173984,201705,127500,84
15758,173984,201704,125000,84
15758,173984,201703,125000,84
15758,173984,201702,125000,84
15758,173984,201701,125000,84
15758,173984,202012,222500,84
15758,173984,202011,222500,84
15758,173984,202010,220000,84
15758,173984,202009,220000,84
15758,173984,202008,220000,84
15758,173984,202007,220000,84
15758,173984,202006,220000,84
15758,173984,202005,215000,84
15758,173984,202004,215000,84
15758,173984,202003,215000,84
15758,173984,202002,215000,84
15758,173984,202001,205000,84
15758,173984,201912,190000,84
15758,173984,201911,190000,84
15758,173984,201910,187500,84
15758,173984,201909,187500,84
15758,173984,201908,185000,84
15758,173984,201907,180000,84
15758,173984,201906,177500,84
15758,173984,201905,176500,84
15758,173984,201904,176500,84
15758,173984,201903,176500,84
15758,173984,201902,176500,84
15758,173984,201901,176500,84
15758,173984,202212,255000,84
15758,173984,202211,255000,84
15758,173984,202210,255000,84
15758,173984,202209,255000,84
15758,173984,202208,255000,84
15758,173984,202207,255000,84
15758,173984,202206,255000,84
15758,173984,202205,255000,84
15758,173984,202204,255000,84
15758,173984,202203,255000,84
15758,173984,202202,255000,84
15758,173984,202201,255000,84
15758,173984,202112,255000,84
15758,173984,202111,252500,84
15758,173984,202110,240000,84
15758,173984,202109,230000,84
15758,173984,202108,230000,84
15758,173984,202107,230000,84
15758,173984,202106,230000,84
15758,173984,202105,230000,84
15758,173984,202104,230000,84
15758,173984,202103,227500,84
15758,173984,202102,222500,84
15758,173984,202101,222500,84
15758,173984,202412,265000,84
15758,173984,202411,265000,84
15758,173984,202410,265000,84
15758,173984,202409,260000,84
15758,173984,202408,257500,84
15758,173984,202407,252500,84
15758,173984,202406,250000,84
15758,173984,202405,250000,84
15758,173984,202404,250000,84
15758,173984,202403,250000,84
15758,173984,202402,250000,84
15758,173984,202401,250000,84
15758,173984,202312,250000,84
15758,173984,202311,250000,84
15758,173984,202310,250000,84
15758,173984,202309,247500,84
15758,173984,202308,247500,84
15758,173984,202307,247500,84
15758,173984,202306,247500,84
15758,173984,202305,247500,84
15758,173984,202304,247500,84
15758,173984,202303,250000,84
15758,173984,202302,250000,84
15758,173984,202301,250000,84
15758,173984,202512,335000,84
15758,173984,202511,330000,84
15758,173984,202510,327500,84
15758,173984,202509,322500,84
15758,173984,202508,320000,84
15758,173984,202507,320000,84
15758,173984,202506,305000,84
15758,173984,202505,300000,84
15758,173984,202504,300000,84
15758,173984,202503,297500,84
15758,173984,202502,270000,84
15758,173984,202501,265000,84
15758,173984,202607,340000,84
15758,173984,202606,335000,84
15758,173984,202605,335000,84
15758,173984,202604,335000,84
15758,173984,202603,335000,84
15758,173984,202602,340000,84
15758,173984,202601,335000,84
15758,173984,201412,98000,84
