자치구,동,법정동코드,단지기본일련번호,아파트,매물종별구분,매물종별구분명
서초구,방배동,1165010100,18320,방배삼성홈타운,1,아파트
서초구,방배동,1165010100,1306362,"방배삼호(12,13동)",1,아파트
서초구,방배동,1165010100,1608,방배삼호(신삼호),1,아파트
서초구,방배동,1165010100,26776,방배상지리츠빌4차,1,아파트
서초구,방배동,1165010100,26899,방배상지리츠빌5차,1,아파트
서초구,방배동,1165010100,32427,방배상지리츠빌7차,1,아파트
서초구,방배동,1165010100,33209,방배상지리츠빌8차,1,아파트
서초구,방배동,1165010100,36096,방배샤인힐6차,1,아파트
서초구,방배동,1165010100,15968,방배서리풀e편한세상,1,아파트
서초구,방배동,1165010100,41236,방배서리풀그랑블,1,아파트
서초구,방배동,1165010100,488015,방배서리풀빌리지(도),1,아파트
서초구,방배동,1165010100,15209,방배서리풀힐스,1,아파트
서초구,방배동,1165010100,434179,방배센트레빌인더포레(도시형),1,아파트
서초구,방배동,1165010100,1100626,방배시티빌I(도시형),1,아파트
서초구,방배동,1165010100,1645,방배신동아럭스빌,1,아파트
서초구,방배동,1165010100,1652,방배신주,1,아파트
서초구,방배동,1165010100,34390,방배써니힐즈,1,아파트
서초구,방배동,1165010100,1640,방배씨티,1,아파트
서초구,방배동,1165010100,26388,방배아크빌,1,아파트
서초구,방배동,1165010100,14009,방배아트e-편한세상,1,아파트
서초구,방배동,1165010100,35419,방배아트자이,1,아파트
서초구,방배동,1165010100,20545,방배아펠바움,1,아파트
서초구,방배동,1165010100,303563,방배어반스테이(도),1,아파트
서초구,방배동,1165010100,15818,방배어울림,1,아파트
서초구,방배동,1165010100,1627,방배우성,1,아파트
서초구,방배동,1165010100,14116,방배이연아마빌레,1,아파트
서초구,방배동,1165010100,1629,방배임광(3차),1,아파트
서초구,방배동,1165010100,13352,방배자이,1,아파트
서초구,방배동,1165010100,425029,방배중앙센트레빌,1,아파트
서초구,방배동,1165010100,25533,방배타운하우스.,1,아파트
서초구,방배동,1165010100,12017,방배트리플,1,아파트
서초구,방배동,1165010100,39242,방배푸른채(도),1,아파트
서초구,방배동,1165010100,429920,방배하이빌9차(도),1,아파트
서초구,방배동,1165010100,13231,방배한진로즈힐,1,아파트
서초구,방배동,1165010100,1641,방배한화,1,아파트
서초구,방배동,1165010100,50680,방배헤스티아2(도),1,아파트
서초구,방배동,1165010100,1646,방배현대멤피스2,1,아파트
서초구,방배동,1165010100,12277,방배호원,1,아파트
서초구,방배동,1165010100,1653,방배홈타운,1,아파트
서초구,방배동,1165010100,48518,방배힐1차,1,아파트
서초구,방배동,1165010100,34264,방배힐2차,1,아파트
서초구,방배동,1165010100,31946,백야(리가든2차),1,아파트
서초구,방배동,1165010100,38591,베로니스2차,1,아파트
서초구,방배동,1165010100,2099013,베로니스3차,1,아파트
서초구,방배동,1165010100,429332,베로니스5차,1,아파트
서초구,방배동,1165010100,48223,베로니스9차,1,아파트
서초구,방배동,1165010100,35023,벨루체팰리스,1,아파트
서초구,방배동,1165010100,29318,보아스방배,1,아파트
서초구,방배동,1165010100,31886,부에나비스타,1,아파트
서초구,방배동,1165010100,13621,브라운스톤방배,1,아파트
서초구,방배동,1165010100,13440,브라운스톤효령,1,아파트
서초구,방배동,1165010100,46039,비욘디에,1,아파트
서초구,방배동,1165010100,22599,비전힐,1,아파트
서초구,방배동,1165010100,1659,비젼21(2차),1,아파트
서초구,방배동,1165010100,49337,비하우스,1,아파트
서초구,방배동,1165010100,50148,빌라도르,1,아파트
서초구,방배동,1165010100,1633,삼원주택(방배필그린),1,아파트
서초구,방배동,1165010100,1612,삼익.,1,아파트
서초구,방배동,1165010100,1613,삼호(1차),1,아파트
서초구,방배동,1165010100,1610,삼호한숲,1,아파트
서초구,방배동,1165010100,1647,삼환나띠르빌,1,아파트
서초구,방배동,1165010100,34333,상록리츠콤,1,아파트
서초구,방배동,1165010100,26634,상지리츠빌1차,1,아파트
서초구,방배동,1165010100,26637,상지리츠빌3차,1,아파트
서초구,방배동,1165010100,26636,상지리츠빌6차,1,아파트
서초구,방배동,1165010100,49453,서리풀래디앙,1,아파트
서초구,방배동,1165010100,48966,서리풀프라젠,1,아파트
서초구,방배동,1165010100,1631,서울탑빌라트,1,아파트
서초구,방배동,1165010100,1648,서초ESA3차,1,아파트
서초구,방배동,1165010100,44275,서초라임스(도),1,아파트
서초구,방배동,1165010100,39724,서초훼미리하우스,1,아파트
서초구,방배동,1165010100,20339,선영베스트,1,아파트
서초구,방배동,1165010100,19430,설록,1,아파트
서초구,방배동,1165010100,26384,성지라빌레뜨,1,아파트
서초구,방배동,1165010100,28729,쉬크빌,1,아파트
서초구,방배동,1165010100,48141,스톤힐스,1,아파트
서초구,방배동,1165010100,19871,승원아트빌,1,아파트
서초구,방배동,1165010100,1624,신구,1,아파트
서초구,방배동,1165010100,29089,신구레베빌,1,아파트
서초구,방배동,1165010100,32180,신구레베빌14차,1,아파트
서초구,방배동,1165010100,1614,신동아,1,아파트
서초구,방배동,1165010100,18656,신원아침도시,1,아파트
서초구,방배동,1165010100,33414,신한엔시모,1,아파트
서초구,방배동,1165010100,18581,신호.,1,아파트
서초구,방배동,1165010100,20581,신호나이스.,1,아파트
서초구,방배동,1165010100,1617,쌍용예가클래식,1,아파트
서초구,방배동,1165010100,1661,아이리스,1,아파트
서초구,방배동,1165010100,29795,아이리스빌.,1,아파트
서초구,방배동,1165010100,48666,어번테라스3차,1,아파트
서초구,방배동,1165010100,29219,어퍼하우스,1,아파트
서초구,방배동,1165010100,2104994,어퍼하우스2,1,아파트
서초구,방배동,1165010100,546889,엘루크방배서리풀(도시형),1,아파트
서초구,방배동,1165010100,26145,엘르빌,1,아파트
서초구,방배동,1165010100,37834,엘프에스토,1,아파트
서초구,방배동,1165010100,29076,영지아트,1,아파트
서초구,방배동,1165010100,1638,영진,1,아파트
서초구,방배동,1165010100,26413,예림,1,아파트
서초구,방배동,1165010100,25773,오필리아,1,아파트
서초구,방배동,1165010100,20511,용성빌리지,1,아파트
서초구,방배동,1165010100,1651,우평,1,아파트
서초구,방배동,1165010100,25298,월드빌라트(798-5),1,아파트
서초구,방배동,1165010100,1628,월드빌라트(999),1,아파트
서초구,방배동,1165010100,1656,월드빌리지.,1,아파트
서초구,방배동,1165010100,431954,윈저빌,1,아파트
서초구,방배동,1165010100,1609,임광(1차/2차),1,아파트
서초구,방배동,1165010100,48199,자현유하우스,1,아파트
서초구,방배동,1165010100,35900,장원라빌레뜨,1,아파트
서초구,방배동,1165010100,1650,정림,1,아파트
서초구,방배동,1165010100,42464,제네시스빌(도),1,아파트
서초구,방배동,1165010100,499941,지오지안방배(도),1,아파트
서초구,방배동,1165010100,29676,청광빌라트.,1,아파트
서초구,방배동,1165010100,1643,청광아트빌14차,1,아파트
서초구,방배동,1165010100,1630,청암.,1,아파트
서초구,방배동,1165010100,35780,캐슬렉스,1,아파트
서초구,방배동,1165010100,302747,코트빌,1,아파트
서초구,방배동,1165010100,45754,"클라인하우제방배(민간임대,도시형)",1,아파트
서초구,방배동,1165010100,647440,클래스원(도).,1,아파트
서초구,방배동,1165010100,15210,태림,1,아파트
서초구,방배동,1165010100,1632,태화.,1,아파트
서초구,방배동,1165010100,2150668,트윈캐슬(도시형),1,아파트
서초구,방배동,1165010100,24684,파라다이스,1,아파트
서초구,방배동,1165010100,1044079,파세지아타,1,아파트
서초구,방배동,1165010100,1658,파인빌리지,1,아파트
서초구,방배동,1165010100,1077379,판테온,1,아파트
서초구,방배동,1165010100,1925511,판테옹,1,아파트
서초구,방배동,1165010100,37504,팔라티노,1,아파트
서초구,방배동,1165010100,25618,퍼시픽56차,1,아파트
서초구,방배동,1165010100,42738,포레빌.,1,아파트
서초구,방배동,1165010100,38698,포렛힐,1,아파트
서초구,방배동,1165010100,43306,폴라씨엘로,1,아파트
서초구,방배동,1165010100,21020,푸른마을,1,아파트
서초구,방배동,1165010100,26599,프라하임1차,1,아파트
서초구,방배동,1165010100,26003,프레스턴(1-119),1,아파트
서초구,방배동,1165010100,25998,프레스턴(1-62),1,아파트
서초구,방배동,1165010100,21331,프리우스,1,아파트
서초구,방배동,1165010100,30163,하늘바람,1,아파트
서초구,방배동,1165010100,26195,한화엘르빌.,1,아파트
서초구,방배동,1165010100,477952,헤리티지(도),1,아파트
서초구,방배동,1165010100,1637,현대멤피스,1,아파트
서초구,방배동,1165010100,1635,현대빌라트(5층),1,아파트
서초구,방배동,1165010100,25506,현대쉴러하우스,1,아파트
서초구,방배동,1165010100,20608,현대아르,1,아파트
서초구,방배동,1165010100,1654,현대오페라하우스,1,아파트
서초구,방배동,1165010100,1662,현대오페라하우스2차,1,아파트
서초구,방배동,1165010100,2308957,혜연빌(도시형),1,아파트
서초구,방배동,1165010100,13725,황실자이,1,아파트
서초구,방배동,1165010100,35022,효령파크뷰(도),1,아파트
서초구,방배동,1165010100,46218,훼미리타운,1,아파트
서초구,방배동,1165010100,28168,훼미리타운(도).,1,아파트
서초구,방배동,1165010100,40505,힐스나인빌리지,1,아파트
서초구,방배동,1165010100,42863,힐하우스,1,아파트
서초구,서초동,1165010800,338325,DK밸리뷰서초2차(도시형),1,아파트
서초구,서초동,1165010800,42208,DK밸리뷰시티,1,아파트
서초구,서초동,1165010800,20850,JC라디앙,1,아파트
서초구,서초동,1165010800,2151056,PH1603(도시형),1,아파트
서초구,서초동,1165010800,19763,TS프리우스,1,아파트
서초구,서초동,1165010800,1709,갤러리하우스,1,아파트
서초구,서초동,1165010800,378718,갤러리호(도).,1,아파트
서초구,서초동,1165010800,13765,경남아너스빌,1,아파트
서초구,서초동,1165010800,14404,경남아너스빌(1608-28),1,아파트
서초구,서초동,1165010800,20374,그린월드,1,아파트
서초구,서초동,1165010800,20215,끄레메빌,1,아파트
서초구,서초동,1165010800,29209,다솔,1,아파트
서초구,서초동,1165010800,21056,다우월드,1,아파트
서초구,서초동,1165010800,30829,대경벨로체,1,아파트
서초구,서초동,1165010800,24294,대상파크빌,1,아파트
서초구,서초동,1165010800,12446,대성유니드,1,아파트
서초구,서초동,1165010800,13492,더미켈란,1,아파트
서초구,서초동,1165010800,36277,더샵오데움,1,아파트
서초구,서초동,1165010800,36056,더샵오데움(105동),1,아파트
서초구,서초동,1165010800,50284,더아크리움,1,아파트
서초구,서초동,1165010800,436012,더클래스(도),1,아파트
서초구,서초동,1165010800,1039524,더프레임서초(도시형),1,아파트
서초구,서초동,1165010800,25672,도무스,1,아파트
서초구,서초동,1165010800,31140,동아(도시형),1,아파트
서초구,서초동,1165010800,1706,동원베네스트,1,아파트
서초구,서초동,1165010800,15999,두산위브트레지움,1,아파트
서초구,서초동,1165010800,48225,두원에코타운(도),1,아파트
서초구,서초동,1165010800,1678,두진한아름,1,아파트
서초구,서초동,1165010800,26181,라파엘로,1,아파트
서초구,서초동,1165010800,44285,래미안리더스원,1,아파트
서초구,서초동,1165010800,14040,래미안서초3차,1,아파트
서초구,서초동,1165010800,36741,래미안서초4차,1,아파트
서초구,서초동,1165010800,13956,래미안서초7차,1,아파트
서초구,서초동,1165010800,15998,래미안서초스위트,1,아파트
서초구,서초동,1165010800,29879,래미안서초에스티지,1,아파트
서초구,서초동,1165010800,32109,래미안서초에스티지S,1,아파트
서초구,서초동,1165010800,28803,로얄파크,1,아파트
서초구,서초동,1165010800,27926,로얄하이츠,1,아파트
서초구,서초동,1165010800,1676,롯데캐슬84.,1,아파트
서초구,서초동,1165010800,12020,롯데캐슬SPA,1,아파트
서초구,서초동,1165010800,13276,롯데캐슬주피터,1,아파트
서초구,서초동,1165010800,14066,롯데캐슬클래식,1,아파트
서초구,서초동,1165010800,45666,루컴즈힐서리풀,1,아파트
서초구,서초동,1165010800,35385,리안하우스,1,아파트
서초구,서초동,1165010800,18115,마샹스1차,1,아파트
서초구,서초동,1165010800,18853,마샹스2차,1,아파트
서초구,서초동,1165010800,29961,마제스타시티힐스테이트서리풀,1,아파트
서초구,서초동,1165010800,1679,베스트빌라,1,아파트
서초구,서초동,1165010800,25330,벽산서초블루밍,1,아파트
서초구,서초동,1165010800,27449,보미리즌빌,1,아파트
서초구,서초동,1165010800,49918,비버리캐슬,1,아파트
서초구,서초동,1165010800,1690,삼성서초가든스위트,1,아파트
서초구,서초동,1165010800,1666,삼풍,1,아파트
서초구,서초동,1165010800,23064,상지리츠빌,1,아파트
서초구,서초동,1165010800,23068,상지리츠빌 서초6차,1,아파트
서초구,서초동,1165010800,19905,새티스(1435-2),1,아파트
서초구,서초동,1165010800,21421,새티스(1472-21).,1,아파트
서초구,서초동,1165010800,1716,샹보르,1,아파트
서초구,서초동,1165010800,48339,서리풀블레스빌,1,아파트
서초구,서초동,1165010800,33265,서리풀월드메르디앙레브,1,아파트
서초구,서초동,1165010800,18715,서린,1,아파트
서초구,서초동,1165010800,1712,서신,1,아파트
서초구,서초동,1165010800,21075,서초,1,아파트
서초구,서초동,1165010800,21049,서초10차상지리츠빌,1,아파트
서초구,서초동,1165010800,12957,서초1차e-편한세상,1,아파트
서초구,서초동,1165010800,18778,서초1차엔-스위트,1,아파트
서초구,서초동,1165010800,13243,서초2차e-편한세상,1,아파트
서초구,서초동,1165010800,14553,서초3차e-편한세상,1,아파트
서초구,서초동,1165010800,1686,서초3차현대,1,아파트
서초구,서초동,1165010800,23066,서초4차 상지리츠빌,1,아파트
서초구,서초동,1165010800,1670,서초4차현대,1,아파트
서초구,서초동,1165010800,14554,서초5차e-편한세상,1,아파트
서초구,서초동,1165010800,21048,서초8차상지리츠빌,1,아파트
서초구,서초동,1165010800,19833,서초SK뷰,1,아파트
서초구,서초동,1165010800,47707,서초가람,1,아파트
서초구,서초동,1165010800,22976,서초교대e편한세상,1,아파트
서초구,서초동,1165010800,46168,서초그랑자이,1,아파트
서초구,서초동,1165010800,12274,서초극동스타클래스1,1,아파트
서초구,서초동,1165010800,14301,서초극동스타클래스II,1,아파트
서초구,서초동,1165010800,1700,서초금호어울림,1,아파트
서초구,서초동,1165010800,25545,서초네스피아,1,아파트
서초구,서초동,1165010800,47386,서초노블레스(1560-7),1,아파트
서초구,서초동,1165010800,19729,서초노빌리에,1,아파트
서초구,서초동,1165010800,1698,서초녹원,1,아파트
서초구,서초동,1165010800,323996,서초다솔맴버스,1,아파트
서초구,서초동,1165010800,23228,서초대림빌라트,1,아파트
서초구,서초동,1165010800,20621,서초대성유니드,1,아파트
서초구,서초동,1165010800,36653,서초대우,1,아파트
서초구,서초동,1165010800,25068,서초대우빌라로얄카운티,1,아파트
서초구,서초동,1165010800,1677,서초동 동아빌라트,1,아파트
서초구,서초동,1165010800,12170,서초동IPARK,1,아파트
서초구,서초동,1165010800,15815,서초동동일하이빌,1,아파트
서초구,서초동,1165010800,13452,서초동롯데캐슬리버티,1,아파트
서초구,서초동,1165010800,23060,서초동아,1,아파트
서초구,서초동,1165010800,12750,서초동풍림아이원,1,아파트
서초구,서초동,1165010800,13494,서초두산위브2,1,아파트
서초구,서초동,1165010800,35987,서초드림하이츠.,1,아파트
서초구,서초동,1165010800,12018,서초래미안,1,아파트
서초구,서초동,1165010800,13730,서초래미안5차,1,아파트
서초구,서초동,1165010800,13906,서초래미안6차,1,아파트
서초구,서초동,1165010800,1710,서초로얄,1,아파트
서초구,서초동,1165010800,20721,서초로얄스위트,1,아파트
서초구,서초동,1165010800,26499,서초로즈힐,1,아파트
서초구,서초동,1165010800,26329,서초롯데캐슬프레지던트,1,아파트
서초구,서초동,1165010800,22567,서초리젠,1,아파트
서초구,서초동,1165010800,15354,서초벽산블루밍,1,아파트
서초구,서초동,1165010800,37906,서초블레스.,1,아파트
서초구,서초동,1165010800,48740,서초블리스,1,아파트
서초구,서초동,1165010800,1688,서초삼성래미안,1,아파트
서초구,서초동,1165010800,26695,서초삼원그린빌,1,아파트
서초구,서초동,1165010800,23065,서초상지리츠빌,1,아파트
서초구,서초동,1165010800,20660,서초상지리츠빌1차,1,아파트
서초구,서초동,1165010800,23067,서초상지리츠빌5차,1,아파트
서초구,서초동,1165010800,23113,서초상지리츠빌7차,1,아파트
서초구,서초동,1165010800,39089,서초센트럴아이파크,1,아파트
서초구,서초동,1165010800,21575,서초스위트빌,1,아파트
서초구,서초동,1165010800,14557,서초신원아침도시2차,1,아파트
서초구,서초동,1165010800,13948,서초쌍용플래티넘,1,아파트
서초구,서초동,1165010800,1717,서초아크빌,1,아파트
서초구,서초동,1165010800,1028885,서초아트래디앙,1,아파트
서초구,서초동,1165010800,1083486,서초아트빌.,1,아파트
서초구,서초동,1165010800,24786,서초에버빌.,1,아파트
서초구,서초동,1165010800,20332,서초에지앙,1,아파트
서초구,서초동,1165010800,25987,서초엔-스위트2차,1,아파트
서초구,서초동,1165010800,30715,서초연우,1,아파트
서초구,서초동,1165010800,12021,서초예성그린,1,아파트
서초구,서초동,1165010800,13907,서초오로라,1,아파트
서초구,서초동,1165010800,19801,서초우방유쉘,1,아파트
서초구,서초동,1165010800,37800,서초웰하우스,1,아파트
서초구,서초동,1165010800,30436,서초자연인,1,아파트
서초구,서초동,1165010800,33332,서초자연인(도),1,아파트
서초구,서초동,1165010800,14031,서초자이,1,아파트
서초구,서초동,1165010800,312975,서초자이르네,1,아파트
서초구,서초동,1165010800,20962,서초지웰,1,아파트
서초구,서초동,1165010800,13321,서초캐슬,1,아파트
서초구,서초동,1165010800,26213,서초코아,1,아파트
서초구,서초동,1165010800,1708,서초타워씨티빌(선경),1,아파트
서초구,서초동,1165010800,12197,서초태동스위트,1,아파트
서초구,서초동,1165010800,25290,서초트레져,1,아파트
서초구,서초동,1165010800,29882,서초푸르지오써밋,1,아파트
서초구,서초동,1165010800,27101,서초프라임빌,1,아파트
서초구,서초동,1165010800,346219,서초프라임헤센,1,아파트
서초구,서초동,1165010800,25431,서초프레스턴-1,1,아파트
서초구,서초동,1165010800,25432,서초프레스턴-2,1,아파트
서초구,서초동,1165010800,33410,서초프레스티지,1,아파트
서초구,서초동,1165010800,1669,서초한빛삼성,1,아파트
서초구,서초동,1165010800,25414,서초한양수자인,1,아파트
서초구,서초동,1165010800,1689,서초한일,1,아파트
서초구,서초동,1165010800,1696,서초현대,1,아파트
서초구,서초동,1165010800,1697,서초현대리츠빌,1,아파트
서초구,서초동,1165010800,14555,서초현대홈타운,1,아파트
서초구,서초동,1165010800,1715,서초힐하우스,1,아파트
서초구,서초동,1165010800,21002,수광빌라트.,1,아파트
서초구,서초동,1165010800,426723,스타시드(도),1,아파트
서초구,서초동,1165010800,20213,신구블레스벨리,1,아파트
서초구,서초동,1165010800,12830,신원아침도시,1,아파트
서초구,서초동,1165010800,1672,아남,1,아파트
서초구,서초동,1165010800,22104,아이파크빌,1,아파트
서초구,서초동,1165010800,24738,애지앙,1,아파트
서초구,서초동,1165010800,49274,에비앙하우스(도),1,아파트
서초구,서초동,1165010800,20715,엘리제,1,아파트
서초구,서초동,1165010800,22482,예림,1,아파트
서초구,서초동,1165010800,27993,옥스포드빌,1,아파트
서초구,서초동,1165010800,32270,옥스포드빌2차.,1,아파트
서초구,서초동,1165010800,44512,와이에이치빌리지,1,아파트
서초구,서초동,1165010800,1673,우성(5차),1,아파트
서초구,서초동,1165010800,13173,우정에쉐르,1,아파트
서초구,서초동,1165010800,1707,월드메르디앙(1549-3),1,아파트
서초구,서초동,1165010800,1703,월드메르디앙(1634-9),1,아파트
서초구,서초동,1165010800,12851,월드메르디앙오페라하우스,1,아파트
서초구,서초동,1165010800,1682,월드빌라트,1,아파트
서초구,서초동,1165010800,1674,유원서초,1,아파트
서초구,서초동,1165010800,12286,장미,1,아파트
서초구,서초동,1165010800,1683,장복엘리트타운,1,아파트
서초구,서초동,1165010800,20238,진성그린,1,아파트
서초구,서초동,1165010800,1668,진흥,1,아파트
서초구,서초동,1165010800,1695,초원현대,1,아파트
서초구,서초동,1165010800,30792,칼리아빌.,1,아파트
서초구,서초동,1165010800,1684,트라움하우스2차,1,아파트
서초구,서초동,1165010800,21060,트라움하우스3차,1,아파트
서초구,서초동,1165010800,21061,트라움하우스5차,1,아파트
서초구,서초동,1165010800,347066,파크힐스1,1,아파트
서초구,서초동,1165010800,347067,파크힐스2,1,아파트
서초구,서초동,1165010800,1098818,팬타트럼1단지(도시형),1,아파트
서초구,서초동,1165010800,1098817,팬타트럼2단지(도시형),1,아파트
서초구,서초동,1165010800,21272,한성,1,아파트
서초구,서초동,1165010800,12721,한승미메이드,1,아파트
서초구,서초동,1165010800,1691,한신(플러스타운),1,아파트
서초구,서초동,1165010800,499537,해오름빌(도),1,아파트
서초구,서초동,1165010800,23771,햄튼코트,1,아파트
서초구,서초동,1165010800,42766,헤센파크힐,1,아파트
서초구,서초동,1165010800,1675,현대,1,아파트
서초구,서초동,1165010800,23404,현대빌리지,1,아파트
서초구,서초동,1165010800,1685,현대서초빌라트(1495-1),1,아파트
서초구,서초동,1165010800,1687,현대서초빌라트(1497-18),1,아파트
서초구,서초동,1165010800,22987,현대임페리움,1,아파트
서초구,서초동,1165010800,20159,화원그랑빌,1,아파트
서초구,신원동,1165011100,28959,서초포레스타3단지,1,아파트
서초구,신원동,1165011100,28960,서초포레스타5단지,1,아파트
서초구,신원동,1165011100,29664,서초포레스타6단지,1,아파트
서초구,신원동,1165011100,27988,서초포레스타7단지,1,아파트
서초구,신원동,1165011100,28230,힐스테이트서초젠트리스,1,아파트
서초구,양재동,1165010200,382058,강남월드메르디앙프레스티지,1,아파트
서초구,양재동,1165010200,28731,경희궁,1,아파트
서초구,양재동,1165010200,34773,광정,1,아파트
서초구,양재동,1165010200,1736,그린씨티.,1,아파트
서초구,양재동,1165010200,23216,금강,1,아파트
서초구,양재동,1165010200,1734,금일,1,아파트
서초구,양재동,1165010200,18690,길명오퍼스,1,아파트
서초구,양재동,1165010200,42606,노블하우스.,1,아파트
서초구,양재동,1165010200,1732,누리빌.,1,아파트
서초구,양재동,1165010200,24482,뉴현대,1,아파트
서초구,양재동,1165010200,19354,다원,1,아파트
서초구,양재동,1165010200,37034,대흥.,1,아파트
서초구,양재동,1165010200,24283,동원,1,아파트
서초구,양재동,1165010200,19650,동원그린.,1,아파트
서초구,양재동,1165010200,21310,드림팰리스101동,1,아파트
서초구,양재동,1165010200,344998,런던빌양재,1,아파트
서초구,양재동,1165010200,48716,리시본하우스,1,아파트
서초구,양재동,1165010200,28119,리젠시,1,아파트
서초구,양재동,1165010200,23735,리치스.,1,아파트
서초구,양재동,1165010200,23100,마로니에,1,아파트
서초구,양재동,1165010200,21559,메르디안하우스,1,아파트
서초구,양재동,1165010200,18738,메이저,1,아파트
서초구,양재동,1165010200,2308649,모나코(도시형),1,아파트
서초구,양재동,1165010200,1719,미라보,1,아파트
서초구,양재동,1165010200,18421,미영,1,아파트
서초구,양재동,1165010200,40006,반트하임(도),1,아파트
서초구,양재동,1165010200,18953,베누시아,1,아파트
서초구,양재동,1165010200,24473,블루하이츠,1,아파트
서초구,양재동,1165010200,38076,비버리하임(도시형),1,아파트
서초구,양재동,1165010200,50375,비젼(101동),1,아파트
서초구,양재동,1165010200,12022,"비젼(102,103동)",1,아파트
서초구,양재동,1165010200,1720,삼익양재빌라,1,아파트
서초구,양재동,1165010200,1728,새티스(359),1,아파트
서초구,양재동,1165010200,30329,새티스(402-10),1,아파트
서초구,양재동,1165010200,421661,서초,1,아파트
서초구,양재동,1165010200,43010,서초미르,1,아파트
서초구,양재동,1165010200,39327,선경에버빌,1,아파트
서초구,양재동,1165010200,1726,성영,1,아파트
서초구,양재동,1165010200,1729,시그마.,1,아파트
서초구,양재동,1165010200,1723,신영체르니,1,아파트
서초구,양재동,1165010200,1725,아원데코빌,1,아파트
서초구,양재동,1165010200,18424,양재.,1,아파트
서초구,양재동,1165010200,1721,양재대웅,1,아파트
서초구,양재동,1165010200,1730,양재동 리치타운,1,아파트
서초구,양재동,1165010200,20163,양재메트로,1,아파트
서초구,양재동,1165010200,425217,양재비버리하임3차(도),1,아파트
서초구,양재동,1165010200,424158,양재삼성베스트빌(도),1,아파트
서초구,양재동,1165010200,1724,양재테크노,1,아파트
서초구,양재동,1165010200,1727,양재테크노2차,1,아파트
서초구,양재동,1165010200,18422,양재테크노3차,1,아파트
서초구,양재동,1165010200,18423,양재테크노5차,1,아파트
서초구,양재동,1165010200,32488,양재파크뷰,1,아파트
서초구,양재동,1165010200,25338,양재현대,1,아파트
서초구,양재동,1165010200,499211,에이치빌(도),1,아파트
서초구,양재동,1165010200,18720,우면파크.,1,아파트
서초구,양재동,1165010200,36275,우성,1,아파트
서초구,양재동,1165010200,347213,우성(113동),1,아파트
서초구,양재동,1165010200,30174,월드빌,1,아파트
서초구,양재동,1165010200,18342,위너스,1,아파트
서초구,양재동,1165010200,1731,인랜드,1,아파트
서초구,양재동,1165010200,427265,중앙클래식,1,아파트
서초구,양재동,1165010200,32099,진흥(아마란스),1,아파트
서초구,양재동,1165010200,12171,초원탑스빌,1,아파트
서초구,양재동,1165010200,421648,태양파크빌,1,아파트
서초구,양재동,1165010200,22895,파빌리온.,1,아파트
서초구,양재동,1165010200,20148,파크뷰,1,아파트
서초구,양재동,1165010200,19651,파크사이드.,1,아파트
서초구,양재동,1165010200,1733,포레스빌,1,아파트
서초구,양재동,1165010200,2157228,풍원파크빌(도시형),1,아파트
서초구,양재동,1165010200,724130,풍원하임빌(도),1,아파트
서초구,양재동,1165010200,1735,프라임,1,아파트
서초구,양재동,1165010200,20349,한아름.,1,아파트
서초구,양재동,1165010200,31303,한일인텔,1,아파트
서초구,양재동,1165010200,18425,해청,1,아파트
서초구,양재동,1165010200,19841,해청3차,1,아파트
서초구,양재동,1165010200,24290,해청파인빌,1,아파트
서초구,양재동,1165010200,1722,현대.,1,아파트
서초구,양재동,1165010200,20755,현대타운,1,아파트
서초구,양재동,1165010200,14934,현대테라하임(11-120),1,아파트
서초구,양재동,1165010200,24929,현대테라하임(11-74),1,아파트
서초구,양재동,1165010200,18013,휴먼시티,1,아파트
서초구,양재동,1165010200,28054,힐하우스,1,아파트
서초구,우면동,1165010300,1738,대림,1,아파트
서초구,우면동,1165010300,1737,동고(동양고속),1,아파트
서초구,우면동,1165010300,27465,서초네이처힐1단지,1,아파트
서초구,우면동,1165010300,25639,서초네이처힐2단지,1,아파트
서초구,우면동,1165010300,26688,서초네이처힐3단지,1,아파트
서초구,우면동,1165010300,25074,서초네이처힐4단지,1,아파트
서초구,우면동,1165010300,26689,서초네이처힐6단지,1,아파트
서초구,우면동,1165010300,25075,서초네이처힐7단지,1,아파트
서초구,우면동,1165010300,25380,서초호반써밋,1,아파트
서초구,우면동,1165010300,24933,서초힐스,1,아파트
서초구,우면동,1165010300,50464,우리집(도),1,아파트
서초구,우면동,1165010300,1740,우면한라,1,아파트
서초구,우면동,1165010300,1739,코오롱,1,아파트
서초구,우면동,1165010300,25666,호반써밋서초파크,1,아파트
서초구,우면동,1165010300,25652,호반써밋서초파크뷰,1,아파트
서초구,잠원동,1165010600,1523,강변,1,아파트
서초구,잠원동,1165010600,1568,금호베스트빌,1,아파트
서초구,잠원동,1165010600,1574,노블레스,1,아파트
서초구,잠원동,1165010600,1569,대주피오레,1,아파트
서초구,잠원동,1165010600,21687,데뜨아르,1,아파트
서초구,잠원동,1165010600,1525,동아,1,아파트
서초구,잠원동,1165010600,18760,띠에라하우스,1,아파트
서초구,잠원동,1165010600,34969,래미안신반포리오센트,1,아파트
서초구,잠원동,1165010600,28490,래미안신반포팰리스,1,아파트
서초구,잠원동,1165010600,1557,로즈빌,1,아파트
서초구,잠원동,1165010600,1564,롯데캐슬갤럭시(1차),1,아파트
서초구,잠원동,1165010600,12529,롯데캐슬갤럭시(2차),1,아파트
서초구,잠원동,1165010600,12014,메이플라워,1,아파트
서초구,잠원동,1165010600,1092721,메이플자이,1,아파트
