시작연도,종목,경과개월,날짜,월봉종가(달러),원달러환율,매수신호,인출전현금(원),인출전보유수량,요청인출액(원),실제인출액(원),매도수량,매수액(원),월말현금(원),월말보유수량,월말주식평가액(원),월말총잔액(원)
2008,SOXX,56,2012-08-31,15.413651466369629,1133.2,분할매수,0.0,3461.3467105219356,1000000.0,1000000.0,57.25163576873218,0.0,0.0,3404.0950747532033,59458477.10804344,59458477.10804344
2008,SOXX,57,2012-09-30,14.888188362121582,1111.21,분할매수,0.0,3404.0950747532033,1000000.0,1000000.0,60.44522578837296,0.0,0.0,3343.64984896483,55317021.40829795,55317021.40829795
2008,SOXX,58,2012-10-31,14.31711196899414,1090.17,분할매수,0.0,3343.64984896483,1000000.0,1000000.0,64.0693550040569,0.0,0.0,3279.5804939607733,51187974.24686278,51187974.24686278
2008,SOXX,59,2012-11-30,14.615564346313477,1081.75,분할매수,0.0,3279.5804939607733,1000000.0,1000000.0,63.24955973402964,0.0,0.0,3216.3309342267435,50851435.92701227,50851435.92701227
2008,SOXX,60,2012-12-31,14.987217903137207,1063.24,분할매수,0.0,3216.3309342267435,1000000.0,1000000.0,62.75490428955384,0.0,0.0,3153.5760299371896,50252264.195742436,50252264.195742436
2008,SOXX,61,2013-01-31,16.133438110351562,1087.46,분할매수,0.0,3153.5760299371896,1000000.0,1000000.0,56.99802156296081,0.0,0.0,3096.578008374229,54327815.65854362,54327815.65854362
2008,SOXX,62,2013-02-28,16.7209415435791,1083.9,분할매수,0.0,3096.578008374229,1000000.0,1000000.0,55.17597994504447,0.0,0.0,3041.402028429184,55121848.88167705,55121848.88167705
2008,SOXX,63,2013-03-31,17.110347747802734,1112.48,분할매수,0.0,3041.402028429184,1000000.0,1000000.0,52.53502603277838,0.0,0.0,2988.867002396406,56892843.272439815,56892843.272439815
2008,SOXX,64,2013-04-30,17.410877227783203,1101.52,분할매수,0.0,2988.867002396406,1000000.0,1000000.0,52.14191291507966,0.0,0.0,2936.7250894813264,56321775.04235778,56321775.04235778
2008,SOXX,65,2013-05-31,18.402069091796875,1129.34,분할매수,0.0,2936.7250894813264,1000000.0,1000000.0,48.11811795050892,0.0,0.0,2888.6069715308176,60031586.740400895,60031586.740400895
2008,SOXX,66,2013-06-30,18.394145965576172,1141.45,분할매수,0.0,2888.6069715308176,1000000.0,1000000.0,47.62812437741202,0.0,0.0,2840.9788471534057,59649185.94402514,59649185.94402514
2008,SOXX,67,2013-07-31,18.814043045043945,1122.66,분할매수,0.0,2840.9788471534057,1000000.0,1000000.0,47.34450906430843,0.0,0.0,2793.634338089097,59006511.9123842,59006511.9123842
2008,SOXX,68,2013-08-31,18.072711944580078,1109.42,분할매수,0.0,2793.634338089097,1000000.0,1000000.0,49.87474435367592,0.0,0.0,2743.7595937354213,55013005.66632775,55013005.66632775
2008,SOXX,69,2013-09-30,19.387670516967773,1073.33,분할매수,0.0,2743.7595937354213,1000000.0,1000000.0,48.055278803816336,0.0,0.0,2695.704314931605,56095904.17603662,56095904.17603662
2008,SOXX,70,2013-10-31,20.033443450927734,1060.83,분할매수,0.0,2695.704314931605,1000000.0,1000000.0,47.05422258735047,0.0,0.0,2648.6500923442545,56289317.86998194,56289317.86998194
2008,SOXX,71,2013-11-30,20.20797348022461,1057.76,분할매수,0.0,2648.6500923442545,1000000.0,1000000.0,46.783218572665234,0.0,0.0,2601.8668737715893,55615388.44810954,55615388.44810954
2008,SOXX,72,2013-12-31,21.218780517578125,1055.25,분할매수,0.0,2601.8668737715893,1000000.0,1000000.0,44.66056557314714,0.0,0.0,2557.206308198442,57258708.55822754,57258708.55822754
2008,SOXX,73,2014-01-31,20.988239288330078,1080.36,분할매수,0.0,2557.206308198442,1000000.0,1000000.0,44.10171687491944,0.0,0.0,2513.1045913235225,56984280.19142992,56984280.19142992
2008,SOXX,74,2014-02-28,22.39776611328125,1066.01,분할매수,0.0,2513.1045913235225,1000000.0,1000000.0,41.88263683167598,0.0,0.0,2471.2219544918466,59003495.03837478,59003495.03837478
2008,SOXX,75,2014-03-31,23.317428588867188,1064.65,분할매수,0.0,2471.2219544918466,1000000.0,1000000.0,40.28213551782936,0.0,0.0,2430.9398189740173,60347838.75591834,60347838.75591834
2008,SOXX,76,2014-04-30,22.884380340576172,1032.85,분할매수,0.0,2430.9398189740173,1000000.0,1000000.0,42.30810650691812,0.0,0.0,2388.631712467099,56458015.01602336,56458015.01602336
2008,SOXX,77,2014-05-31,23.896772384643555,1020.3,분할매수,0.0,2388.631712467099,1000000.0,1000000.0,41.014069818159946,0.0,0.0,2347.617642648939,57239324.28694204,57239324.28694204
2008,SOXX,78,2014-06-30,25.351869583129883,1011.6,분할매수,0.0,2347.617642648939,1000000.0,1000000.0,38.992509556793244,0.0,0.0,2308.625133092146,59206887.664657615,59206887.664657615
2008,SOXX,79,2014-07-31,24.248594284057617,1027.75,분할매수,0.0,2308.625133092146,1000000.0,1000000.0,40.126007258501225,0.0,0.0,2268.4991258336445,56534384.575555615,56534384.575555615
2008,SOXX,80,2014-08-31,25.803741455078125,1013.85,분할매수,0.0,2268.4991258336445,1000000.0,1000000.0,38.224658380208496,0.0,0.0,2230.274467453436,58346485.278419144,58346485.278419144
2008,SOXX,81,2014-09-30,25.554248809814453,1054.55,분할매수,0.0,2230.274467453436,1000000.0,1000000.0,37.10818430813861,0.0,0.0,2193.1662831452973,59101956.18663804,59101956.18663804
2008,SOXX,82,2014-10-31,25.64251136779785,1073.07,분할매수,0.0,2193.1662831452973,1000000.0,1000000.0,36.342214711539505,0.0,0.0,2156.824068433758,59347623.2957513,59347623.2957513
2008,SOXX,83,2014-11-30,27.49325180053711,1112.06,분할매수,0.0,2156.824068433758,1000000.0,1000000.0,32.70737351653538,0.0,0.0,2124.1166949172225,64943053.09606607,64943053.09606607
2008,SOXX,84,2014-12-31,27.552757263183594,1090.89,분할매수,0.0,2124.1166949172225,1000000.0,1000000.0,33.27008980836022,0.0,0.0,2090.846605108862,62844633.63797315,62844633.63797315
2008,SOXX,85,2015-01-31,26.212053298950195,1104.3,분할매수,0.0,2090.846605108862,1000000.0,1000000.0,34.547122938922314,0.0,0.0,2056.29948216994,59521584.0637549,59521584.0637549
2008,SOXX,86,2015-02-28,28.730321884155273,1100.65,분할매수,0.0,2056.29948216994,1000000.0,1000000.0,31.623524439257054,0.0,0.0,2024.6759577306827,64024361.409169026,64024361.409169026
2008,SOXX,87,2015-03-31,27.96233558654785,1107.71,분할매수,0.0,2024.6759577306827,1000000.0,1000000.0,32.284976905688154,0.0,0.0,1992.3909808249946,61712634.53727184,61712634.53727184
2008,SOXX,88,2015-04-30,27.602474212646484,1076.74,분할매수,0.0,1992.3909808249946,1000000.0,1000000.0,33.64659651159285,0.0,0.0,1958.7443843134017,58215230.88192654,58215230.88192654
2008,SOXX,89,2015-05-31,30.05907440185547,1111.99,분할매수,0.0,1958.7443843134017,1000000.0,1000000.0,29.917377050449662,0.0,0.0,1928.827007262952,64471795.238278136,64471795.238278136
2008,SOXX,90,2015-06-30,27.459659576416016,1117.34,분할매수,0.0,1928.827007262952,1000000.0,1000000.0,32.59263736838298,0.0,0.0,1896.234369894569,58179838.23960322,58179838.23960322
2008,SOXX,91,2015-07-31,26.102933883666992,1159.7,분할매수,0.0,1896.234369894569,1000000.0,1000000.0,33.03429322943999,0.0,0.0,1863.200076665129,56401996.06282647,56401996.06282647
2008,SOXX,92,2015-08-31,24.75514030456543,1182.54,분할매수,0.0,1863.200076665129,1000000.0,1000000.0,34.16007126083313,0.0,0.0,1829.040005404296,53543213.98917619,53543213.98917619
2008,SOXX,93,2015-09-30,24.42654037475586,1184.62,분할매수,0.0,1829.040005404296,1000000.0,1000000.0,34.5588258631252,0.0,0.0,1794.4811795411708,51925409.348351434,51925409.348351434
2008,SOXX,94,2015-10-31,26.84940528869629,1140.5,분할매수,0.0,1794.4811795411708,1000000.0,1000000.0,32.656530300503405,0.0,0.0,1761.8246492406674,53950148.1948163,53950148.1948163
2008,SOXX,95,2015-11-30,27.470111846923828,1149.39,분할매수,0.0,1761.8246492406674,1000000.0,1000000.0,31.671757096155368,0.0,0.0,1730.1528921445122,54627625.707401484,54627625.707401484
2008,SOXX,96,2015-12-31,26.996601104736328,1169.26,분할매수,0.0,1730.1528921445122,1000000.0,1000000.0,31.679609352759247,0.0,0.0,1698.473282791753,53614085.44779984,53614085.44779984
2008,SOXX,97,2016-01-31,24.950220108032227,1210.04,분할매수,0.0,1698.473282791753,1000000.0,1000000.0,33.12271225577687,0.0,0.0,1665.3505705359762,50278206.61774236,50278206.61774236
2008,SOXX,98,2016-02-29,25.382938385009766,1238.09,분할매수,0.0,1665.3505705359762,1000000.0,1000000.0,31.820418606205333,0.0,0.0,1633.530151929771,51335910.19482108,51335910.19482108
2008,SOXX,99,2016-03-31,27.61463165283203,1138.86,분할매수,0.0,1633.530151929771,1000000.0,1000000.0,31.797311821814546,0.0,0.0,1601.7328401079565,50373215.48072147,50373215.48072147
2008,SOXX,100,2016-04-30,26.336673736572266,1144.09,분할매수,0.0,1601.7328401079565,1000000.0,1000000.0,33.18783228414572,0.0,0.0,1568.5450078238107,47262653.20356961,47262653.20356961
2008,SOXX,101,2016-05-31,28.624324798583984,1188.99,분할매수,0.0,1568.5450078238107,1000000.0,1000000.0,29.382351293754613,0.0,0.0,1539.162656530056,52383917.17334119,52383917.17334119
2008,SOXX,102,2016-06-30,28.312902450561523,1154.15,분할매수,0.0,1539.162656530056,1000000.0,1000000.0,30.602249488199583,0.0,0.0,1508.5604070418565,49295735.84528702,49295735.84528702
2008,SOXX,103,2016-07-31,31.445348739624023,1112.89,분할매수,0.0,1508.5604070418565,1000000.0,1000000.0,28.575335914822197,0.0,0.0,1479.9850711270342,51792394.51597688,51792394.51597688
2008,SOXX,104,2016-08-31,32.92689514160156,1115.98,분할매수,0.0,1479.9850711270342,1000000.0,1000000.0,27.214026785091583,0.0,0.0,1452.7710443419426,53383170.95865435,53383170.95865435
2008,SOXX,105,2016-09-30,34.30695343017578,1097.98,분할매수,0.0,1452.7710443419426,1000000.0,1000000.0,26.547487049152185,0.0,0.0,1426.2235572927905,53723486.31914439,53723486.31914439
2008,SOXX,106,2016-10-31,33.812042236328125,1145.37,분할매수,0.0,1426.2235572927905,1000000.0,1000000.0,25.82157884920941,0.0,0.0,1400.4019784435811,54233785.88201465,54233785.88201465
2008,SOXX,107,2016-11-30,36.24713897705078,1175.87,분할매수,0.0,1400.4019784435811,1000000.0,1000000.0,23.462104062069354,0.0,0.0,1376.9398743815118,58687825.72691674,58687825.72691674
2008,SOXX,108,2016-12-31,37.34819030761719,1203.73,분할매수,0.0,1376.9398743815118,1000000.0,1000000.0,22.243409257873793,0.0,0.0,1354.696465123638,60903274.73717179,60903274.73717179
2008,SOXX,109,2017-01-31,38.91248321533203,1151.45,분할매수,0.0,1354.696465123638,1000000.0,1000000.0,22.318549678642654,0.0,0.0,1332.3779154449953,59698230.15516061,59698230.15516061
2008,SOXX,110,2017-02-28,40.00809860229492,1129.17,분할매수,0.0,1332.3779154449953,1000000.0,1000000.0,22.1356743432439,0.0,0.0,1310.2422411017515,59191431.025983386,59191431.025983386
2008,SOXX,111,2017-03-31,41.7696647644043,1117.48,분할매수,0.0,1310.2422411017515,1000000.0,1000000.0,21.42393545072434,0.0,0.0,1288.8183056510272,60157869.15598892,60157869.15598892
2008,SOXX,112,2017-04-30,41.53165054321289,1136.99,분할매수,0.0,1288.8183056510272,1000000.0,1000000.0,21.176986700792426,0.0,0.0,1267.6413189502348,59859381.169786565,59859381.169786565
2008,SOXX,113,2017-05-31,45.15663528442383,1119.58,분할매수,0.0,1267.6413189502348,1000000.0,1000000.0,19.77986367374335,0.0,0.0,1247.8614552764914,63087464.901639186,63087464.901639186
2008,SOXX,114,2017-06-30,42.8851318359375,1143.75,분할매수,0.0,1247.8614552764914,1000000.0,1000000.0,20.387414063119138,0.0,0.0,1227.4740412133722,60207441.582003996,60207441.582003996
2008,SOXX,115,2017-07-31,44.95903015136719,1121.86,분할매수,0.0,1227.4740412133722,1000000.0,1000000.0,19.826424583361476,0.0,0.0,1207.6476166300106,60911013.55932224,60911013.55932224
2008,SOXX,116,2017-08-31,46.26516342163086,1122.36,분할매수,0.0,1207.6476166300106,1000000.0,1000000.0,19.25811248480263,0.0,0.0,1188.3895041452079,61708514.01366644,61708514.01366644
2008,SOXX,117,2017-09-30,48.662837982177734,1142.57,분할매수,0.0,1188.3895041452079,1000000.0,1000000.0,17.98538546642438,0.0,0.0,1170.4041186787836,65075286.86909306,65075286.86909306
2008,SOXX,118,2017-10-31,53.00526809692383,1115.68,분할매수,0.0,1170.4041186787836,1000000.0,1000000.0,16.909910798521807,0.0,0.0,1153.4942078802617,68214091.82011151,68214091.82011151
2008,SOXX,119,2017-11-30,52.95616149902344,1084.79,분할매수,0.0,1153.4942078802617,1000000.0,1000000.0,17.407557123173913,0.0,0.0,1136.0866507570877,65263990.9619866,65263990.9619866
2008,SOXX,120,2017-12-31,52.2076530456543,1067.42,분할매수,0.0,1136.0866507570877,1000000.0,1000000.0,17.944464139969753,0.0,0.0,1118.1421866171179,62311260.893355526,62311260.893355526
2009,QQQ,0,2008-12-31,25.643009185791016,1262.0,분할매수,100000000.0,0.0,0.0,0.0,0.0,8333333.333333333,91666666.66666667,257.5078134032055,8333333.333333332,100000000.0
2009,QQQ,1,2009-01-31,25.05668830871582,1380.0,분할매수,91666666.66666667,257.5078134032055,1000000.0,1000000.0,0.0,8333333.333333333,82333333.33333334,498.5072331427511,17237497.697487578,99570831.03082092
2009,QQQ,2,2009-02-28,23.737464904785156,1532.8,분할매수,82333333.33333334,498.5072331427511,1000000.0,1000000.0,0.0,8333333.333333333,73000000.00000001,727.5406892180436,26471412.433404192,99471412.4334042
2009,QQQ,3,2009-03-31,26.186351776123047,1372.3,분할매수,73000000.00000001,727.5406892180436,1000000.0,1000000.0,0.0,8333333.333333333,63666666.66666668,959.4374556650289,34477893.99154791,98144560.6582146
2009,QQQ,4,2009-04-30,29.60645866394043,1277.0,분할매수,63666666.66666668,959.4374556650289,1000000.0,1000000.0,0.0,8333333.333333333,54333333.33333334,1179.8525811822205,44607214.77310004,98940548.10643339
2009,QQQ,5,2009-05-31,30.556501388549805,1249.0,분할매수,54333333.33333334,1179.8525811822205,1000000.0,1000000.0,0.0,8333333.333333333,45000000.00000001,1398.2023256520793,53362489.960271396,98362489.9602714
2009,QQQ,6,2009-06-30,31.458805084228516,1273.5,분할매수,45000000.00000001,1398.2023256520793,1000000.0,1000000.0,0.0,8333333.333333333,35666666.66666667,1606.209149245593,64349217.07121663,100015883.7378833
2009,QQQ,7,2009-07-31,34.11354064941406,1222.2,분할매수,35666666.66666667,1606.209149245593,1000000.0,1000000.0,0.0,8333333.333333333,26333333.33333334,1806.0800995362677,75301925.93894807,101635259.27228141
2009,QQQ,8,2009-08-31,34.615055084228516,1248.0,분할매수,26333333.33333334,1806.0800995362677,1000000.0,1000000.0,0.0,8333333.333333333,17000000.000000007,1998.983170500693,86355250.87404041,103355250.87404042
2009,QQQ,9,2009-09-30,36.570098876953125,1175.0,분할매수,17000000.000000007,1998.983170500693,1000000.0,1000000.0,0.0,8333333.333333333,7666666.666666674,2192.9175266921625,94229372.66665965,101896039.33332632
2009,QQQ,10,2009-10-31,35.45353698730469,1182.0,분할매수,7666666.666666674,2192.9175266921625,1000000.0,1000000.0,0.0,6666666.666666674,0.0,2352.0034290787576,98563245.55032542,98563245.55032542
2009,QQQ,11,2009-11-30,37.70399856567383,1164.4,분할매수,0.0,2352.0034290787576,1000000.0,1000000.0,22.77772750069354,0.0,0.0,2329.225701578064,102258915.05230904,102258915.05230904
2009,QQQ,12,2009-12-31,39.66566848754883,1163.65,분할매수,0.0,2329.225701578064,1000000.0,1000000.0,21.665207270791154,0.0,0.0,2307.560494307273,106509966.20827654,106509966.20827654
2009,QQQ,13,2010-01-31,37.099334716796875,1158.7,분할매수,0.0,2307.560494307273,1000000.0,1000000.0,23.262847374576012,0.0,0.0,2284.2976469326973,98195100.975868,98195100.975868
2009,QQQ,14,2010-02-28,38.80733871459961,1159.0,분할매수,0.0,2284.2976469326973,1000000.0,1000000.0,22.23323727438166,0.0,0.0,2262.0644096583155,101742466.99848738,101742466.99848738
2009,QQQ,15,2010-03-31,41.799720764160156,1131.2,분할매수,0.0,2262.0644096583155,1000000.0,1000000.0,21.14887269495485,0.0,0.0,2240.915536963361,105959100.95472562,105959100.95472562
2009,QQQ,16,2010-04-30,42.73709487915039,1108.0,분할매수,0.0,2240.915536963361,1000000.0,1000000.0,21.11811947827504,0.0,0.0,2219.797417485086,105113403.67065687,105113403.67065687
2009,QQQ,17,2010-05-31,39.577816009521484,1194.5,분할매수,0.0,2219.797417485086,1000000.0,1000000.0,21.15251543864131,0.0,0.0,2198.6449020464447,103942479.48544082,103942479.48544082
2009,QQQ,18,2010-06-30,37.21277618408203,1220.85,분할매수,0.0,2198.6449020464447,1000000.0,1000000.0,22.011296380097193,0.0,0.0,2176.6336056663476,98887115.41926622,98887115.41926622
2009,QQQ,19,2010-07-31,39.91375732421875,1182.0,분할매수,0.0,2176.6336056663476,1000000.0,1000000.0,21.1962928418652,0.0,0.0,2155.4373128244824,101689353.36500151,101689353.36500151
2009,QQQ,20,2010-08-31,37.866214752197266,1198.0,분할매수,0.0,2155.4373128244824,1000000.0,1000000.0,22.044044971594786,0.0,0.0,2133.3932678528877,96778666.1024284,96778666.1024284
2009,QQQ,21,2010-09-30,42.854286193847656,1140.1,분할매수,0.0,2133.3932678528877,1000000.0,1000000.0,20.46740525521433,0.0,0.0,2112.925862597673,103233694.56220536,103233694.56220536
2009,QQQ,22,2010-10-31,45.57034683227539,1124.0,분할매수,0.0,2112.925862597673,1000000.0,1000000.0,19.523215800332064,0.0,0.0,2093.4026467973413,107226323.17375374,107226323.17375374
2009,QQQ,23,2010-11-30,45.49173355102539,1157.2,분할매수,0.0,2093.4026467973413,1000000.0,1000000.0,18.995865602286234,0.0,0.0,2074.406781195055,109203066.84762979,109203066.84762979
2009,QQQ,24,2010-12-31,47.655826568603516,1130.6,분할매수,0.0,2074.406781195055,1000000.0,1000000.0,18.559873519237872,0.0,0.0,2055.846907675817,110768368.41290265,110768368.41290265
2009,QQQ,25,2011-01-31,49.0034294128418,1119.1,분할매수,0.0,2055.846907675817,1000000.0,1000000.0,18.234952228025808,0.0,0.0,2037.6119554477912,111742105.48882757,111742105.48882757
2009,QQQ,26,2011-02-28,50.552284240722656,1123.7,분할매수,0.0,2037.6119554477912,1000000.0,1000000.0,17.603897649001123,0.0,0.0,2020.00805779879,114747773.36673556,114747773.36673556
2009,QQQ,27,2011-03-31,50.32567596435547,1097.25,분할매수,0.0,2020.00805779879,1000000.0,1000000.0,18.109430523446246,0.0,0.0,2001.8986272753439,110544537.81323987,110544537.81323987
2009,QQQ,28,2011-04-30,51.77156066894531,1068.4,분할매수,0.0,2001.8986272753439,1000000.0,1000000.0,18.07901909804846,0.0,0.0,1983.8196081772953,109730489.10554217,109730489.10554217
2009,QQQ,29,2011-05-31,51.14063262939453,1078.0,분할매수,0.0,1983.8196081772953,1000000.0,1000000.0,18.1390752732584,0.0,0.0,1965.680532904037,108367185.38799766,108367185.38799766
2009,QQQ,30,2011-06-30,50.104793548583984,1066.3,분할매수,0.0,1965.680532904037,1000000.0,1000000.0,18.717218653591395,0.0,0.0,1946.9633142504456,104019905.42953181,104019905.42953181
