자치구,동,법정동코드,단지기본일련번호,아파트
서초구,서초동,1165010800,21049,서초10차상지리츠빌
서초구,서초동,1165010800,12957,서초1차e-편한세상
서초구,서초동,1165010800,18778,서초1차엔-스위트
서초구,서초동,1165010800,13243,서초2차e-편한세상
서초구,서초동,1165010800,14553,서초3차e-편한세상
서초구,서초동,1165010800,1686,서초3차현대
서초구,서초동,1165010800,23066,서초4차 상지리츠빌
서초구,서초동,1165010800,1670,서초4차현대
서초구,서초동,1165010800,14554,서초5차e-편한세상
서초구,서초동,1165010800,21048,서초8차상지리츠빌
서초구,서초동,1165010800,19833,서초SK뷰
서초구,서초동,1165010800,47707,서초가람
서초구,서초동,1165010800,22976,서초교대e편한세상
서초구,서초동,1165010800,46168,서초그랑자이
서초구,서초동,1165010800,12274,서초극동스타클래스1
서초구,서초동,1165010800,14301,서초극동스타클래스II
서초구,서초동,1165010800,1700,서초금호어울림
서초구,서초동,1165010800,25545,서초네스피아
서초구,서초동,1165010800,47386,서초노블레스(1560-7)
서초구,서초동,1165010800,19729,서초노빌리에
서초구,서초동,1165010800,1698,서초녹원
서초구,서초동,1165010800,323996,서초다솔맴버스
서초구,서초동,1165010800,23228,서초대림빌라트
서초구,서초동,1165010800,20621,서초대성유니드
서초구,서초동,1165010800,36653,서초대우
서초구,서초동,1165010800,25068,서초대우빌라로얄카운티
서초구,서초동,1165010800,1677,서초동 동아빌라트
서초구,서초동,1165010800,12170,서초동IPARK
서초구,서초동,1165010800,15815,서초동동일하이빌
서초구,서초동,1165010800,13452,서초동롯데캐슬리버티
서초구,서초동,1165010800,23060,서초동아
서초구,서초동,1165010800,12750,서초동풍림아이원
서초구,서초동,1165010800,13494,서초두산위브2
서초구,서초동,1165010800,35987,서초드림하이츠.
서초구,서초동,1165010800,12018,서초래미안
서초구,서초동,1165010800,13730,서초래미안5차
서초구,서초동,1165010800,13906,서초래미안6차
서초구,서초동,1165010800,1710,서초로얄
서초구,서초동,1165010800,20721,서초로얄스위트
서초구,서초동,1165010800,26499,서초로즈힐
서초구,서초동,1165010800,26329,서초롯데캐슬프레지던트
서초구,서초동,1165010800,22567,서초리젠
서초구,서초동,1165010800,15354,서초벽산블루밍
서초구,서초동,1165010800,37906,서초블레스.
서초구,서초동,1165010800,48740,서초블리스
서초구,서초동,1165010800,1688,서초삼성래미안
서초구,서초동,1165010800,26695,서초삼원그린빌
서초구,서초동,1165010800,23065,서초상지리츠빌
서초구,서초동,1165010800,20660,서초상지리츠빌1차
서초구,서초동,1165010800,23067,서초상지리츠빌5차
서초구,서초동,1165010800,23113,서초상지리츠빌7차
서초구,서초동,1165010800,39089,서초센트럴아이파크
서초구,서초동,1165010800,21575,서초스위트빌
서초구,서초동,1165010800,14557,서초신원아침도시2차
서초구,서초동,1165010800,13948,서초쌍용플래티넘
서초구,서초동,1165010800,1717,서초아크빌
서초구,서초동,1165010800,1028885,서초아트래디앙
서초구,서초동,1165010800,1083486,서초아트빌.
서초구,서초동,1165010800,24786,서초에버빌.
서초구,서초동,1165010800,20332,서초에지앙
서초구,서초동,1165010800,25987,서초엔-스위트2차
서초구,서초동,1165010800,30715,서초연우
서초구,서초동,1165010800,12021,서초예성그린
서초구,서초동,1165010800,13907,서초오로라
서초구,서초동,1165010800,19801,서초우방유쉘
서초구,서초동,1165010800,37800,서초웰하우스
서초구,서초동,1165010800,30436,서초자연인
서초구,서초동,1165010800,33332,서초자연인(도)
서초구,서초동,1165010800,14031,서초자이
서초구,서초동,1165010800,312975,서초자이르네
서초구,서초동,1165010800,20962,서초지웰
서초구,서초동,1165010800,13321,서초캐슬
서초구,서초동,1165010800,26213,서초코아
서초구,서초동,1165010800,1708,서초타워씨티빌(선경)
서초구,서초동,1165010800,12197,서초태동스위트
서초구,서초동,1165010800,25290,서초트레져
서초구,서초동,1165010800,29882,서초푸르지오써밋
서초구,서초동,1165010800,27101,서초프라임빌
서초구,서초동,1165010800,346219,서초프라임헤센
서초구,서초동,1165010800,25431,서초프레스턴-1
서초구,서초동,1165010800,25432,서초프레스턴-2
서초구,서초동,1165010800,33410,서초프레스티지
서초구,서초동,1165010800,1669,서초한빛삼성
서초구,서초동,1165010800,25414,서초한양수자인
서초구,서초동,1165010800,1689,서초한일
서초구,서초동,1165010800,1696,서초현대
서초구,서초동,1165010800,1697,서초현대리츠빌
서초구,서초동,1165010800,14555,서초현대홈타운
서초구,서초동,1165010800,1715,서초힐하우스
서초구,서초동,1165010800,21002,수광빌라트.
서초구,서초동,1165010800,426723,스타시드(도)
서초구,서초동,1165010800,20213,신구블레스벨리
서초구,서초동,1165010800,12830,신원아침도시
서초구,서초동,1165010800,1672,아남
서초구,서초동,1165010800,22104,아이파크빌
서초구,서초동,1165010800,24738,애지앙
서초구,서초동,1165010800,49274,에비앙하우스(도)
서초구,서초동,1165010800,20715,엘리제
서초구,서초동,1165010800,22482,예림
서초구,서초동,1165010800,27993,옥스포드빌
서초구,서초동,1165010800,32270,옥스포드빌2차.
서초구,서초동,1165010800,44512,와이에이치빌리지
서초구,서초동,1165010800,1673,우성(5차)
서초구,서초동,1165010800,13173,우정에쉐르
서초구,서초동,1165010800,1707,월드메르디앙(1549-3)
서초구,서초동,1165010800,1703,월드메르디앙(1634-9)
서초구,서초동,1165010800,12851,월드메르디앙오페라하우스
서초구,서초동,1165010800,1682,월드빌라트
서초구,서초동,1165010800,1674,유원서초
서초구,서초동,1165010800,12286,장미
서초구,서초동,1165010800,1683,장복엘리트타운
서초구,서초동,1165010800,20238,진성그린
서초구,서초동,1165010800,1668,진흥
서초구,서초동,1165010800,1695,초원현대
서초구,서초동,1165010800,30792,칼리아빌.
서초구,서초동,1165010800,1684,트라움하우스2차
서초구,서초동,1165010800,21060,트라움하우스3차
서초구,서초동,1165010800,21061,트라움하우스5차
서초구,서초동,1165010800,347066,파크힐스1
서초구,서초동,1165010800,347067,파크힐스2
서초구,서초동,1165010800,1098818,팬타트럼1단지(도시형)
서초구,서초동,1165010800,1098817,팬타트럼2단지(도시형)
서초구,서초동,1165010800,21272,한성
서초구,서초동,1165010800,12721,한승미메이드
서초구,서초동,1165010800,1691,한신(플러스타운)
서초구,서초동,1165010800,499537,해오름빌(도)
서초구,서초동,1165010800,23771,햄튼코트
서초구,서초동,1165010800,42766,헤센파크힐
서초구,서초동,1165010800,1675,현대
서초구,서초동,1165010800,23404,현대빌리지
서초구,서초동,1165010800,1685,현대서초빌라트(1495-1)
서초구,서초동,1165010800,1687,현대서초빌라트(1497-18)
서초구,서초동,1165010800,22987,현대임페리움
서초구,서초동,1165010800,20159,화원그랑빌
서초구,신원동,1165011100,28959,서초포레스타3단지
서초구,신원동,1165011100,28960,서초포레스타5단지
서초구,신원동,1165011100,29664,서초포레스타6단지
서초구,신원동,1165011100,27988,서초포레스타7단지
서초구,신원동,1165011100,28230,힐스테이트서초젠트리스
서초구,양재동,1165010200,382058,강남월드메르디앙프레스티지
서초구,양재동,1165010200,28731,경희궁
서초구,양재동,1165010200,34773,광정
서초구,양재동,1165010200,1736,그린씨티.
서초구,양재동,1165010200,23216,금강
서초구,양재동,1165010200,1734,금일
서초구,양재동,1165010200,18690,길명오퍼스
서초구,양재동,1165010200,42606,노블하우스.
서초구,양재동,1165010200,1732,누리빌.
서초구,양재동,1165010200,24482,뉴현대
서초구,양재동,1165010200,19354,다원
서초구,양재동,1165010200,37034,대흥.
서초구,양재동,1165010200,24283,동원
서초구,양재동,1165010200,19650,동원그린.
서초구,양재동,1165010200,21310,드림팰리스101동
서초구,양재동,1165010200,344998,런던빌양재
서초구,양재동,1165010200,48716,리시본하우스
서초구,양재동,1165010200,28119,리젠시
서초구,양재동,1165010200,23735,리치스.
서초구,양재동,1165010200,23100,마로니에
서초구,양재동,1165010200,21559,메르디안하우스
서초구,양재동,1165010200,18738,메이저
서초구,양재동,1165010200,2308649,모나코(도시형)
서초구,양재동,1165010200,1719,미라보
서초구,양재동,1165010200,18421,미영
서초구,양재동,1165010200,40006,반트하임(도)
서초구,양재동,1165010200,18953,베누시아
서초구,양재동,1165010200,24473,블루하이츠
서초구,양재동,1165010200,38076,비버리하임(도시형)
서초구,양재동,1165010200,50375,비젼(101동)
서초구,양재동,1165010200,12022,"비젼(102,103동)"
서초구,양재동,1165010200,1720,삼익양재빌라
서초구,양재동,1165010200,1728,새티스(359)
서초구,양재동,1165010200,30329,새티스(402-10)
서초구,양재동,1165010200,421661,서초
서초구,양재동,1165010200,43010,서초미르
서초구,양재동,1165010200,39327,선경에버빌
서초구,양재동,1165010200,1726,성영
서초구,양재동,1165010200,1729,시그마.
서초구,양재동,1165010200,1723,신영체르니
서초구,양재동,1165010200,1725,아원데코빌
서초구,양재동,1165010200,18424,양재.
서초구,양재동,1165010200,1721,양재대웅
서초구,양재동,1165010200,1730,양재동 리치타운
서초구,양재동,1165010200,20163,양재메트로
서초구,양재동,1165010200,425217,양재비버리하임3차(도)
서초구,양재동,1165010200,424158,양재삼성베스트빌(도)
서초구,양재동,1165010200,1724,양재테크노
서초구,양재동,1165010200,1727,양재테크노2차
서초구,양재동,1165010200,18422,양재테크노3차
서초구,양재동,1165010200,18423,양재테크노5차
서초구,양재동,1165010200,32488,양재파크뷰
서초구,양재동,1165010200,25338,양재현대
서초구,양재동,1165010200,499211,에이치빌(도)
서초구,양재동,1165010200,18720,우면파크.
서초구,양재동,1165010200,36275,우성
서초구,양재동,1165010200,347213,우성(113동)
서초구,양재동,1165010200,30174,월드빌
서초구,양재동,1165010200,18342,위너스
서초구,양재동,1165010200,1731,인랜드
서초구,양재동,1165010200,427265,중앙클래식
서초구,양재동,1165010200,32099,진흥(아마란스)
서초구,양재동,1165010200,12171,초원탑스빌
서초구,양재동,1165010200,421648,태양파크빌
서초구,양재동,1165010200,22895,파빌리온.
서초구,양재동,1165010200,20148,파크뷰
서초구,양재동,1165010200,19651,파크사이드.
서초구,양재동,1165010200,1733,포레스빌
서초구,양재동,1165010200,2157228,풍원파크빌(도시형)
서초구,양재동,1165010200,724130,풍원하임빌(도)
서초구,양재동,1165010200,1735,프라임
서초구,양재동,1165010200,20349,한아름.
서초구,양재동,1165010200,31303,한일인텔
서초구,양재동,1165010200,18425,해청
서초구,양재동,1165010200,19841,해청3차
서초구,양재동,1165010200,24290,해청파인빌
서초구,양재동,1165010200,1722,현대.
서초구,양재동,1165010200,20755,현대타운
서초구,양재동,1165010200,14934,현대테라하임(11-120)
서초구,양재동,1165010200,24929,현대테라하임(11-74)
서초구,양재동,1165010200,18013,휴먼시티
서초구,양재동,1165010200,28054,힐하우스
서초구,우면동,1165010300,1738,대림
서초구,우면동,1165010300,1737,동고(동양고속)
서초구,우면동,1165010300,27465,서초네이처힐1단지
서초구,우면동,1165010300,25639,서초네이처힐2단지
서초구,우면동,1165010300,26688,서초네이처힐3단지
서초구,우면동,1165010300,25074,서초네이처힐4단지
서초구,우면동,1165010300,26689,서초네이처힐6단지
서초구,우면동,1165010300,25075,서초네이처힐7단지
서초구,우면동,1165010300,25380,서초호반써밋
서초구,우면동,1165010300,24933,서초힐스
서초구,우면동,1165010300,50464,우리집(도)
서초구,우면동,1165010300,1740,우면한라
서초구,우면동,1165010300,1739,코오롱
서초구,우면동,1165010300,25666,호반써밋서초파크
서초구,우면동,1165010300,25652,호반써밋서초파크뷰
서초구,잠원동,1165010600,1523,강변
서초구,잠원동,1165010600,1568,금호베스트빌
서초구,잠원동,1165010600,1574,노블레스
서초구,잠원동,1165010600,1569,대주피오레
서초구,잠원동,1165010600,21687,데뜨아르
서초구,잠원동,1165010600,1525,동아
서초구,잠원동,1165010600,18760,띠에라하우스
서초구,잠원동,1165010600,34969,래미안신반포리오센트
서초구,잠원동,1165010600,28490,래미안신반포팰리스
서초구,잠원동,1165010600,1557,로즈빌
서초구,잠원동,1165010600,1564,롯데캐슬갤럭시(1차)
서초구,잠원동,1165010600,12529,롯데캐슬갤럭시(2차)
서초구,잠원동,1165010600,12014,메이플라워
서초구,잠원동,1165010600,1092721,메이플자이
서초구,잠원동,1165010600,1562,미주파스텔
서초구,잠원동,1165010600,47515,반포르엘
서초구,잠원동,1165010600,48900,반포르엘2차
서초구,잠원동,1165010600,39123,반포센트럴자이
서초구,잠원동,1165010600,1544,반포한신타워
서초구,잠원동,1165010600,1563,보미리전빌
서초구,잠원동,1165010600,12302,브라운스톤잠원
서초구,잠원동,1165010600,1565,블루힐하우스(청구2차)
서초구,잠원동,1165010600,18759,빌폴라리스
서초구,잠원동,1165010600,1548,새서울
서초구,잠원동,1165010600,19038,성진준빌라트
서초구,잠원동,1165010600,35347,세인트빌
서초구,잠원동,1165010600,1524,신반포(한신12차)
서초구,잠원동,1165010600,1538,신반포(한신16차)
서초구,잠원동,1165010600,1540,신반포(한신19차)
서초구,잠원동,1165010600,1561,신반포(한신20차)
서초구,잠원동,1165010600,1550,신반포(한신25차)
서초구,잠원동,1165010600,1543,신반포(한신26차)
서초구,잠원동,1165010600,1519,신반포(한신27차)
서초구,잠원동,1165010600,1520,신반포(한신2차)
서초구,잠원동,1165010600,1530,신반포(한신4차)
서초구,잠원동,1165010600,1533,신반포(한신7차)
서초구,잠원동,1165010600,1541,신반포22차
서초구,잠원동,1165010600,49604,신반포르엘
서초구,잠원동,1165010600,32368,신반포자이
서초구,잠원동,1165010600,340670,신반포중앙하이츠
서초구,잠원동,1165010600,1556,신반포청구(1차)
서초구,잠원동,1165010600,1551,신화
서초구,잠원동,1165010600,33814,아크로리버뷰신반포
서초구,잠원동,1165010600,2150671,오티에르반포
서초구,잠원동,1165010600,2153614,오티에르신반포
서초구,잠원동,1165010600,1552,오페라하우스
서초구,잠원동,1165010600,23383,유로미
서초구,잠원동,1165010600,387334,잠원2차중앙하이츠
서초구,잠원동,1165010600,1566,잠원동대우아이빌
서초구,잠원동,1165010600,1567,잠원동월드메르디앙
서초구,잠원동,1165010600,18603,잠원동트루빌
서초구,잠원동,1165010600,1553,잠원빌라트
서초구,잠원동,1165010600,23117,잠원상지리츠빌카일룸
서초구,잠원동,1165010600,40510,잠원시티
서초구,잠원동,1165010600,20877,잠원씨제이빌리지
서초구,잠원동,1165010600,21077,잠원아이비
서초구,잠원동,1165010600,12194,잠원위브
서초구,잠원동,1165010600,1554,잠원중앙하이츠
서초구,잠원동,1165010600,1529,잠원한신.
서초구,잠원동,1165010600,1526,잠원한신그린
서초구,잠원동,1165010600,1545,잠원현대
서초구,잠원동,1165010600,1572,지오빌
서초구,잠원동,1165010600,1571,킴스빌리지
서초구,잠원동,1165010600,1522,한강
서초구,잠원동,1165010600,1527,한신로얄.
서초구,잠원동,1165010600,1558,한신진일빌라트
서초구,잠원동,1165010600,1559,한신타운
서초구,잠원동,1165010600,1546,한신훼미리.
서초구,잠원동,1165010600,1573,현대실크빌라트
서초구,잠원동,1165010600,1555,현대훼밀리
송파구,가락동,1171010700,1954,GS프라자.
송파구,가락동,1171010700,21949,SD펠리체
송파구,가락동,1171010700,18160,e-지브로
송파구,가락동,1171010700,40317,가락(헤븐스테이).
송파구,가락동,1171010700,1961,가락2차쌍용
송파구,가락동,1171010700,37050,가락3차쌍용스윗닷홈
송파구,가락동,1171010700,1952,가락7차현대
송파구,가락동,1171010700,48698,가락그랑밸리
송파구,가락동,1171010700,1960,가락금호
송파구,가락동,1171010700,1941,가락대림
송파구,가락동,1171010700,1953,가락동부센트레빌
송파구,가락동,1171010700,1959,가락동현대빌라트
송파구,가락동,1171010700,1947,가락쌍용(1차)
송파구,가락동,1171010700,1956,가락우성(1차)
송파구,가락동,1171010700,1962,가락우성(2차)
송파구,가락동,1171010700,1957,가락풍림
송파구,가락동,1171010700,1942,가락한신
송파구,가락동,1171010700,21664,가락한일유앤아이
송파구,가락동,1171010700,22679,가락현대
송파구,가락동,1171010700,1951,가락현대(6차)
송파구,가락동,1171010700,13668,가락현대TWELVE
송파구,가락동,1171010700,384689,강남팰리스(도)
송파구,가락동,1171010700,23502,골드팰리스
송파구,가락동,1171010700,1967,그랜드
송파구,가락동,1171010700,1964,그린
송파구,가락동,1171010700,303541,그린빌(도)
송파구,가락동,1171010700,1943,극동
송파구,가락동,1171010700,41063,금홍해오름.
송파구,가락동,1171010700,23681,노블레스트.
송파구,가락동,1171010700,13669,대련
송파구,가락동,1171010700,662051,더샵송파루미스타
송파구,가락동,1171010700,19811,동구햇살
송파구,가락동,1171010700,1963,동궁리치웰
송파구,가락동,1171010700,12722,동궁리치웰
송파구,가락동,1171010700,15437,동성
송파구,가락동,1171010700,15139,래미안파크팰리스
송파구,가락동,1171010700,24582,로즈힐
송파구,가락동,1171010700,1944,미륭
송파구,가락동,1171010700,1041407,미성하르딘(도)
송파구,가락동,1171010700,432605,베아트리스(도)
송파구,가락동,1171010700,47385,보스턴파크(도)
송파구,가락동,1171010700,44605,삼성베네스트(도)
송파구,가락동,1171010700,19061,삼성프라자
송파구,가락동,1171010700,1945,삼환가락
송파구,가락동,1171010700,25818,성해
송파구,가락동,1171010700,13250,송파동부센트레빌
송파구,가락동,1171010700,303521,스타빌리지(도)
송파구,가락동,1171010700,1955,신한에스빌
송파구,가락동,1171010700,19071,쌍용노블레스
송파구,가락동,1171010700,19599,씨티빌
송파구,가락동,1171010700,12487,아키죤
송파구,가락동,1171010700,553479,에스아이팰리스송파포레(도시형)
송파구,가락동,1171010700,38845,엘림빌(도).
송파구,가락동,1171010700,1948,예일
송파구,가락동,1171010700,295916,옥천재(도).
송파구,가락동,1171010700,21665,우민
송파구,가락동,1171010700,46703,원파크(도)
송파구,가락동,1171010700,46129,윤앤빌프리미엄Ⅰ
송파구,가락동,1171010700,20139,이연파레스
송파구,가락동,1171010700,18892,정산파크뷰
송파구,가락동,1171010700,303216,정원빌리지(도)
송파구,가락동,1171010700,22925,주성드림빌
송파구,가락동,1171010700,25954,주성파크빌
송파구,가락동,1171010700,24110,청솔
송파구,가락동,1171010700,1965,카나피아
송파구,가락동,1171010700,21751,카나피아
송파구,가락동,1171010700,313527,테라156
송파구,가락동,1171010700,430732,테라펠리체송파(주상복합)
송파구,가락동,1171010700,12486,프라임
송파구,가락동,1171010700,20425,프라임2차.
송파구,가락동,1171010700,1958,프라임레지던스
송파구,가락동,1171010700,1949,프라자
송파구,가락동,1171010700,32148,헬리오시티
송파구,가락동,1171010700,1950,현대5차
송파구,가락동,1171010700,438469,현대5차(161-2)
송파구,거여동,1171011300,40111,e편한세상송파파크센트럴
송파구,거여동,1171011300,1891,거여1단지(도시개발)
송파구,거여동,1171011300,1888,거여2단지동아(효성)
송파구,거여동,1171011300,1892,거여4단지(도시개발)
송파구,거여동,1171011300,1887,거여5단지(도시개발)
송파구,거여동,1171011300,21814,대영무지개.
송파구,거여동,1171011300,44675,더휴가(도)
송파구,거여동,1171011300,20130,로얄
송파구,거여동,1171011300,1889,보화2차.
송파구,거여동,1171011300,19546,블레스
송파구,거여동,1171011300,1884,삼호
송파구,거여동,1171011300,1893,성동레인보우
송파구,거여동,1171011300,47948,송파레이크파크호반써밋1차
송파구,거여동,1171011300,47949,송파레이크파크호반써밋2차
송파구,거여동,1171011300,323275,송파레이크힐
송파구,거여동,1171011300,46734,송파시그니처롯데캐슬
송파구,거여동,1171011300,50164,송파위례리슈빌
송파구,거여동,1171011300,14032,쌍용스윗닷홈거여역1차
송파구,거여동,1171011300,12437,어울림(금호)
송파구,거여동,1171011300,46135,엘리트하우스(도)
송파구,거여동,1171011300,1885,우방(1차)
송파구,거여동,1171011300,435424,인투파크거여1단지
송파구,거여동,1171011300,18426,청솔
송파구,거여동,1171011300,24785,팰리스힐
송파구,거여동,1171011300,323274,포레나송파
송파구,거여동,1171011300,1886,현대(1차)
송파구,거여동,1171011300,1883,현대(2차)
송파구,거여동,1171011300,1890,현대3차
송파구,거여동,1171011300,2136651,힐트리움송파
송파구,마천동,1171011400,1904,금호어울림1차(금호베스트빌)
송파구,마천동,1171011400,18225,기영.
송파구,마천동,1171011400,33889,뉴타운
송파구,마천동,1171011400,21669,다우림
송파구,마천동,1171011400,1897,대성
송파구,마천동,1171011400,39126,대성골드클래스
송파구,마천동,1171011400,49250,대성스카이뷰
송파구,마천동,1171011400,1905,동구햇살
송파구,마천동,1171011400,1896,마천금호(금호타운)
송파구,마천동,1171011400,14114,마천동금호어울림(2차)
송파구,마천동,1171011400,1898,마천동삼익
송파구,마천동,1171011400,1895,마천동우방
송파구,마천동,1171011400,21821,메리트
송파구,마천동,1171011400,21839,보보스빌.
송파구,마천동,1171011400,14118,산성
송파구,마천동,1171011400,1903,성영
송파구,마천동,1171011400,42421,송파건원여미지
송파구,마천동,1171011400,21845,송파자연채
송파구,마천동,1171011400,24343,송파파크데일1단지
송파구,마천동,1171011400,24336,송파파크데일2단지
송파구,마천동,1171011400,1507713,송파파크데일4단지(도시형)
송파구,마천동,1171011400,1902,신동아
송파구,마천동,1171011400,1895596,신여명(도시형)
송파구,마천동,1171011400,35870,씨티빌
송파구,마천동,1171011400,1899,아남
송파구,마천동,1171011400,21840,천마그랑밸리
송파구,마천동,1171011400,1900,한보
송파구,마천동,1171011400,391357,한주리버뷰
송파구,마천동,1171011400,1901,현대그린빌
송파구,문정동,1171010800,1986,건영
송파구,문정동,1171010800,15687,그랜빌캐슬
송파구,문정동,1171010800,501193,다원펠리스(도)
송파구,문정동,1171010800,21911,대림미소나눔
송파구,문정동,1171010800,23729,동부주택브리앙뜨(63-8)
송파구,문정동,1171010800,1998,동부주택브리앙뜨(74)
송파구,문정동,1171010800,20212,동부화이트빌
송파구,문정동,1171010800,26060,동부화이트빌1(2동)
송파구,문정동,1171010800,39862,동성(도)
송파구,문정동,1171010800,39830,드림팰리스
송파구,문정동,1171010800,20378,메트로-사
송파구,문정동,1171010800,343631,모던펠리스(도)
송파구,문정동,1171010800,12723,문정1차동궁리치웰
송파구,문정동,1171010800,1992,문정3차푸르지오
송파구,문정동,1171010800,27347,문정그린.
송파구,문정동,1171010800,12726,문정동궁리치웰(55-3)
송파구,문정동,1171010800,1989,문정동아
송파구,문정동,1171010800,12853,문정래미안
송파구,문정동,1171010800,1987,문정시영
송파구,문정동,1171010800,1099062,문정역마에스트로(주상복합)
송파구,문정동,1171010800,1993,문정연합주택조합
송파구,문정동,1171010800,1990,문정푸르지오1차
송파구,문정동,1171010800,1994,문정푸르지오2차
송파구,문정동,1171010800,27730,미소로
송파구,문정동,1171010800,2308474,베루스송파(도시형)
송파구,문정동,1171010800,30555,보광(도)
송파구,문정동,1171010800,19850,보라뷰
송파구,문정동,1171010800,21332,보라뷰2차
송파구,문정동,1171010800,18462,삼형
송파구,문정동,1171010800,19895,선경쉐르빌(106-15)
송파구,문정동,1171010800,23385,선경쉐르빌(106-23)
송파구,문정동,1171010800,20994,성해
송파구,문정동,1171010800,12532,세양청마루
송파구,문정동,1171010800,28681,송파파크하비오푸르지오
송파구,문정동,1171010800,20935,아름빌
송파구,문정동,1171010800,33952,아이디움
송파구,문정동,1171010800,293586,엠카운티(도)
송파구,문정동,1171010800,617412,예원빌(도)
송파구,문정동,1171010800,1985,올림픽훼밀리타운
송파구,문정동,1171010800,21488,우민늘푸른
송파구,문정동,1171010800,15589,우암예그리나
송파구,문정동,1171010800,27160,은성파크
송파구,문정동,1171010800,1997,인택스빌
송파구,문정동,1171010800,15688,자이파인빌
송파구,문정동,1171010800,295698,제이제이파크(도)
송파구,문정동,1171010800,21672,주성
송파구,문정동,1171010800,22122,주성파크뷰
송파구,문정동,1171010800,1996,크로바.
송파구,문정동,1171010800,21732,트윈팰리스
송파구,문정동,1171010800,12943,프라임
송파구,문정동,1171010800,1995,현대
송파구,문정동,1171010800,1988,현대(1차)
송파구,문정동,1171010800,1991,현대2차
송파구,문정동,1171010800,1082473,힐스테이트e편한세상문정
송파구,방이동,1171011100,2095227,GB블루씨엘(도시형)
송파구,방이동,1171011100,924112,"강남캐슬(민간임대,도시형)"
송파구,방이동,1171011100,1939,광남벨라스
송파구,방이동,1171011100,26351,광명.
송파구,방이동,1171011100,48995,그린빌(도)
송파구,방이동,1171011100,26406,그린파크빌
송파구,방이동,1171011100,27495,뉴파크플러스
송파구,방이동,1171011100,1920,대림
송파구,방이동,1171011100,19396,도무스빌
송파구,방이동,1171011100,1071042,디벨라지오
송파구,방이동,1171011100,34566,몽촌
송파구,방이동,1171011100,1926,방이그린파크
송파구,방이동,1171011100,1925,방이금호어울림
송파구,방이동,1171011100,20375,방이드림펠리스
송파구,방이동,1171011100,45111,보람파크빌리지(도시형)
송파구,방이동,1171011100,21031,보미리즌빌
송파구,방이동,1171011100,20863,부광
송파구,방이동,1171011100,21764,서경
송파구,방이동,1171011100,21666,서림올림피아드
송파구,방이동,1171011100,35831,서울탑빌라트
송파구,방이동,1171011100,29069,세원
송파구,방이동,1171011100,507270,슬로우밀리113(도)
송파구,방이동,1171011100,12624,신구블레스벨리
송파구,방이동,1171011100,19936,신암밀리안
송파구,방이동,1171011100,21531,아쿠아드카사스
송파구,방이동,1171011100,20169,아크로빌
송파구,방이동,1171011100,1934,옥산크리스탈
송파구,방이동,1171011100,21663,올림픽공원한승오디브
송파구,방이동,1171011100,1923,올림픽베어스타운
송파구,방이동,1171011100,1940,올림픽선수기자촌
송파구,방이동,1171011100,1938,올림픽아트빌
송파구,방이동,1171011100,1935,올림픽타워
송파구,방이동,1171011100,735912,올림픽포레다움
송파구,방이동,1171011100,1937,올림픽하이빌
송파구,방이동,1171011100,18483,우광
송파구,방이동,1171011100,15834,원진아뜨리에
송파구,방이동,1171011100,18480,윈저하우스
송파구,방이동,1171011100,18481,은성
송파구,방이동,1171011100,20111,인택스빌3차
송파구,방이동,1171011100,1936,인텍스빌
송파구,방이동,1171011100,21530,인텍스빌2차
송파구,방이동,1171011100,1081185,잠실라펜앤
송파구,방이동,1171011100,31794,정우아트빌
송파구,방이동,1171011100,18790,주함위너스
송파구,방이동,1171011100,1073464,진흥펠리체(도)
송파구,방이동,1171011100,1924,코오롱
송파구,방이동,1171011100,427140,트리니엘
송파구,방이동,1171011100,15600,한성나이스빌
송파구,방이동,1171011100,1929,한솔빌라트
송파구,방이동,1171011100,1922,한양(3차)
송파구,방이동,1171011100,27677,해동
송파구,방이동,1171011100,1931,현대(208-19).
송파구,방이동,1171011100,1932,현대월드빌리지
송파구,방이동,1171011100,1933,현대파크빌라트
송파구,방이동,1171011100,13142,현대홈타운스위트
송파구,방이동,1171011100,504371,호수(家)하우스(도)
송파구,방이동,1171011100,20167,흥진맨션
송파구,삼전동,1171010600,400517,DW동원아이파크
송파구,삼전동,1171010600,21064,경덕
송파구,삼전동,1171010600,39475,굿피플.
송파구,삼전동,1171010600,29809,동승.
송파구,삼전동,1171010600,18116,동신
송파구,삼전동,1171010600,2308848,동화포레스트블루(도시형)
송파구,삼전동,1171010600,40525,메트로샤인
송파구,삼전동,1171010600,41053,삼성
송파구,삼전동,1171010600,651224,슬로우밀리355(도)
송파구,삼전동,1171010600,545734,슬로우밀리611(도)
송파구,삼전동,1171010600,41639,에이메스더리버송파
송파구,삼전동,1171010600,2306645,집앤사탄하우스11(도시형)
송파구,삼전동,1171010600,50419,집앤사하우립
송파구,삼전동,1171010600,723011,트리엘플레이스잠실
송파구,삼전동,1171010600,25369,하늘공원
송파구,삼전동,1171010600,924111,"하우트빌(도시형,민간임대)"
송파구,삼전동,1171010600,34263,하이파크
송파구,삼전동,1171010600,18256,한양
송파구,삼전동,1171010600,1983,현대
송파구,석촌동,1171010500,18486,KLC
송파구,석촌동,1171010500,49348,다성리치빌
송파구,석촌동,1171010500,1110651,루컴스힐더테라스(도)
송파구,석촌동,1171010500,23846,밀란체
송파구,석촌동,1171010500,20735,배명씨앤디
송파구,석촌동,1171010500,18487,서원
송파구,석촌동,1171010500,18488,석촌
송파구,석촌동,1171010500,25459,석촌베스트휴
