시작연도,종목,경과개월,날짜,월봉종가(달러),원달러환율,한국CD91일물금리(%),매수신호,월초대기자금(원),대기자금이자(원),인출전대기자금(원),인출전보유수량,요청인출액(원),실제인출액(원),매도수량,매수액(원),월말현금(원),월말보유수량,월말주식평가액(원),월말총잔액(원)
2010,SPY,59,2014-11-30,170.2104949951172,1112.06,2.14,분할매수,0.0,0.0,0.0,566.5621167341221,1000000.0,1000000.0,5.283058814029783,0.0,0.0,561.2790579200923,106241304.07739356,106241304.07739356
2010,SPY,60,2014-12-31,169.7786865234375,1090.89,2.13,분할매수,0.0,0.0,0.0,561.2790579200923,1000000.0,1000000.0,5.399280247627088,0.0,0.0,555.8797776724653,102954422.10408823,102954422.10408823
2010,SPY,61,2015-01-31,164.74826049804688,1104.3,2.13,분할매수,0.0,0.0,0.0,555.8797776724653,1000000.0,1000000.0,5.496574137188854,0.0,0.0,550.3832035352764,100132044.03293324,100132044.03293324
2010,SPY,62,2015-02-28,174.00787353515625,1100.65,2.12,분할매수,0.0,0.0,0.0,550.3832035352764,1000000.0,1000000.0,5.221338654355449,0.0,0.0,545.1618648809209,104410363.1213744,104410363.1213744
2010,SPY,63,2015-03-31,171.27500915527344,1107.71,1.95,분할매수,0.0,0.0,0.0,545.1618648809209,1000000.0,1000000.0,5.2708411057352675,0.0,0.0,539.8910237751857,102429766.51064734,102429766.51064734
2010,SPY,64,2015-04-30,172.95932006835938,1076.74,1.81,분할매수,0.0,0.0,0.0,539.8910237751857,1000000.0,1000000.0,5.36964016849452,0.0,0.0,534.5213836066912,99545102.99273077,99545102.99273077
2010,SPY,65,2015-05-31,175.1829071044922,1111.99,1.8,분할매수,0.0,0.0,0.0,534.5213836066912,1000000.0,1000000.0,5.133426985153448,0.0,0.0,529.3879566215378,103125642.60728712,103125642.60728712
2010,SPY,66,2015-06-30,171.6245574951172,1117.34,1.7,분할매수,0.0,0.0,0.0,529.3879566215378,1000000.0,1000000.0,5.214770775789676,0.0,0.0,524.1731858457481,100517013.7639218,100517013.7639218
2010,SPY,67,2015-07-31,175.50143432617188,1159.7,1.65,분할매수,0.0,0.0,0.0,524.1731858457481,1000000.0,1000000.0,4.913304414704432,0.0,0.0,519.2598814310437,105684451.35966213,105684451.35966213
2010,SPY,68,2015-08-31,164.80459594726562,1182.54,1.64,분할매수,0.0,0.0,0.0,519.2598814310437,1000000.0,1000000.0,5.13115154353138,0.0,0.0,514.1287298875123,100197533.7359997,100197533.7359997
2010,SPY,69,2015-09-30,160.5994415283203,1184.62,1.6,분할매수,0.0,0.0,0.0,514.1287298875123,1000000.0,1000000.0,5.256260838870513,0.0,0.0,508.87246904864185,96812636.3298954,96812636.3298954
2010,SPY,70,2015-10-31,174.25994873046875,1140.5,1.58,분할매수,0.0,0.0,0.0,508.87246904864185,1000000.0,1000000.0,5.031611817566774,0.0,0.0,503.84085723107506,100135081.06329362,100135081.06329362
2010,SPY,71,2015-11-30,174.8969268798828,1149.39,1.59,분할매수,0.0,0.0,0.0,503.84085723107506,1000000.0,1000000.0,4.974511132591345,0.0,0.0,498.86634609848375,100284496.86846155,100284496.86846155
2010,SPY,72,2015-12-31,171.874267578125,1169.26,1.67,분할매수,0.0,0.0,0.0,498.86634609848375,1000000.0,1000000.0,4.9759733606519525,0.0,0.0,493.8903727378318,99255027.49739847,99255027.49739847
2010,SPY,73,2016-01-31,163.3172607421875,1210.04,1.67,분할매수,0.0,0.0,0.0,493.8903727378318,1000000.0,1000000.0,5.060205869245099,0.0,0.0,488.8301668685867,96602821.99971288,96602821.99971288
2010,SPY,74,2016-02-29,163.18235778808594,1238.09,1.64,분할매수,0.0,0.0,0.0,488.8301668685867,1000000.0,1000000.0,4.949651027321403,0.0,0.0,483.88051584126526,97760531.6355255,97760531.6355255
2010,SPY,75,2016-03-31,174.15892028808594,1138.86,1.63,분할매수,0.0,0.0,0.0,483.88051584126526,1000000.0,1000000.0,5.041780530432688,0.0,0.0,478.8387353108326,94974133.13025318,94974133.13025318
2010,SPY,76,2016-04-30,174.84535217285156,1144.09,1.61,분할매수,0.0,0.0,0.0,478.8387353108326,1000000.0,1000000.0,4.999029714141533,0.0,0.0,473.83970559669103,94786335.08744046,94786335.08744046
2010,SPY,77,2016-05-31,177.8197479248047,1188.99,1.58,분할매수,0.0,0.0,0.0,473.83970559669103,1000000.0,1000000.0,4.729789444613229,0.0,0.0,469.1099161520778,99181987.19952503,99181987.19952503
2010,SPY,78,2016-06-30,178.43785095214844,1154.15,1.43,분할매수,0.0,0.0,0.0,469.1099161520778,1000000.0,1000000.0,4.855687848199278,0.0,0.0,464.2542283038785,95610393.99928606,95610393.99928606
2010,SPY,79,2016-07-31,184.94569396972656,1112.89,1.36,분할매수,0.0,0.0,0.0,464.2542283038785,1000000.0,1000000.0,4.858514864047449,0.0,0.0,459.39571343983107,94554761.34061377,94554761.34061377
2010,SPY,80,2016-08-31,185.1671142578125,1115.98,1.35,분할매수,0.0,0.0,0.0,459.39571343983107,1000000.0,1000000.0,4.8392686245886125,0.0,0.0,454.55644481524246,93930814.77345853,93930814.77345853
2010,SPY,81,2016-09-30,185.17787170410156,1097.98,1.34,분할매수,0.0,0.0,0.0,454.55644481524246,1000000.0,1000000.0,4.918316608254257,0.0,0.0,449.6381282069882,91421143.4563555,91421143.4563555
2010,SPY,82,2016-10-31,181.96746826171875,1145.37,1.35,분할매수,0.0,0.0,0.0,449.6381282069882,1000000.0,1000000.0,4.798002208847673,0.0,0.0,444.84012599814054,92713614.25758427,92713614.25758427
2010,SPY,83,2016-11-30,188.67086791992188,1175.87,1.42,분할매수,0.0,0.0,0.0,444.84012599814054,1000000.0,1000000.0,4.507501110308179,0.0,0.0,440.33262488783237,97688855.55698214,97688855.55698214
2010,SPY,84,2016-12-31,192.49554443359375,1203.73,1.54,분할매수,0.0,0.0,0.0,440.33262488783237,1000000.0,1000000.0,4.315689926734243,0.0,0.0,436.0169349610981,101030644.54656957,101030644.54656957
2010,SPY,85,2017-01-31,195.9402313232422,1151.45,1.5,분할매수,0.0,0.0,0.0,436.0169349610981,1000000.0,1000000.0,4.432321958056806,0.0,0.0,431.5846130030413,97372126.18738873,97372126.18738873
2010,SPY,86,2017-02-28,203.63902282714844,1129.17,1.49,분할매수,0.0,0.0,0.0,431.5846130030413,1000000.0,1000000.0,4.348902432636923,0.0,0.0,427.23571057040436,98239893.21171165,98239893.21171165
2010,SPY,87,2017-03-31,203.89349365234375,1117.48,1.48,분할매수,0.0,0.0,0.0,427.23571057040436,1000000.0,1000000.0,4.388912003424815,0.0,0.0,422.84679856697954,96344332.77245434,96344332.77245434
2010,SPY,88,2017-04-30,205.91737365722656,1136.99,1.43,분할매수,0.0,0.0,0.0,422.84679856697954,1000000.0,1000000.0,4.271204491368628,0.0,0.0,418.5755940756109,97999427.30943473,97999427.30943473
2010,SPY,89,2017-05-31,208.82351684570312,1119.58,1.39,분할매수,0.0,0.0,0.0,418.5755940756109,1000000.0,1000000.0,4.277258152638141,0.0,0.0,414.2983359229728,96860727.39552568,96860727.39552568
2010,SPY,90,2017-06-30,210.15480041503906,1143.75,1.38,분할매수,0.0,0.0,0.0,414.2983359229728,1000000.0,1000000.0,4.1603472210199515,0.0,0.0,410.13798870195285,98582634.31228784,98582634.31228784
2010,SPY,91,2017-07-31,214.4743194580078,1121.86,1.39,분할매수,0.0,0.0,0.0,410.13798870195285,1000000.0,1000000.0,4.15610047342605,0.0,0.0,405.9818882285268,97683367.09479468,97683367.09479468
2010,SPY,92,2017-08-31,215.1000518798828,1122.36,1.39,분할매수,0.0,0.0,0.0,405.9818882285268,1000000.0,1000000.0,4.14216413950048,0.0,0.0,401.83972408902633,97012023.31819855,97012023.31819855
2010,SPY,93,2017-09-30,219.43418884277344,1142.57,1.38,분할매수,0.0,0.0,0.0,401.83972408902633,1000000.0,1000000.0,3.988530245060065,0.0,0.0,397.85119384396626,99748822.09724219,99748822.09724219
2010,SPY,94,2017-10-31,224.60499572753906,1115.68,1.38,분할매수,0.0,0.0,0.0,397.85119384396626,1000000.0,1000000.0,3.990625197215137,0.0,0.0,393.8605686467511,98696457.1169468,98696457.1169468
2010,SPY,95,2017-11-30,231.47021484375,1084.79,1.45,분할매수,0.0,0.0,0.0,393.8605686467511,1000000.0,1000000.0,3.982531432567012,0.0,0.0,389.87803721418413,97897039.56281929,97897039.56281929
2010,SPY,96,2017-12-31,234.27752685546875,1067.42,1.66,분할매수,0.0,0.0,0.0,389.87803721418413,1000000.0,1000000.0,3.9988400530097943,0.0,0.0,385.8791971611743,96497782.36834851,96497782.36834851
2010,SPY,97,2018-01-31,247.48121643066406,1068.33,1.66,분할매수,0.0,0.0,0.0,385.8791971611743,1000000.0,1000000.0,3.782268309331101,0.0,0.0,382.09692885184324,101023221.41165537,101023221.41165537
2010,SPY,98,2018-02-28,238.482666015625,1082.12,1.65,분할매수,0.0,0.0,0.0,382.09692885184324,1000000.0,1000000.0,3.8749647673606016,0.0,0.0,378.22196408448264,97606555.61833797,97606555.61833797
2010,SPY,99,2018-03-31,231.94569396972656,1060.99,1.65,분할매수,0.0,0.0,0.0,378.22196408448264,1000000.0,1000000.0,4.063519938445185,0.0,0.0,374.1584441460374,92077422.97659324,92077422.97659324
2010,SPY,100,2018-04-30,233.14442443847656,1069.07,1.65,분할매수,0.0,0.0,0.0,374.1584441460374,1000000.0,1000000.0,4.012072972161832,0.0,0.0,370.1463711738756,92258135.31861785,92258135.31861785
2010,SPY,101,2018-05-31,238.81195068359375,1080.75,1.65,분할매수,0.0,0.0,0.0,370.1463711738756,1000000.0,1000000.0,3.874527071961253,0.0,0.0,366.2718441019143,94533303.62626956,94533303.62626956
2010,SPY,102,2018-06-30,240.18539428710938,1111.79,1.65,분할매수,0.0,0.0,0.0,366.2718441019143,1000000.0,1000000.0,3.74481736682358,0.0,0.0,362.5270267350908,96807665.42764477,96807665.42764477
2010,SPY,103,2018-07-31,249.0834197998047,1112.75,1.65,분할매수,0.0,0.0,0.0,362.5270267350908,1000000.0,1000000.0,3.6079256335122643,0.0,0.0,358.9191011015785,99480737.01069495,99480737.01069495
2010,SPY,104,2018-08-31,257.03411865234375,1116.5,1.65,분할매수,0.0,0.0,0.0,358.9191011015785,1000000.0,1000000.0,3.484580462570019,0.0,0.0,355.4345206390085,102002098.805565,102002098.805565
2010,SPY,105,2018-09-30,258.5622863769531,1109.76,1.65,분할매수,0.0,0.0,0.0,355.4345206390085,1000000.0,1000000.0,3.485023841013382,0.0,0.0,351.9494967979951,100989121.69727209,100989121.69727209
2010,SPY,106,2018-10-31,240.694580078125,1140.78,1.68,분할매수,0.0,0.0,0.0,351.9494967979951,1000000.0,1000000.0,3.6419316457865287,0.0,0.0,348.30756515220855,95638139.05051653,95638139.05051653
2010,SPY,107,2018-11-30,245.1592559814453,1118.61,1.71,분할매수,0.0,0.0,0.0,348.30756515220855,1000000.0,1000000.0,3.6464730475201605,0.0,0.0,344.6610921046884,94519029.1037748,94519029.1037748
2010,SPY,108,2018-12-31,223.57334899902344,1112.85,1.91,분할매수,0.0,0.0,0.0,344.6610921046884,1000000.0,1000000.0,4.019234425218016,0.0,0.0,340.6418576794704,84752920.98967151,84752920.98967151
2010,SPY,109,2019-01-31,241.47390747070312,1111.82,1.87,분할매수,0.0,0.0,0.0,340.6418576794704,1000000.0,1000000.0,3.7247343844599343,0.0,0.0,336.91712329501047,90453999.80752228,90453999.80752228
2010,SPY,110,2019-02-28,249.30152893066406,1124.65,1.87,분할매수,0.0,0.0,0.0,336.91712329501047,1000000.0,1000000.0,3.566626815227038,0.0,0.0,333.35049647978343,93463800.32152694,93463800.32152694
2010,SPY,111,2019-03-31,253.8139190673828,1136.3,1.9,분할매수,0.0,0.0,0.0,333.35049647978343,1000000.0,1000000.0,3.4673011078096074,0.0,0.0,329.88319537197384,95141202.08047648,95141202.08047648
2010,SPY,112,2019-04-30,264.1828918457031,1165.1,1.86,분할매수,0.0,0.0,0.0,329.88319537197384,1000000.0,1000000.0,3.248868309711264,0.0,0.0,326.63432706226257,100537878.40089197,100537878.40089197
2010,SPY,113,2019-05-31,247.3356170654297,1190.5,1.84,분할매수,0.0,0.0,0.0,326.63432706226257,1000000.0,1000000.0,3.3961271340624823,0.0,0.0,323.23819992820006,95178474.52946769,95178474.52946769
2010,SPY,114,2019-06-30,264.54681396484375,1154.58,1.8,분할매수,0.0,0.0,0.0,323.23819992820006,1000000.0,1000000.0,3.273960491250333,0.0,0.0,319.96423943694975,97730024.62676473,97730024.62676473
2010,SPY,115,2019-07-31,268.546630859375,1182.74,1.68,분할매수,0.0,0.0,0.0,319.96423943694975,1000000.0,1000000.0,3.1484079984431457,0.0,0.0,316.8158314385066,100627311.19828455,100627311.19828455
2010,SPY,116,2019-08-31,264.05023193359375,1211.32,1.49,분할매수,0.0,0.0,0.0,316.8158314385066,1000000.0,1000000.0,3.126472109692613,0.0,0.0,313.689359328814,100333330.45138061,100333330.45138061
2010,SPY,117,2019-09-30,269.1880798339844,1195.85,1.54,분할매수,0.0,0.0,0.0,313.689359328814,1000000.0,1000000.0,3.1064721721924307,0.0,0.0,310.5828871566216,99979291.60183781,99979291.60183781
2010,SPY,118,2019-10-31,275.13836669921875,1169.1,1.46,분할매수,0.0,0.0,0.0,310.5828871566216,1000000.0,1000000.0,3.1088315064446745,0.0,0.0,307.4740556501769,98903415.96602343,98903415.96602343
2010,SPY,119,2019-11-30,285.09796142578125,1181.33,1.52,분할매수,0.0,0.0,0.0,307.4740556501769,1000000.0,1000000.0,2.969167204804732,0.0,0.0,304.5048884453722,102555655.3206636,102555655.3206636
2010,SPY,120,2019-12-31,293.3816223144531,1155.46,1.53,분할매수,0.0,0.0,0.0,304.5048884453722,1000000.0,1000000.0,2.949933179610998,0.0,0.0,301.55495526576124,102224334.21543694,102224334.21543694
2010,SOXX,0,2009-12-31,13.834531784057617,1163.65,2.82,분할매수,100000000.0,0.0,100000000.0,0.0,0.0,0.0,0.0,8333333.333333333,91666666.66666667,517.6448702969078,8333333.333333333,100000000.0
2010,SOXX,1,2010-01-31,12.07817268371582,1158.7,2.88,분할매수,91666666.66666667,215416.6666666667,91882083.33333334,517.6448702969078,1000000.0,1000000.0,0.0,8333333.333333333,82548750.00000001,1113.096533264331,15577762.261412807,98126512.26141283
2010,SOXX,2,2010-02-28,13.042061805725098,1159.0,2.88,분할매수,82548750.00000001,198117.00000000003,82746867.00000001,1113.096533264331,1000000.0,1000000.0,0.0,8333333.333333333,73413533.66666669,1664.3978934847423,25158621.847333986,98572155.51400067
2010,SOXX,3,2010-03-31,13.887924194335938,1131.2,2.83,분할매수,73413533.66666669,176192.48080000002,73589726.14746669,1664.3978934847423,1000000.0,1000000.0,0.0,8333333.333333333,64256392.81413335,2194.8449211540647,34481057.276001275,98737450.09013462
2010,SOXX,4,2010-04-30,14.168950080871582,1108.0,2.51,분할매수,64256392.81413335,151537.99305333116,64407930.807186686,2194.8449211540647,1000000.0,1000000.0,0.0,8333333.333333333,55074597.47385335,2725.65764349232,42790635.45371314,97865232.9275665
2010,SOXX,5,2010-05-31,13.241589546203613,1194.5,2.45,분할매수,55074597.47385335,115197.69971614325,55189795.17356949,2725.65764349232,1000000.0,1000000.0,0.0,8333333.333333333,45856461.84023616,3252.5143080239122,51445274.8249785,97301736.66521466
2010,SOXX,6,2010-06-30,12.33794116973877,1220.85,2.45,분할매수,45856461.84023616,93623.60959048217,45950085.44982664,3252.5143080239122,1000000.0,1000000.0,0.0,8333333.333333333,36616752.11649331,3805.7545356311048,57325226.09107335,93941978.20756665
2010,SOXX,7,2010-07-31,12.978690147399902,1182.0,2.58,분할매수,36616752.11649331,74759.20223784051,36691511.318731144,3805.7545356311048,1000000.0,1000000.0,0.0,8333333.333333333,27358177.985397812,4348.96785881378,66716697.2472445,94074875.23264231
2010,SOXX,8,2010-08-31,11.620977401733398,1198.0,2.63,분할매수,27358177.985397812,58820.0826686053,27416998.06806642,4348.96785881378,1000000.0,1000000.0,0.0,8333333.333333333,18083664.734733086,4947.543830556767,68879363.46868485,86963028.20341794
2010,SOXX,9,2010-09-30,13.354105949401855,1140.1,2.66,분할매수,18083664.734733086,39633.365210290016,18123298.099943377,4947.543830556767,1000000.0,1000000.0,0.0,8333333.333333333,8789964.766610045,5494.888623346697,83659768.26870719,92449733.03531723
2010,SOXX,10,2010-10-31,14.277124404907227,1124.0,2.66,분할매수,8789964.766610045,19484.42189931893,8809449.188509364,5494.888623346697,1000000.0,1000000.0,0.0,7809449.188509364,0.0,5981.534836803673,95988607.50500171,95988607.50500171
2010,SOXX,11,2010-11-30,14.974327087402344,1157.2,2.73,분할매수,0.0,0.0,0.0,5981.534836803673,1000000.0,1000000.0,57.70909447258523,0.0,0.0,5923.825742331088,102649778.10638164,102649778.10638164
2010,SOXX,12,2010-12-31,15.722339630126953,1130.6,2.8,분할매수,0.0,0.0,0.0,5923.825742331088,1000000.0,1000000.0,56.25664718965717,0.0,0.0,5867.569095141431,104300014.10073702,104300014.10073702
2010,SOXX,13,2011-01-31,16.792129516601562,1119.1,2.93,분할매수,0.0,0.0,0.0,5867.569095141431,1000000.0,1000000.0,53.21392938692919,0.0,0.0,5814.355165754501,109263781.73423645,109263781.73423645
2010,SOXX,14,2011-02-28,17.523208618164062,1123.7,3.13,분할매수,0.0,0.0,0.0,5814.355165754501,1000000.0,1000000.0,50.78506209042282,0.0,0.0,5763.5701036640785,113489476.36220352,113489476.36220352
2010,SOXX,15,2011-03-31,16.704336166381836,1097.25,3.35,분할매수,0.0,0.0,0.0,5763.5701036640785,1000000.0,1000000.0,54.55884767549951,0.0,0.0,5709.011255988579,104639513.09866647,104639513.09866647
2010,SOXX,16,2011-04-30,17.182090759277344,1068.4,3.4,분할매수,0.0,0.0,0.0,5709.011255988579,1000000.0,1000000.0,54.47410604348378,0.0,0.0,5654.537149945096,103802293.61508714,103802293.61508714
2010,SOXX,17,2011-05-31,16.83155632019043,1078.0,3.46,분할매수,0.0,0.0,0.0,5654.537149945096,1000000.0,1000000.0,55.11336962190949,0.0,0.0,5599.423780323186,101598284.02321494,101598284.02321494
2010,SOXX,18,2011-06-30,15.72077465057373,1066.3,3.53,분할매수,0.0,0.0,0.0,5599.423780323186,1000000.0,1000000.0,59.654972308102906,0.0,0.0,5539.768808015084,92863488.04930416,92863488.04930416
2010,SOXX,19,2011-07-31,14.86250114440918,1054.0,3.59,분할매수,0.0,0.0,0.0,5539.768808015084,1000000.0,1000000.0,63.836267812329616,0.0,0.0,5475.932540202754,85780900.54232633,85780900.54232633
2010,SOXX,20,2011-08-31,13.692646980285645,1063.9,3.59,분할매수,0.0,0.0,0.0,5475.932540202754,1000000.0,1000000.0,68.64545368383999,0.0,0.0,5407.287086518914,78771233.8740338,78771233.8740338
2010,SOXX,21,2011-09-30,13.040825843811035,1180.9,3.58,분할매수,0.0,0.0,0.0,5407.287086518914,1000000.0,1000000.0,64.93543920372383,0.0,0.0,5342.35164731519,82271741.17594671,82271741.17594671
2010,SOXX,22,2011-10-31,14.881078720092773,1112.05,3.58,분할매수,0.0,0.0,0.0,5342.35164731519,1000000.0,1000000.0,60.42842451103816,0.0,0.0,5281.923222804152,87407925.41826619,87407925.41826619
2010,SOXX,23,2011-11-30,14.350019454956055,1140.05,3.56,분할매수,0.0,0.0,0.0,5281.923222804152,1000000.0,1000000.0,61.12566700835583,0.0,0.0,5220.797555795796,85410888.93282942,85410888.93282942
2010,SOXX,24,2011-12-31,14.05650806427002,1158.5,3.55,분할매수,0.0,0.0,0.0,5220.797555795796,1000000.0,1000000.0,61.408220965595234,0.0,0.0,5159.389334830201,84017892.94174175,84017892.94174175
2010,SOXX,25,2012-01-31,15.795073509216309,1125.7,3.55,분할매수,0.0,0.0,0.0,5159.389334830201,1000000.0,1000000.0,56.241342965542984,0.0,0.0,5103.147991864658,90736595.5857628,90736595.5857628
2010,SOXX,26,2012-02-29,16.412538528442383,1117.1,3.53,분할매수,0.0,0.0,0.0,5103.147991864658,1000000.0,1000000.0,54.542141982637496,0.0,0.0,5048.605849882021,92563395.31896554,92563395.31896554
2010,SOXX,27,2012-03-31,16.946243286132812,1131.4,3.54,분할매수,0.0,0.0,0.0,5048.605849882021,1000000.0,1000000.0,52.156734010563106,0.0,0.0,4996.449115871458,95796817.24050333,95796817.24050333
2010,SOXX,28,2012-04-30,15.994176864624023,1130.05,3.54,분할매수,0.0,0.0,0.0,4996.449115871458,1000000.0,1000000.0,55.327423480481265,0.0,0.0,4941.121692390977,89306918.36994965,89306918.36994965
2010,SOXX,29,2012-05-31,14.315230369567871,1180.0,3.54,분할매수,0.0,0.0,0.0,4941.121692390977,1000000.0,1000000.0,59.19971982569121,0.0,0.0,4881.921972565286,82465288.46656217,82465288.46656217
2010,SOXX,30,2012-06-30,14.947957038879395,1141.17,3.54,분할매수,0.0,0.0,0.0,4881.921972565286,1000000.0,1000000.0,58.622969425842065,0.0,0.0,4823.299003139444,82276606.76999494,82276606.76999494
2010,SOXX,31,2012-07-31,14.910819053649902,1130.27,3.34,분할매수,0.0,0.0,0.0,4823.299003139444,1000000.0,1000000.0,59.33573131937354,0.0,0.0,4763.96327182007,80288270.92697519,80288270.92697519
2010,SOXX,32,2012-08-31,15.413660049438477,1133.2,3.19,분할매수,0.0,0.0,0.0,4763.96327182007,1000000.0,1000000.0,57.25160388826188,0.0,0.0,4706.711667931808,82211001.05977662,82211001.05977662
2010,SOXX,33,2012-09-30,14.888191223144531,1111.21,3.14,분할매수,0.0,0.0,0.0,4706.711667931808,1000000.0,1000000.0,60.445214172779394,0.0,0.0,4646.266453759028,76867399.96450216,76867399.96450216
2010,SOXX,34,2012-10-31,14.317112922668457,1090.17,2.93,분할매수,0.0,0.0,0.0,4646.266453759028,1000000.0,1000000.0,64.06935073634604,0.0,0.0,4582.197103022682,71519331.01178187,71519331.01178187
2010,SOXX,35,2012-11-30,14.615565299987793,1081.75,2.85,분할매수,0.0,0.0,0.0,4582.197103022682,1000000.0,1000000.0,63.2495556069583,0.0,0.0,4518.947547415724,71446313.00648347,71446313.00648347
2010,SOXX,36,2012-12-31,14.987218856811523,1063.24,2.88,분할매수,0.0,0.0,0.0,4518.947547415724,1000000.0,1000000.0,62.75490029630192,0.0,0.0,4456.192647119422,71009476.96640703,71009476.96640703
2010,SOXX,37,2013-01-31,16.133432388305664,1087.46,2.86,분할매수,0.0,0.0,0.0,4456.192647119422,1000000.0,1000000.0,56.99804177845419,0.0,0.0,4399.194605340967,77181504.27764179,77181504.27764179
2010,SOXX,38,2013-02-28,16.72093963623047,1083.9,2.83,분할매수,0.0,0.0,0.0,4399.194605340967,1000000.0,1000000.0,55.17598623893896,0.0,0.0,4344.018619102028,78730239.64248337,78730239.64248337
2010,SOXX,39,2013-03-31,17.11034393310547,1112.48,2.81,분할매수,0.0,0.0,0.0,4344.018619102028,1000000.0,1000000.0,52.5350377452969,0.0,0.0,4291.4835813567315,81688026.99187018,81688026.99187018
2010,SOXX,40,2013-04-30,17.41087532043457,1101.52,2.8,분할매수,0.0,0.0,0.0,4291.4835813567315,1000000.0,1000000.0,52.14191862718801,0.0,0.0,4239.341662729544,81303906.23023702,81303906.23023702
2010,SOXX,41,2013-05-31,18.402069091796875,1129.34,2.72,분할매수,0.0,0.0,0.0,4239.341662729544,1000000.0,1000000.0,48.11811795050892,0.0,0.0,4191.2235447790345,87102815.39044912,87102815.39044912
2010,SOXX,42,2013-06-30,18.394140243530273,1141.45,2.69,분할매수,0.0,0.0,0.0,4191.2235447790345,1000000.0,1000000.0,47.62813919356054,0.0,0.0,4143.595405585474,86998893.42193112,86998893.42193112
2010,SOXX,43,2013-07-31,18.81403923034668,1122.66,2.68,분할매수,0.0,0.0,0.0,4143.595405585474,1000000.0,1000000.0,47.34451866378716,0.0,0.0,4096.250886921686,86520066.15614457,86520066.15614457
2010,SOXX,44,2013-08-31,18.072715759277344,1109.42,2.66,분할매수,0.0,0.0,0.0,4096.250886921686,1000000.0,1000000.0,49.8747338263676,0.0,0.0,4046.376153095319,81130781.91419028,81130781.91419028
2010,SOXX,45,2013-09-30,19.387676239013672,1073.33,2.66,분할매수,0.0,0.0,0.0,4046.376153095319,1000000.0,1000000.0,48.055264620862815,0.0,0.0,3998.320888474456,83202556.8898567,83202556.8898567
2010,SOXX,46,2013-10-31,20.033445358276367,1060.83,2.66,분할매수,0.0,0.0,0.0,3998.320888474456,1000000.0,1000000.0,47.054218107401795,0.0,0.0,3951.266670367054,83972634.74548112,83972634.74548112
2010,SOXX,47,2013-11-30,20.207979202270508,1057.76,2.65,분할매수,0.0,0.0,0.0,3951.266670367054,1000000.0,1000000.0,46.78320532563438,0.0,0.0,3904.4834650414195,83459084.042324,83459084.042324
2010,SOXX,48,2013-12-31,21.218780517578125,1055.25,2.65,분할매수,0.0,0.0,0.0,3904.4834650414195,1000000.0,1000000.0,44.66056557314714,0.0,0.0,3859.822899468272,86425750.54600409,86425750.54600409
2010,SOXX,49,2014-01-31,20.988243103027344,1080.36,2.65,분할매수,0.0,0.0,0.0,3859.822899468272,1000000.0,1000000.0,44.101708859255716,0.0,0.0,3815.7211906090165,86520937.38105124,86520937.38105124
2010,SOXX,50,2014-02-28,22.39776039123535,1066.01,2.65,분할매수,0.0,0.0,0.0,3815.7211906090165,1000000.0,1000000.0,41.8826475316016,0.0,0.0,3773.838543077415,90105061.77361281,90105061.77361281
2010,SOXX,51,2014-03-31,23.317432403564453,1064.65,2.65,분할매수,0.0,0.0,0.0,3773.838543077415,1000000.0,1000000.0,40.28212892773189,0.0,0.0,3733.5564141496834,92685181.08483954,92685181.08483954
2010,SOXX,52,2014-04-30,22.884374618530273,1032.85,2.65,분할매수,0.0,0.0,0.0,3733.5564141496834,1000000.0,1000000.0,42.308117085705234,0.0,0.0,3691.248297063978,87246811.04541878,87246811.04541878
2010,SOXX,53,2014-05-31,23.896778106689453,1020.3,2.65,분할매수,0.0,0.0,0.0,3691.248297063978,1000000.0,1000000.0,41.0140599974055,0.0,0.0,3650.2342370665724,88999583.00391334,88999583.00391334
2010,SOXX,54,2014-06-30,25.35187339782715,1011.6,2.65,분할매수,0.0,0.0,0.0,3650.2342370665724,1000000.0,1000000.0,38.99250368958898,0.0,0.0,3611.2417333769836,92613743.45503202,92613743.45503202
2010,SOXX,55,2014-07-31,24.24860382080078,1027.75,2.65,분할매수,0.0,0.0,0.0,3611.2417333769836,1000000.0,1000000.0,40.125991477327666,0.0,0.0,3571.115741899656,88997570.16390333,88997570.16390333
2010,SOXX,56,2014-08-31,25.803739547729492,1013.85,2.52,분할매수,0.0,0.0,0.0,3571.115741899656,1000000.0,1000000.0,38.224661205680746,0.0,0.0,3532.8910806939753,92424392.24468355,92424392.24468355
2010,SOXX,57,2014-09-30,25.554248809814453,1054.55,2.35,분할매수,0.0,0.0,0.0,3532.8910806939753,1000000.0,1000000.0,37.10818430813861,0.0,0.0,3495.7828963858365,94205172.29723734,94205172.29723734
2010,SOXX,58,2014-10-31,25.64251136779785,1073.07,2.21,분할매수,0.0,0.0,0.0,3495.7828963858365,1000000.0,1000000.0,36.342214711539505,0.0,0.0,3459.440681674297,95190695.14978798,95190695.14978798
2010,SOXX,59,2014-11-30,27.493253707885742,1112.06,2.14,분할매수,0.0,0.0,0.0,3459.440681674297,1000000.0,1000000.0,32.70737124745639,0.0,0.0,3426.733310426841,104769450.42452267,104769450.42452267
2010,SOXX,60,2014-12-31,27.552753448486328,1090.89,2.13,분할매수,0.0,0.0,0.0,3426.733310426841,1000000.0,1000000.0,33.27009441462655,0.0,0.0,3393.4632160122146,101997402.64398964,101997402.64398964
