거래금액_만원,전용면적_㎡,계약연도,계약월,계약일,법정동,아파트,층,건축연도,해제여부,자치구코드,자치구,계약년월,㎡당_실거래가격_만원
35800,114.84,2016,11,4,시흥동,벽산,8,2000,,11545,금천구,201611,311.73807035876
19500,41.58,2016,11,13,시흥동,산호시티빌,6,2003,,11545,금천구,201611,468.97546897546897
27950,49.75,2016,11,16,시흥동,럭키남서울아파트,11,1981,,11545,금천구,201611,561.8090452261307
24500,59.97,2016,11,15,가산동,덕산,13,1995,,11545,금천구,201611,408.5376021344005
39500,114.84,2016,11,9,시흥동,관악산벽산타운5,6,2004,,11545,금천구,201611,343.95680947405083
38000,84.9,2016,11,12,가산동,두산,10,1998,,11545,금천구,201611,447.585394581861
34000,84.97,2016,11,9,시흥동,관악산벽산타운5,1,2004,,11545,금천구,201611,400.14122631517006
34000,84.96,2016,11,15,시흥동,삼익,4,1999,,11545,금천구,201611,400.1883239171375
55500,115.801,2016,11,8,시흥동,남서울힐스테이트,27,2014,,11545,금천구,201611,479.2704726211345
35500,84.97,2016,11,8,시흥동,관악산벽산타운5,7,2004,,11545,금천구,201611,417.79451571142755
35000,114.84,2016,11,18,시흥동,벽산,18,2000,,11545,금천구,201611,304.7718564959944
27800,59.91,2016,11,16,시흥동,우방,2,2002,,11545,금천구,201611,464.0293773994325
19450,41.34,2016,11,10,시흥동,남서울건영2,11,1989,,11545,금천구,201611,470.4886308659893
25300,59.95,2016,11,6,독산동,목화101,4,1996,,11545,금천구,201611,422.01834862385317
28000,49.75,2016,11,2,시흥동,럭키남서울아파트,3,1981,,11545,금천구,201611,562.8140703517588
28000,59.21,2016,11,1,시흥동,시흥목련,3,1996,,11545,금천구,201611,472.8930923830434
29800,84.99,2016,11,3,시흥동,벽산,1,2000,,11545,금천구,201611,350.6294858218614
31500,89.46,2016,11,15,독산동,한신아파트,1,1991,,11545,금천구,201611,352.11267605633805
26000,58.72,2016,11,7,독산동,독산현대,2,1999,,11545,금천구,201611,442.77929155313353
31000,79.84,2016,11,1,시흥동,탑스빌,4,2002,,11545,금천구,201611,388.2765531062124
26500,67.27,2016,11,11,시흥동,성지,4,1986,,11545,금천구,201611,393.934889252267
22500,101.9,2016,11,4,독산동,은탑로얄클라스,7,2001,,11545,금천구,201611,220.80471050049067
39200,84.8768,2016,11,8,독산동,독산동중앙하이츠빌,18,2004,,11545,금천구,201611,461.8458754335696
13540,12.19,2016,11,5,가산동,비즈트위트바이올렛5차,12,2014,,11545,금천구,201611,1110.746513535685
52000,115.801,2016,11,3,시흥동,남서울힐스테이트,27,2014,,11545,금천구,201611,449.04620858196387
49500,84.677,2016,11,5,시흥동,남서울힐스테이트,15,2014,,11545,금천구,201611,584.574323606174
27500,59.91,2016,11,6,시흥동,우방,25,2002,,11545,금천구,201611,459.0218661325322
40000,68.307,2016,11,5,독산동,독산동한양수자인,8,2011,,11545,금천구,201611,585.5915206347812
42000,114.84,2016,11,4,시흥동,관악산벽산타운5,14,2004,,11545,금천구,201611,365.7262277951933
33000,79.71,2016,12,30,독산동,진도3차아파트,8,1999,,11545,금천구,201612,414.0007527286414
25000,56.78,2016,12,15,독산동,태영아파트,11,2001,,11545,금천구,201612,440.2958788305741
28000,59.34,2016,12,22,시흥동,관악산벽산타운5,12,2004,,11545,금천구,201612,471.85709470845967
28500,84.99,2016,12,24,시흥동,벽산,1,2000,,11545,금천구,201612,335.33356865513593
26800,59.76,2016,12,20,시흥동,삼익,2,1999,,11545,금천구,201612,448.4605087014726
23500,59.94,2016,12,27,독산동,진도1차,3,1996,,11545,금천구,201612,392.05872539205876
23400,59.95,2016,12,14,독산동,진도2차,1,1997,,11545,금천구,201612,390.325271059216
51900,84.697,2016,12,17,시흥동,남서울힐스테이트,11,2014,,11545,금천구,201612,612.7725893479108
29300,82.53,2016,12,14,시흥동,현대(209),13,1996,,11545,금천구,201612,355.0224160911184
39900,84.8768,2016,12,10,독산동,독산동중앙하이츠빌,17,2004,,11545,금천구,201612,470.09312320916905
39000,84.84,2016,12,7,시흥동,우방,15,2002,,11545,금천구,201612,459.68882602545966
33000,84.96,2016,12,17,독산동,계룡아파트,8,1998,,11545,금천구,201612,388.41807909604523
39700,89.46,2016,12,10,독산동,한신아파트,8,1991,,11545,금천구,201612,443.7737536329086
52700,84.697,2016,12,23,시흥동,남서울힐스테이트,13,2014,,11545,금천구,201612,622.2180242511541
38000,84.9,2016,12,17,가산동,두산,9,1998,,11545,금천구,201612,447.585394581861
27500,53.75,2016,12,31,시흥동,무지개,2,1980,,11545,금천구,201612,511.6279069767442
28500,49.79,2016,12,10,시흥동,럭키남서울아파트,7,1981,,11545,금천구,201612,572.4040972082747
40800,59.87,2016,12,22,시흥동,남서울힐스테이트,3,2014,,11545,금천구,201612,681.4765324870554
12000,57.69,2016,12,31,시흥동,대도훼미리,-1,1991,,11545,금천구,201612,208.00832033281333
28250,59.34,2016,12,24,시흥동,관악산벽산타운5,9,2004,,11545,금천구,201612,476.07010448264236
40000,114.84,2016,12,18,시흥동,관악산벽산타운5,18,2004,,11545,금천구,201612,348.31069313827936
20000,66.25,2016,12,24,독산동,상진지오벨리B,1,2004,,11545,금천구,201612,301.8867924528302
42500,114.84,2016,12,28,시흥동,관악산벽산타운5,9,2004,,11545,금천구,201612,370.0801114594218
40200,84.96,2016,12,19,시흥동,무지개,9,1980,,11545,금천구,201612,473.16384180790965
27700,59.88,2016,12,21,시흥동,시흥동월드메르디앙,6,2006,,11545,금천구,201612,462.59185036740143
32000,59.93,2016,12,15,독산동,리버스타운,3,2016,,11545,금천구,201612,533.9562823293843
26800,83.2,2016,12,5,시흥동,예일,4,2004,,11545,금천구,201612,322.1153846153846
39000,84.9,2016,12,3,가산동,두산,15,1998,,11545,금천구,201612,459.3639575971731
23400,44.89,2016,12,7,독산동,독산주공14단지,6,1990,,11545,금천구,201612,521.2742258854979
27000,53.79,2016,12,30,시흥동,무지개,5,1980,,11545,금천구,201612,501.952035694367
46200,114.84,2016,12,9,시흥동,관악산벽산타운5,18,2004,,11545,금천구,201612,402.2988505747126
39200,84.9,2016,12,8,가산동,두산,14,1998,,11545,금천구,201612,461.71967020023556
39500,114.84,2016,12,28,시흥동,관악산벽산타운5,6,2004,,11545,금천구,201612,343.95680947405083
31000,79.42,2016,12,26,시흥동,성지,4,1986,,11545,금천구,201612,390.32989171493324
26800,67.27,2016,12,14,시흥동,성지,6,1986,,11545,금천구,201612,398.39452950795305
26000,59.9,2016,12,5,시흥동,삼익,1,1999,,11545,금천구,201612,434.0567612687813
24000,59.94,2016,12,14,시흥동,벽산,14,2000,,11545,금천구,201612,400.40040040040043
42000,104.51,2016,12,15,시흥동,관악산신도브래뉴,7,2006,,11545,금천구,201612,401.8754186202277
26500,61.14,2016,12,31,시흥동,남서울건영2,13,1989,,11545,금천구,201612,433.43146876022246
18100,38.64,2016,12,15,독산동,독산주공14단지,1,1990,,11545,금천구,201612,468.4265010351967
29750,59.22,2016,12,10,독산동,독산주공14단지,8,1990,,11545,금천구,201612,502.36406619385343
23700,59.94,2016,12,6,독산동,진도1차,2,1996,,11545,금천구,201612,395.3953953953954
42500,134.95,2016,12,29,가산동,두산,6,1998,,11545,금천구,201612,314.93145609485
37200,89.46,2016,12,10,독산동,한신아파트,24,1991,,11545,금천구,201612,415.82830315224686
29500,59.34,2016,12,4,시흥동,관악산벽산타운5,15,2004,,11545,금천구,201612,497.1351533535558
25000,56.78,2016,12,15,독산동,태영아파트,10,2001,,11545,금천구,201612,440.2958788305741
31750,79.84,2016,12,31,시흥동,탑스빌,12,2002,,11545,금천구,201612,397.6703406813627
34750,114.84,2016,12,19,시흥동,벽산,9,2000,,11545,금천구,201612,302.59491466388016
35800,84.97,2016,12,15,시흥동,관악산벽산타운5,6,2004,,11545,금천구,201612,421.32517359067907
31000,69.72,2016,12,31,독산동,삼익,9,1998,,11545,금천구,201612,444.63568559954103
30000,84.96,2016,12,7,독산동,계룡아파트,1,1998,,11545,금천구,201612,353.1073446327684
29500,77.02,2016,12,15,시흥동,남서울건영아파트,6,1982,,11545,금천구,201612,383.0173980784212
22900,41.22,2016,12,2,시흥동,럭키남서울아파트,2,1981,,11545,금천구,201612,555.5555555555555
46000,134.95,2016,12,12,가산동,두산,12,1998,,11545,금천구,201612,340.8669877732494
33400,83.2925,2016,12,24,시흥동,금광,3,2004,,11545,금천구,201612,400.9964882792568
34800,89.46,2016,12,9,독산동,한신아파트,1,1991,,11545,금천구,201612,389.00067069081155
24000,59.94,2016,12,29,시흥동,벽산,14,2000,,11545,금천구,201612,400.40040040040043
51800,84.786,2016,12,14,시흥동,남서울힐스테이트,12,2014,,11545,금천구,201612,610.9499209775198
26400,59.9,2016,12,18,시흥동,삼익,17,1999,,11545,금천구,201612,440.73455759599335
40000,84.8768,2016,12,24,독산동,독산동중앙하이츠빌,13,2004,,11545,금천구,201612,471.2713014628261
32500,79.71,2016,12,6,독산동,진도3차아파트,1,1999,,11545,금천구,201612,407.7280140509347
42000,59.87,2016,12,27,시흥동,남서울힐스테이트,10,2014,,11545,금천구,201612,701.5199599131452
24150,59.94,2016,12,4,시흥동,벽산,8,2000,,11545,금천구,201612,402.9029029029029
35000,114.84,2016,12,2,시흥동,관악산벽산타운5,2,2004,,11545,금천구,201612,304.7718564959944
25500,59.94,2016,12,8,시흥동,벽산,16,2000,,11545,금천구,201612,425.42542542542543
40500,84.8768,2016,12,15,독산동,독산동중앙하이츠빌,7,2004,,11545,금천구,201612,477.1621927311114
53400,84.786,2016,12,9,시흥동,남서울힐스테이트,20,2014,,11545,금천구,201612,629.8209610077135
33500,84.58,2016,12,15,독산동,진도2차,16,1997,,11545,금천구,201612,396.0747221565382
34500,84.97,2016,12,4,시흥동,관악산벽산타운5,6,2004,,11545,금천구,201612,406.0256561139226
39300,84.9,2016,12,19,가산동,두산,10,1998,,11545,금천구,201612,462.8975265017668
34500,59.84,2016,12,2,가산동,두산,18,1998,,11545,금천구,201612,576.5374331550802
34000,95.5,2016,12,22,독산동,세진웰빙101,2,2004,,11545,금천구,201612,356.020942408377
39700,129.66,2016,12,19,독산동,한신아파트,2,1991,,11545,금천구,201612,306.18540799012806
39700,84.8768,2016,12,17,독산동,독산동중앙하이츠빌,7,2004,,11545,금천구,201612,467.7367667018549
28000,59.34,2016,12,9,시흥동,관악산벽산타운5,19,2004,,11545,금천구,201612,471.85709470845967
40950,84.927,2016,12,12,독산동,이랜드해가든,5,2008,,11545,금천구,201612,482.17881239181884
14500,35.61,2016,12,7,독산동,중앙아파트,2,1989,,11545,금천구,201612,407.1889918562202
12650,12.13,2016,12,14,가산동,가산지웰에스테이트,14,2013,,11545,금천구,201612,1042.8689200329761
20000,41.34,2016,12,7,시흥동,남서울건영2,4,1989,,11545,금천구,201612,483.7929366231253
37500,89.46,2016,12,13,독산동,한신아파트,10,1991,,11545,금천구,201612,419.1817572099263
26600,49.75,2016,12,2,시흥동,럭키남서울아파트,8,1981,,11545,금천구,201612,534.6733668341709
23000,82.41,2016,12,1,가산동,백운한비치(나),4,2003,,11545,금천구,201612,279.0923431622376
39500,114.84,2016,12,1,시흥동,벽산,8,2000,,11545,금천구,201612,343.95680947405083
23500,59.94,2016,12,7,시흥동,벽산3,12,1998,,11545,금천구,201612,392.05872539205876
52300,84.677,2016,12,6,시흥동,남서울힐스테이트,20,2014,,11545,금천구,201612,617.6411540323818
36900,94.6,2016,12,5,시흥동,관악산신도브래뉴,2,2006,,11545,금천구,201612,390.0634249471459
43086,59.99,2016,1,18,신길동,래미안영등포프레비뉴,3,2015,,11560,영등포구,201601,718.2197032838807
51500,84.99,2016,1,31,당산동,래미안당산1차,11,1995,,11560,영등포구,201601,605.9536416048948
34500,59.76,2016,1,30,문래동3가,문래우정,12,1998,,11560,영등포구,201601,577.3092369477912
29500,62.37,2016,1,18,대림동,우성1,9,1985,,11560,영등포구,201601,472.9838063171397
56900,84.9,2016,1,30,당산동5가,당산효성1차,6,1999,,11560,영등포구,201601,670.2002355712602
67000,84.98,2016,1,29,문래동3가,문래자이,16,2001,,11560,영등포구,201601,788.4208048952694
35500,84.13,2016,1,29,양평동6가,한솔,5,1999,,11560,영등포구,201601,421.9660049922739
50100,84.84,2016,1,29,영등포동,영등포푸르지오,12,2002,,11560,영등포구,201601,590.5233380480905
37200,59.9,2016,1,20,영등포동7가,경남아너스빌,5,1998,,11560,영등포구,201601,621.0350584307179
47400,95.71,2016,1,21,대림동,신대림자이2단지,15,2007,,11560,영등포구,201601,495.246055793543
28000,68.06,2016,1,21,영등포동5가,현대프라자,6,1999,,11560,영등포구,201601,411.40170437848957
35800,59.95,2016,1,23,문래동6가,문래베어스타운,15,1997,,11560,영등포구,201601,597.1643035863219
44800,74.76,2016,1,30,당산동5가,반도유보라,7,2002,,11560,영등포구,201601,599.250936329588
42000,84.91,2016,1,30,신길동,삼성래미안,19,2001,,11560,영등포구,201601,494.641384995878
19200,31.73,2016,1,16,당산동2가,당산대우,16,1999,,11560,영등포구,201601,605.1055783170501
26200,43.92,2016,1,23,대림동,현대3차,15,1997,,11560,영등포구,201601,596.5391621129326
37000,59.85,2016,1,25,당산동5가,당산효성1차,7,1999,,11560,영등포구,201601,618.2121971595656
26000,59.79,2016,1,28,대림동,성원(1115-1),6,1997,,11560,영등포구,201601,434.8553269777555
28500,49.64,2016,1,30,신길동,우성1,13,1986,,11560,영등포구,201601,574.1337630942788
34500,64.4,2016,1,30,신길동,우성1,7,1986,,11560,영등포구,201601,535.7142857142857
124000,178.5,2016,1,26,여의도동,대우트럼프월드Ⅰ,17,2002,,11560,영등포구,201601,694.6778711484594
42400,73.133,2016,1,11,영등포동,영등포푸르지오,7,2002,,11560,영등포구,201601,579.7656324778144
27750,62.37,2016,1,20,대림동,우성1,2,1985,,11560,영등포구,201601,444.92544492544494
89000,107.58,2016,1,18,여의도동,롯데캐슬엠파이어,30,2005,,11560,영등포구,201601,827.2913180888642
36400,59.54,2016,1,30,신길동,삼성래미안,21,2001,,11560,영등포구,201601,611.353711790393
47000,84.995,2016,1,25,문래동4가,리버뷰신안인스빌2단지,16,2008,,11560,영등포구,201601,552.9737043355491
61700,84.92,2016,1,11,문래동3가,문래힐스테이트,13,2003,,11560,영등포구,201601,726.5661799340555
58200,79.05,2016,1,30,당산동,강변래미안,18,2002,,11560,영등포구,201601,736.2428842504744
61000,84.98,2016,1,14,문래동3가,문래자이,19,2001,,11560,영등포구,201601,717.8159566956931
48300,73.133,2016,1,29,영등포동,영등포푸르지오,21,2002,,11560,영등포구,201601,660.4405671858121
41500,80.92,2016,1,25,양평동3가,현대2차,5,1990,,11560,영등포구,201601,512.8521997034107
48200,84.5,2016,1,20,당산동4가,당산현대3차,12,1988,,11560,영등포구,201601,570.4142011834319
49700,59.999,2016,1,14,도림동,영등포아트자이,30,2014,,11560,영등포구,201601,828.3471391189853
110000,143.61,2016,1,12,여의도동,대우트럼프월드II,26,2003,,11560,영등포구,201601,765.9633730241626
180000,210.38,2016,1,11,여의도동,여의도자이,8,2008,,11560,영등포구,201601,855.5946382736001
45900,84.87,2016,1,25,양평동3가,우림루미아트,15,2004,,11560,영등포구,201601,540.8271474019087
37000,59.67,2016,1,21,양평동3가,삼천리,13,2000,,11560,영등포구,201601,620.077090665326
39900,84.48,2016,1,13,양평동5가,동보,18,1998,,11560,영등포구,201601,472.3011363636363
39500,84.87,2016,1,18,대림동,대림동갑을명가아파트,6,2005,,11560,영등포구,201601,465.4176976552374
39000,59.912,2016,1,21,영등포동,영등포푸르지오,20,2002,,11560,영등포구,201601,650.9547336092936
44250,82.65,2016,1,12,당산동3가,삼익,7,1979,,11560,영등포구,201601,535.3901996370236
36200,59.94,2016,1,23,양평동5가,양평한신,7,1996,,11560,영등포구,201601,603.9372706039373
35800,84.75,2016,1,6,대림동,현대1,11,1992,,11560,영등포구,201601,422.4188790560472
38000,59.53,2016,1,26,신길동,삼환,10,1997,,11560,영등포구,201601,638.3336133042163
37000,84.98,2016,1,29,신길동,우성5,3,1993,,11560,영등포구,201601,435.3965638973876
35600,84.98,2016,1,24,신길동,우성5,1,1993,,11560,영등포구,201601,418.92209931748647
71800,84.94,2016,1,21,당산동5가,당산삼성래미안4차,17,2003,,11560,영등포구,201601,845.3025665175418
79000,124.62,2016,1,9,당산동4가,당산반도유보라팰리스,12,2010,,11560,영등포구,201601,633.9271385010431
43000,59.85,2016,1,26,당산동4가,당산현대5차,11,2000,,11560,영등포구,201601,718.4628237259816
58700,114.84,2016,1,18,당산동4가,당산현대5차,3,2000,,11560,영등포구,201601,511.1459421804249
44000,59.85,2016,1,23,당산동4가,당산현대5차,18,2000,,11560,영등포구,201601,735.171261487051
75000,137.82,2016,1,25,문래동3가,문래힐스테이트,7,2003,,11560,영등포구,201601,544.188071397475
32800,58.96,2016,1,25,문래동3가,문래공원한신,1,1988,,11560,영등포구,201601,556.3093622795116
33900,59.84,2016,1,25,양평동4가,경남아너스빌,15,2000,,11560,영등포구,201601,566.5106951871658
40000,114.12,2016,1,19,양평동6가,한솔,1,1999,,11560,영등포구,201601,350.50823694356814
28500,59.98,2016,1,12,양평동1가,한신공영,1,1996,,11560,영등포구,201601,475.1583861287096
11000,13.74,2016,1,23,신길동,신길레전드힐스,11,2013,,11560,영등포구,201601,800.5822416302766
59500,84.005,2016,1,20,당산동4가,브라운스톤당산,8,2015,,11560,영등포구,201601,708.2911731444557
90000,101.29,2016,1,16,여의도동,미성,10,1978,,11560,영등포구,201601,888.5378615855464
42100,84.47,2016,1,20,신길동,우성2,8,1986,,11560,영등포구,201601,498.401799455428
49600,59.7,2016,1,22,영등포동8가,당산푸르지오,19,2004,,11560,영등포구,201601,830.820770519263
35500,84.74,2016,1,8,대림동,현대2,4,1992,,11560,영등포구,201601,418.92848713712533
41000,84.47,2016,1,22,신길동,우성2,7,1986,,11560,영등포구,201601,485.37942464780394
36350,59.54,2016,1,16,신길동,삼성래미안,6,2001,,11560,영등포구,201601,610.5139402082633
29000,50.81,2016,1,26,양평동1가,신동아,11,1982,,11560,영등포구,201601,570.7537886242866
40000,59.98,2016,1,24,양평동3가,양평현대6차,24,2000,,11560,영등포구,201601,666.8889629876626
45500,84.89,2016,1,9,대림동,한솔솔파크,10,2008,,11560,영등포구,201601,535.9877488514549
83000,108.18,2016,1,19,여의도동,롯데캐슬엠파이어,4,2005,,11560,영등포구,201601,767.2397855426141
53750,84.25,2016,1,21,당산동4가,당산금호어울림,5,2002,,11560,영등포구,201601,637.9821958456973
37000,84.75,2016,1,23,대림동,현대1,4,1992,,11560,영등포구,201601,436.5781710914454
40700,84.47,2016,1,28,신길동,우성2,2,1986,,11560,영등포구,201601,481.8278678820883
89000,157.87,2016,1,19,당산동4가,당산반도유보라팰리스,4,2010,,11560,영등포구,201601,563.7549882814974
34500,59.33,2016,1,23,신길동,삼성래미안,14,2001,,11560,영등포구,201601,581.4933423226024
100000,150.65,2016,1,15,여의도동,수정,7,1976,,11560,영등포구,201601,663.7902422834384
33400,84.74,2016,1,9,대림동,현대2,8,1992,,11560,영등포구,201601,394.14680198253484
27000,45.55,2016,1,4,당산동2가,당산대우,17,1999,,11560,영등포구,201601,592.755214050494
53300,131.34,2016,1,19,양평동3가,거성파스텔,23,1999,,11560,영등포구,201601,405.8169636059083
40000,84.55,2016,1,19,양평동3가,삼익플라주201동,8,2012,,11560,영등포구,201601,473.0928444707274
36000,59.94,2016,1,23,양평동5가,양평한신,14,1996,,11560,영등포구,201601,600.6006006006006
106500,147.71,2016,1,5,여의도동,리첸시아,26,2003,,11560,영등포구,201601,721.0073793243517
138000,211.82,2016,1,23,여의도동,롯데캐슬아이비,31,2005,,11560,영등포구,201601,651.4965536776508
34000,73.01,2016,1,23,대림동,현대3차,1,1997,,11560,영등포구,201601,465.68963155732087
12900,13.35,2016,1,21,영등포동2가,이지리움S,11,2013,,11560,영등포구,201601,966.2921348314607
43500,59.37,2016,1,23,당산동4가,당산현대5차,20,2000,,11560,영등포구,201601,732.6932794340577
57900,84.38,2016,1,20,당산동5가,당산효성타운2차,7,2001,,11560,영등포구,201601,686.1815596112823
61500,84.38,2016,1,13,당산동5가,당산효성타운2차,17,2001,,11560,영등포구,201601,728.8456980327093
60000,84.38,2016,1,13,당산동5가,당산효성타운2차,4,2001,,11560,영등포구,201601,711.068973690448
26000,43.92,2016,1,18,대림동,현대3차,5,1997,,11560,영등포구,201601,591.9854280510018
43300,84.91,2016,1,7,신길동,삼성래미안,11,2001,,11560,영등포구,201601,509.95171357908373
27250,59.4,2016,1,9,신길동,신기목련아파트,7,2000,,11560,영등포구,201601,458.7542087542088
29500,62.37,2016,1,9,대림동,우성1,5,1985,,11560,영등포구,201601,472.9838063171397
44500,79.777,2016,1,26,영등포동,영등포푸르지오,14,2002,,11560,영등포구,201601,557.8048811060831
86000,161.08,2016,1,16,당산동5가,당산삼성래미안4차,2,2003,,11560,영등포구,201601,533.8962006456419
45500,84.87,2016,1,14,양평동5가,양평한신,17,1996,,11560,영등포구,201601,536.1140567927418
33650,79.86,2016,1,23,문래동5가,문래두산위브,2,1988,,11560,영등포구,201601,421.3623841723015
60000,84.974,2016,1,9,도림동,영등포아트자이,20,2014,,11560,영등포구,201601,706.0983359615882
42000,83.66,2016,1,16,신길동,우성3,8,1989,,11560,영등포구,201601,502.03203442505384
48800,84.79,2016,1,14,신길동,보라매경남아너스빌,3,2005,,11560,영등포구,201601,575.5395683453237
53500,84.8711,2016,1,30,당산동3가,당산어울림2차,11,2009,,11560,영등포구,201601,630.3676987808572
45000,73.133,2016,1,4,영등포동,영등포푸르지오,6,2002,,11560,영등포구,201601,615.3172986203219
28600,50.81,2016,1,15,양평동1가,신동아,1,1982,,11560,영등포구,201601,562.8813225742964
43200,59.912,2016,1,28,영등포동,영등포푸르지오,14,2002,,11560,영등포구,201601,721.0575510749098
71000,95.5,2016,1,14,여의도동,대교,7,1975,,11560,영등포구,201601,743.4554973821989
25000,84.85,2016,1,15,대림동,신동아,1,1987,,11560,영등포구,201601,294.63759575721866
101000,150.65,2016,1,8,여의도동,수정,6,1976,,11560,영등포구,201601,670.4281447062727
34800,60.48,2016,1,9,신길동,삼성,5,1984,,11560,영등포구,201601,575.3968253968254
39500,84.7,2016,1,16,신길동,신풍두산위브,4,2005,,11560,영등포구,201601,466.35182998819363
12500,38.02,2016,1,7,영등포동,영일,3,1969,,11560,영등포구,201601,328.7743293003682
44000,95.64,2016,1,14,신길동,건영,11,1985,,11560,영등포구,201601,460.0585529067336
69000,84.94,2016,1,19,당산동5가,당산삼성래미안4차,13,2003,,11560,영등포구,201601,812.338121026607
53000,91.2439,2016,1,2,대림동,신대림신동아파밀리에,11,2013,,11560,영등포구,201601,580.86074795137
52000,84.79,2016,1,23,신길동,보라매경남아너스빌,7,2005,,11560,영등포구,201601,613.2798679089515
12800,13.37,2016,1,27,영등포동2가,이지리움S,6,2013,,11560,영등포구,201601,957.3672400897532
39200,75.36,2016,1,23,신길동,우성4,8,1991,,11560,영등포구,201601,520.1698513800425
40000,75.36,2016,1,20,신길동,우성4,8,1991,,11560,영등포구,201601,530.7855626326964
30000,59.94,2016,1,25,도림동,동아에코빌,2,2000,,11560,영등포구,201601,500.5005005005005
43800,84.95,2016,1,25,신길동,우성4,14,1991,,11560,영등포구,201601,515.5974102413184
60000,84.764,2016,1,5,도림동,영등포아트자이,27,2014,,11560,영등포구,201601,707.8476711811619
40800,49.993,2016,1,24,당산동3가,당산계룡리슈빌3단지,16,2014,,11560,영등포구,201601,816.1142559958394
57000,114.7,2016,1,13,영등포동8가,삼환,15,1999,,11560,영등포구,201601,496.9485614646905
58700,120.6939,2016,1,12,신길동,포레나 신길,1,2008,,11560,영등포구,201601,486.354322795104
35000,59.4,2016,1,9,양평동2가,삼성래미안,22,1998,,11560,영등포구,201601,589.2255892255893
28900,79.91,2016,1,15,대림동,우성2,1,1992,,11560,영등포구,201601,361.6568639719685
41800,84.91,2016,1,30,신길동,삼성래미안,16,2001,,11560,영등포구,201601,492.28594982923096
93800,120.41,2016,1,12,여의도동,롯데캐슬엠파이어,18,2005,,11560,영등포구,201601,779.0050660244166
35400,59.95,2016,1,4,문래동6가,문래베어스타운,11,1997,,11560,영등포구,201601,590.4920767306088
40650,59.76,2016,1,19,당산동4가,당산삼성2차,14,1997,,11560,영등포구,201601,680.2208835341365
97000,142.74,2016,1,7,여의도동,삼부,1,1975,,11560,영등포구,201601,679.557236934286
130000,148.94,2016,1,9,여의도동,여의도자이,10,2008,,11560,영등포구,201601,872.8346985363233
28700,50.55,2016,1,11,문래동6가,현대6차,17,1997,,11560,영등포구,201601,567.7546983184966
49500,79.43,2016,1,14,당산동,강변래미안,5,2002,,11560,영등포구,201601,623.1902303915397
35000,40.136,2016,1,23,당산동3가,당산계룡리슈빌2단지,7,2014,,11560,영등포구,201601,872.0350807255331
51700,79.43,2016,1,30,당산동,강변래미안,10,2002,,11560,영등포구,201601,650.8875739644969
29700,64.38,2016,1,30,문래동6가,현대1차,1,1986,,11560,영등포구,201601,461.32339235787515
34900,79.86,2016,1,16,문래동5가,문래두산위브,8,1988,,11560,영등포구,201601,437.0147758577511
75000,103.86,2016,1,19,여의도동,롯데캐슬아이비,7,2005,,11560,영등포구,201601,722.1259387637203
58350,84.97,2016,1,12,문래동3가,문래금호어울림,8,2006,,11560,영등포구,201601,686.7129575144169
58000,84.974,2016,1,8,도림동,영등포아트자이,12,2014,,11560,영등포구,201601,682.5617247628686
30000,59.58,2016,1,29,양평동2가,양평벽산블루밍,11,1990,,11560,영등포구,201601,503.5246727089627
28700,49.64,2016,1,4,신길동,우성1,14,1986,,11560,영등포구,201601,578.1627719580983
38000,83.66,2016,1,19,신길동,우성3,4,1989,,11560,영등포구,201601,454.2194597179058
90000,147.34,2016,1,22,문래동3가,문래자이,11,2001,,11560,영등포구,201601,610.8320890457445
14900,37.81,2016,1,4,신길동,대방,1,1972,,11560,영등포구,201601,394.0756413647183
28500,55.9,2016,1,2,신길동,우창,3,1983,,11560,영등포구,201601,509.8389982110912
42000,84.99,2016,1,11,도림동,동아에코빌,5,2000,,11560,영등포구,201601,494.1757853865161
46500,84.93,2016,1,8,당산동4가,당산삼성2차,6,1997,,11560,영등포구,201601,547.5097138820205
33000,59.4,2016,1,26,양평동2가,삼성래미안,22,1998,,11560,영등포구,201601,555.5555555555555
48500,84.84,2016,1,2,신길동,삼환,7,1997,,11560,영등포구,201601,571.6643092880716
36300,71.04,2016,1,13,양평동2가,양평벽산블루밍,7,1990,,11560,영등포구,201601,510.9797297297297
41000,84.69,2016,1,13,양평동1가,창건애드웰,4,2006,,11560,영등포구,201601,484.1185500059039
48900,84.84,2016,1,30,당산동5가,현대1,1,1983,,11560,영등포구,201601,576.3790664780763
36000,59.4,2016,1,18,양평동5가,동보,7,1998,,11560,영등포구,201601,606.0606060606061
36000,84.75,2016,1,4,대림동,현대1,4,1992,,11560,영등포구,201601,424.7787610619469
56000,134.33,2016,1,22,신길동,한성,14,1997,,11560,영등포구,201601,416.8837936425221
59000,133.42,2016,1,26,당산동5가,당산삼성래미안4차,1,2003,,11560,영등포구,201601,442.2125618348074
35000,84.74,2016,1,16,대림동,현대2,10,1992,,11560,영등포구,201601,413.0280859098419
38800,84.92,2016,1,18,양평동3가,경남아너스빌,18,1998,,11560,영등포구,201601,456.90061234102683
56500,84.9,2016,1,16,당산동5가,당산효성1차,11,1999,,11560,영등포구,201601,665.4888103651355
39500,84.7,2016,1,4,신길동,신풍두산위브,9,2005,,11560,영등포구,201601,466.35182998819363
29500,55.9,2016,1,23,신길동,우창,2,1983,,11560,영등포구,201601,527.7280858676207
34000,84.85,2016,1,5,대림동,신동아,11,1987,,11560,영등포구,201601,400.7071302298173
