start_year,strategy,date,actual_withdrawal_krw,tax_paid_krw,ending_balance_krw
2003,절세계좌,2010-04-30,4000000.0,151237.45290924428,179686899.7219829
2003,절세계좌,2010-05-31,4000000.0,155982.20081389384,175238832.35245562
2003,절세계좌,2010-06-30,4000000.0,145233.89427935972,164256458.42092472
2003,절세계좌,2010-07-31,4000000.0,155432.77542354434,166416735.94211382
2003,절세계좌,2010-08-31,3999999.9999999995,144825.26718452465,155872068.80506444
2003,절세계좌,2010-09-30,4000000.0,45676.99480312716,163833436.80840248
2003,절세계좌,2010-10-31,4000000.0,0.0,167756799.65360314
2003,절세계좌,2010-11-30,4000000.0,49643.646054626384,168349873.25990546
2003,절세계좌,2010-12-31,4000000.0,94194.82979312632,168079131.16769466
2003,절세계좌,2011-01-31,4000000.0,114800.33051434769,166959237.61612383
2003,절세계좌,2011-02-28,4000000.0,37257.028227449046,168907053.66581956
2003,절세계좌,2011-03-31,3999999.9999999995,194520.8189982748,159997391.91543666
2003,절세계좌,2011-04-30,4000000.0,194909.68715300728,156071702.7641204
2003,절세계좌,2011-05-31,4000000.0,194141.93980418355,151360746.99950305
2003,절세계좌,2011-06-30,4000000.0,186766.55105621842,142498701.7363915
2003,절세계좌,2011-07-31,4000000.0,187934.9474034567,139012524.39064014
2003,절세계좌,2011-08-31,4000000.0,177614.6995693992,129027949.05087703
2003,절세계좌,2011-09-30,4000000.0,191639.0836865042,132594241.46197794
2003,절세계좌,2011-10-31,3999999.9999999995,200584.05937430394,133651273.07650855
2003,절세계좌,2011-11-30,4000000.0,200036.01956971292,129127978.97541413
2003,절세계좌,2011-12-31,4000000.0,176162.73271072604,126235576.89488485
2003,절세계좌,2012-01-31,4000000.0,0.0,128987687.00150283
2003,절세계좌,2012-02-29,4000000.0,0.0,132207307.6309127
2003,절세계좌,2012-03-31,4000000.0,126402.54582474453,136539381.235134
2003,절세계좌,2012-04-30,4000000.0,273615.17445022915,130507827.31140451
2003,절세계좌,2012-05-31,4000000.0,228996.95622638197,122453465.48876174
2003,절세계좌,2012-06-30,4000000.0,229420.41429490582,118483147.43955857
2003,절세계좌,2012-07-31,4000000.0,229486.0567307063,114292532.17449829
2003,절세계좌,2012-08-31,4000000.0,358691.23687189363,116171777.7543046
2003,절세계좌,2012-09-30,4000000.0,237806.96997432283,110691678.34345146
2003,절세계좌,2012-10-31,4000000.0,223203.0118131244,98639485.81899692
2003,절세계좌,2012-11-30,4000000.0,224280.53947624634,94934324.8668044
2003,절세계좌,2012-12-31,4000000.0,219742.57971083376,88654427.85559022
2004,세전 기준,2003-12-31,0.0,0.0,400000000.0
2004,세전 기준,2004-01-31,4000000.0,0.0,396045888.5252885
2004,세전 기준,2004-02-29,4000000.0,0.0,391426383.00972533
2004,세전 기준,2004-03-31,4000000.0,0.0,382772128.117255
2004,세전 기준,2004-04-30,4000000.0,0.0,377863033.7450876
2004,세전 기준,2004-05-31,4000000.0,0.0,380844484.8207848
2004,세전 기준,2004-06-30,4000000.0,0.0,381781643.33591676
2004,세전 기준,2004-07-31,4000000.0,0.0,362401602.79536366
2004,세전 기준,2004-08-31,4000000.0,0.0,348135110.74267066
2004,세전 기준,2004-09-30,4000000.0,0.0,353357782.29659647
2004,세전 기준,2004-10-31,4000000.0,0.0,356107178.1018518
2004,세전 기준,2004-11-30,4000000.0,0.0,349261702.6787986
2004,세전 기준,2004-12-31,4000000.0,0.0,351388563.37756795
2004,세전 기준,2005-01-31,4000000.0,0.0,322582754.08445656
2004,세전 기준,2005-02-28,4000000.0,0.0,308901870.83522755
2004,세전 기준,2005-03-31,4000000.0,0.0,303919440.40183854
2004,세전 기준,2005-04-30,4000000.0,0.0,281437758.9442876
2004,세전 기준,2005-05-31,4000000.0,0.0,304837815.98298466
2004,세전 기준,2005-06-30,4000000.0,0.0,299353778.75065076
2004,세전 기준,2005-07-31,4000000.0,0.0,315651996.0625775
2004,세전 기준,2005-08-31,4000000.0,0.0,310652297.6283463
2004,세전 기준,2005-09-30,4000000.0,0.0,311506676.56293976
2004,세전 기준,2005-10-31,4000000.0,0.0,303172860.08942044
2004,세전 기준,2005-11-30,4000000.0,0.0,315777714.1287982
2004,세전 기준,2005-12-31,4000000.0,0.0,297976494.6136356
2004,세전 기준,2006-01-31,4000000.0,0.0,290031874.0052111
2004,세전 기준,2006-02-28,4000000.0,0.0,283368824.45119524
2004,세전 기준,2006-03-31,4000000.0,0.0,285443145.7646766
2004,세전 기준,2006-04-30,4000000.0,0.0,272510504.277993
2004,세전 기준,2006-05-31,4000000.0,0.0,249450507.19109023
2004,세전 기준,2006-06-30,4000000.0,0.0,246140943.26425305
2004,세전 기준,2006-07-31,4000000.0,0.0,233127812.17674422
2004,세전 기준,2006-08-31,4000000.0,0.0,241835925.89367625
2004,세전 기준,2006-09-30,4000000.0,0.0,245080315.99429086
2004,세전 기준,2006-10-31,4000000.0,0.0,251685036.2456321
2004,세전 기준,2006-11-30,4000000.0,0.0,252667879.33581445
2004,세전 기준,2006-12-31,4000000.0,0.0,244187836.48476663
2004,세전 기준,2007-01-31,4000000.0,0.0,248285539.70010582
2004,세전 기준,2007-02-28,4000000.0,0.0,240453650.75263336
2004,세전 기준,2007-03-31,4000000.0,0.0,237407864.6158163
2004,세전 기준,2007-04-30,4000000.0,0.0,243970771.25090554
2004,세전 기준,2007-05-31,4000000.0,0.0,246694697.8346899
2004,세전 기준,2007-06-30,4000000.0,0.0,242593924.82600996
2004,세전 기준,2007-07-31,4000000.0,0.0,237291947.99902338
2004,세전 기준,2007-08-31,4000000.0,0.0,245052728.06039622
2004,세전 기준,2007-09-30,4000000.0,0.0,247187205.33045763
2004,세전 기준,2007-10-31,4000000.0,0.0,257580693.44340464
2004,세전 기준,2007-11-30,4000000.0,0.0,240874938.3333526
2004,세전 기준,2007-12-31,4000000.0,0.0,240597662.05478892
2004,세전 기준,2008-01-31,4000000.0,0.0,209712491.32502872
2004,세전 기준,2008-02-29,4000000.0,0.0,195455464.01712307
2004,세전 기준,2008-03-31,4000000.0,0.0,204787686.63668138
2004,세전 기준,2008-04-30,4000000.0,0.0,220803624.53321487
2004,세전 기준,2008-05-31,4000000.0,0.0,235368694.24205142
2004,세전 기준,2008-06-30,4000000.0,0.0,212523109.30872872
2004,세전 기준,2008-07-31,4000000.0,0.0,202674832.91129032
2004,세전 기준,2008-08-31,4000000.0,0.0,217371554.51017225
2004,세전 기준,2008-09-30,4000000.0,0.0,199280007.07172316
2004,세전 기준,2008-10-31,4000000.0,0.0,174390565.21155596
2004,세전 기준,2008-11-30,4000000.0,0.0,173425361.45669532
2004,세전 기준,2008-12-31,4000000.0,0.0,148484455.6383254
2004,세전 기준,2009-01-31,4000000.0,0.0,154655540.8184101
2004,세전 기준,2009-02-28,4000000.0,0.0,158735594.33382377
2004,세전 기준,2009-03-31,4000000.0,0.0,152775539.15460768
2004,세전 기준,2009-04-30,4000000.0,0.0,156733809.31095892
2004,세전 기준,2009-05-31,4000000.0,0.0,154216373.6363943
2004,세전 기준,2009-06-30,4000000.0,0.0,157884680.92344248
2004,세전 기준,2009-07-31,4000000.0,0.0,160311291.31684145
2004,세전 기준,2009-08-31,4000000.0,0.0,162102030.576285
2004,세전 기준,2009-09-30,4000000.0,0.0,157240056.6777775
2004,세전 기준,2009-10-31,4000000.0,0.0,149347352.0042014
2004,세전 기준,2009-11-30,4000000.0,0.0,152462499.67556372
2004,세전 기준,2009-12-31,4000000.0,0.0,156291482.87566736
2004,세전 기준,2010-01-31,4000000.0,0.0,141557646.06718466
2004,세전 기준,2010-02-28,4000000.0,0.0,144113171.45762625
2004,세전 기준,2010-03-31,4000000.0,0.0,147502276.46378496
2004,세전 기준,2010-04-30,4000000.0,0.0,143717076.6365834
2004,세전 기준,2010-05-31,4000000.0,0.0,139483461.23868105
2004,세전 기준,2010-06-30,4000000.0,0.0,130041357.19948433
2004,세전 기준,2010-07-31,4000000.0,0.0,131041486.54931839
2004,세전 기준,2010-08-31,4000000.0,0.0,122002060.75142647
2004,세전 기준,2010-09-30,4000000.0,0.0,127400051.32496743
2004,세전 기준,2010-10-31,4000000.0,0.0,129561411.62363108
2004,세전 기준,2010-11-30,4000000.0,0.0,129158206.69174798
2004,세전 기준,2010-12-31,4000000.0,0.0,128192319.52840738
2004,세전 기준,2011-01-31,4000000.0,0.0,126476505.81671628
2004,세전 기준,2011-02-28,4000000.0,0.0,127010373.72819935
2004,세전 기준,2011-03-31,4000000.0,0.0,119464803.55289364
2004,세전 기준,2011-04-30,4000000.0,0.0,115665821.694759
2004,세전 기준,2011-05-31,4000000.0,0.0,111282807.38369855
2004,세전 기준,2011-06-30,4000000.0,0.0,103845468.7692131
2004,세전 기준,2011-07-31,4000000.0,0.0,100356872.35547686
2004,세전 기준,2011-08-31,4000000.0,0.0,92164671.61460291
2004,세전 기준,2011-09-30,4000000.0,0.0,93706162.53874163
2004,세전 기준,2011-10-31,4000000.0,0.0,93421791.38862984
2004,세전 기준,2011-11-30,4000000.0,0.0,89195835.07439703
2004,세전 기준,2011-12-31,4000000.0,0.0,86082599.54105674
2004,세전 기준,2012-01-31,4000000.0,0.0,86687000.33410029
2004,세전 기준,2012-02-29,4000000.0,0.0,87538992.57043241
2004,세전 기준,2012-03-31,4000000.0,0.0,89139639.72167148
2004,세전 기준,2012-04-30,4000000.0,0.0,83991970.63641569
2004,세전 기준,2012-05-31,4000000.0,0.0,77530049.84474571
2004,세전 기준,2012-06-30,4000000.0,0.0,73694097.62567435
2004,세전 기준,2012-07-31,4000000.0,0.0,69718274.46413663
2004,세전 기준,2012-08-31,4000000.0,0.0,69523406.63507432
2004,세전 기준,2012-09-30,4000000.0,0.0,64779952.37969087
2004,세전 기준,2012-10-31,4000000.0,0.0,56198202.64565575
2004,세전 기준,2012-11-30,4000000.0,0.0,52493962.376368806
2004,세전 기준,2012-12-31,4000000.0,0.0,47354799.387970485
2004,세전 기준,2013-01-31,4000000.0,0.0,45727458.4164844
2004,세전 기준,2013-02-28,4000000.0,0.0,41734530.8060571
2004,세전 기준,2013-03-31,4000000.0,0.0,40130621.85560432
2004,세전 기준,2013-04-30,4000000.0,0.0,36743471.015012406
2004,세전 기준,2013-05-31,4000000.0,0.0,35019169.37418266
2004,세전 기준,2013-06-30,4000000.0,0.0,30546884.9166253
2004,세전 기준,2013-07-31,4000000.0,0.0,27941020.966102753
2004,세전 기준,2013-08-31,4000000.0,0.0,23502183.648914535
2004,세전 기준,2013-09-30,4000000.0,0.0,19836366.060338162
2004,세전 기준,2013-10-31,4000000.0,0.0,16577169.860568414
2004,세전 기준,2013-11-30,4000000.0,0.0,13116175.075886274
2004,세전 기준,2013-12-31,4000000.0,0.0,9468061.498984182
2004,미국계좌,2003-12-31,0.0,0.0,400000000.0
2004,미국계좌,2004-01-31,4000000.0,0.0,396045888.5252885
2004,미국계좌,2004-02-29,4000000.0,0.0,391426383.00972533
2004,미국계좌,2004-03-31,4000000.0,0.0,382772128.117255
2004,미국계좌,2004-04-30,4000000.0,0.0,377863033.7450876
2004,미국계좌,2004-05-31,4000000.0,0.0,380844484.8207848
2004,미국계좌,2004-06-30,4000000.0,0.0,381781643.33591676
2004,미국계좌,2004-07-31,4000000.0,0.0,362401602.79536366
2004,미국계좌,2004-08-31,4000000.0,0.0,348135110.74267066
2004,미국계좌,2004-09-30,4000000.0,0.0,353357782.29659647
2004,미국계좌,2004-10-31,4000000.0,0.0,356107178.1018518
2004,미국계좌,2004-11-30,4000000.0,0.0,349261702.6787986
2004,미국계좌,2004-12-31,4000000.0,0.0,351388563.37756795
2004,미국계좌,2005-01-31,4000000.0,0.0,322582754.08445656
2004,미국계좌,2005-02-28,4000000.0,0.0,308901870.83522755
2004,미국계좌,2005-03-31,4000000.0,0.0,303919440.40183854
2004,미국계좌,2005-04-30,4000000.0,0.0,281437758.9442876
2004,미국계좌,2005-05-31,4000000.0,0.0,304837815.98298466
2004,미국계좌,2005-06-30,4000000.0,0.0,299353778.75065076
2004,미국계좌,2005-07-31,4000000.0,0.0,315651996.0625775
2004,미국계좌,2005-08-31,4000000.0,0.0,310652297.6283463
2004,미국계좌,2005-09-30,4000000.0,0.0,311506676.56293976
2004,미국계좌,2005-10-31,4000000.0,0.0,303172860.08942044
2004,미국계좌,2005-11-30,4000000.0,0.0,315777714.1287982
2004,미국계좌,2005-12-31,4000000.0,0.0,297976494.6136356
2004,미국계좌,2006-01-31,4000000.0,0.0,290031874.0052111
2004,미국계좌,2006-02-28,4000000.0,0.0,283368824.45119524
2004,미국계좌,2006-03-31,4000000.0,0.0,285443145.7646766
2004,미국계좌,2006-04-30,4000000.0,0.0,272510504.277993
2004,미국계좌,2006-05-31,4000000.0,0.0,249450507.19109023
2004,미국계좌,2006-06-30,4000000.0,0.0,246140943.26425305
2004,미국계좌,2006-07-31,4000000.0,0.0,233127812.17674422
2004,미국계좌,2006-08-31,4000000.0,0.0,241835925.89367625
2004,미국계좌,2006-09-30,4000000.0,0.0,245080315.99429086
2004,미국계좌,2006-10-31,4000000.0,0.0,251685036.2456321
2004,미국계좌,2006-11-30,4000000.0,0.0,252667879.33581445
2004,미국계좌,2006-12-31,4000000.0,0.0,244187836.48476663
2004,미국계좌,2007-01-31,4000000.0,0.0,248285539.70010582
2004,미국계좌,2007-02-28,4000000.0,0.0,240453650.75263336
2004,미국계좌,2007-03-31,4000000.0,0.0,237407864.6158163
2004,미국계좌,2007-04-30,4000000.0,0.0,243970771.25090554
2004,미국계좌,2007-05-31,4000000.0,0.0,246694697.8346899
2004,미국계좌,2007-06-30,4000000.0,0.0,242593924.82600996
2004,미국계좌,2007-07-31,4000000.0,0.0,237291947.99902338
2004,미국계좌,2007-08-31,4000000.0,0.0,245052728.06039622
2004,미국계좌,2007-09-30,4000000.0,0.0,247187205.33045763
2004,미국계좌,2007-10-31,4000000.0,0.0,257580693.44340464
2004,미국계좌,2007-11-30,4000000.0,0.0,240874938.3333526
2004,미국계좌,2007-12-31,4000000.0,0.0,240597662.05478892
2004,미국계좌,2008-01-31,4000000.0,0.0,209712491.32502872
2004,미국계좌,2008-02-29,4000000.0,0.0,195455464.01712307
2004,미국계좌,2008-03-31,4000000.0,0.0,204787686.63668138
2004,미국계좌,2008-04-30,4000000.0,0.0,220803624.53321487
2004,미국계좌,2008-05-31,4000000.0,0.0,235368694.24205142
2004,미국계좌,2008-06-30,4000000.0,0.0,212523109.30872872
2004,미국계좌,2008-07-31,4000000.0,0.0,202674832.91129032
2004,미국계좌,2008-08-31,4000000.0,0.0,217371554.51017225
2004,미국계좌,2008-09-30,4000000.0,0.0,199280007.07172316
2004,미국계좌,2008-10-31,4000000.0,0.0,174390565.21155596
2004,미국계좌,2008-11-30,4000000.0,0.0,173425361.45669532
2004,미국계좌,2008-12-31,4000000.0,0.0,148484455.6383254
2004,미국계좌,2009-01-31,4000000.0,0.0,154655540.8184101
2004,미국계좌,2009-02-28,4000000.0,0.0,158735594.33382377
2004,미국계좌,2009-03-31,4000000.0,0.0,152775539.15460768
2004,미국계좌,2009-04-30,4000000.0,0.0,156733809.31095892
2004,미국계좌,2009-05-31,4000000.0,0.0,154216373.6363943
2004,미국계좌,2009-06-30,4000000.0,0.0,157884680.92344248
2004,미국계좌,2009-07-31,4000000.0,0.0,160311291.31684145
2004,미국계좌,2009-08-31,4000000.0,0.0,162102030.576285
2004,미국계좌,2009-09-30,4000000.0,0.0,157240056.6777775
2004,미국계좌,2009-10-31,4000000.0,0.0,149347352.0042014
2004,미국계좌,2009-11-30,4000000.0,0.0,152462499.67556372
2004,미국계좌,2009-12-31,4000000.0,113139.6419784582,156178343.2336889
2004,미국계좌,2010-01-31,4000000.0,0.0,141452276.6659847
2004,미국계좌,2010-02-28,4000000.0,0.0,144002922.40630397
2004,미국계좌,2010-03-31,4000000.0,0.0,147386374.6202244
2004,미국계좌,2010-04-30,4000000.0,0.0,143601006.01097673
2004,미국계좌,2010-05-31,4000000.0,0.0,139367579.2885333
2004,미국계좌,2010-06-30,4000000.0,101116.98832604707,129828879.52556312
2004,미국계좌,2010-07-31,4000000.0,231529.30251330152,130589309.74232817
2004,미국계좌,2010-08-31,4000000.0,202143.04286909115,121365130.13856651
2004,미국계좌,2010-09-30,4000000.0,257126.33296930493,126456930.71694435
2004,미국계좌,2010-10-31,4000000.0,290748.1111403324,128281931.41679011
2004,미국계좌,2010-11-30,4000000.0000000005,309758.80020962417,127533447.63254568
2004,미국계좌,2010-12-31,4000000.0,325603.97654117574,126203788.5554939
2004,미국계좌,2011-01-31,4000000.0,0.0,124452542.33740216
2004,미국계좌,2011-02-28,4000000.0,0.0,124913856.19614935
2004,미국계좌,2011-03-31,4000000.0,0.0,117426811.55553381
2004,미국계좌,2011-04-30,4000000.0,188255.87865704272,113436144.57973397
2004,미국계좌,2011-05-31,4000000.0,341007.47382812784,108719506.1189042
2004,미국계좌,2011-06-30,4000000.0,319872.1110405654,101041471.45502853
2004,미국계좌,2011-07-31,4000000.0,323211.5547902306,97215854.75416791
2004,미국계좌,2011-08-31,4000000.0,293828.413220809,88861035.11274773
2004,미국계좌,2011-09-30,4000000.0000000005,333820.3429556718,89870071.32166027
2004,미국계좌,2011-10-31,4000000.0,359576.7972508046,89074015.00905438
2004,미국계좌,2011-11-30,4000000.0000000005,357993.1242306936,84500581.39897776
2004,미국계좌,2011-12-31,4000000.0,364445.8227280134,80976220.91133516
2004,미국계좌,2012-01-31,4000000.0,0.0,81307490.8517137
2004,미국계좌,2012-02-29,4000000.0,0.0,81858384.44415207
2004,미국계좌,2012-03-31,4000000.0,77800.81929697988,83017791.80123778
2004,미국계좌,2012-04-30,4000000.0,460180.0016068008,77488761.24701518
2004,미국계좌,2012-05-31,4000000.0,442704.43767232547,70774754.07660201
2004,미국계좌,2012-06-30,4000000.0,443958.71871130617,66480549.43873147
2004,미국계좌,2012-07-31,4000000.0000000005,444153.192245658,62058206.534642495
2004,미국계좌,2012-08-31,3999999.9999999995,475046.56836289854,60970215.655346245
2004,미국계좌,2012-09-30,4000000.0,468894.1524990257,55849331.49725757
2004,미국계좌,2012-10-31,4000000.0000000005,425588.5791016551,47473637.2090041
2004,미국계좌,2012-11-30,4000000.0,428765.2531345244,43294716.07002097
2004,미국계좌,2012-12-31,3999999.9999999995,415406.66570139705,37939777.77234689
2004,미국계좌,2013-01-31,4000000.0,0.0,35840707.718937226
2004,미국계좌,2013-02-28,4000000.0,0.0,31846250.984544534
2004,미국계좌,2013-03-31,4000000.0,142443.85332246436,29532185.585991398
2004,미국계좌,2013-04-30,4000000.0,485928.2406102617,25497253.972769074
2004,미국계좌,2013-05-31,4000000.0,518937.0510364248,22557483.435573187
2004,미국계좌,2013-06-30,4000000.0000000005,511609.32403769676,17741653.62262569
2004,미국계좌,2013-07-31,4000000.0,535411.0358427844,14015957.847771207
2004,미국계좌,2013-08-31,4000000.0000000005,527060.9451400057,9268764.45481546
2004,미국계좌,2013-09-30,4000000.0,534513.1961172223,4866045.737998503
2004,미국계좌,2013-10-31,4000000.0,553491.5198067764,494280.3047056815
2004,미국계좌,2013-11-30,446734.700852048,63617.08434796007,0.0
2004,절세계좌,2003-12-31,0.0,0.0,400000000.0
2004,절세계좌,2004-01-31,4000000.0,0.0,396045888.52528846
2004,절세계좌,2004-02-29,4000000.0,0.0,391426383.0097252
2004,절세계좌,2004-03-31,4000000.0,0.0,382772128.1172549
2004,절세계좌,2004-04-30,4000000.0,0.0,377863033.74508756
2004,절세계좌,2004-05-31,4000000.0,0.0,380844484.8207848
2004,절세계좌,2004-06-30,4000000.0,0.0,381781643.33591676
2004,절세계좌,2004-07-31,4000000.0,0.0,362430634.79315203
2004,절세계좌,2004-08-31,4000000.0,0.0,348181009.3133505
2004,절세계좌,2004-09-30,4000000.0,0.0,353390332.0664486
2004,절세계좌,2004-10-31,4000000.0,0.0,356130967.98343796
2004,절세계좌,2004-11-30,4000000.0,0.0,349285302.467268
2004,절세계좌,2004-12-31,4000000.0,8212.00744322596,351404365.1536453
2004,절세계좌,2005-01-31,4000000.0,0.0,322597440.35512275
2004,절세계좌,2005-02-28,4000000.0,0.0,308916116.36295295
2004,절세계좌,2005-03-31,4000000.0,0.0,303933640.6231372
2004,절세계좌,2005-04-30,4000000.0,0.0,281451095.6342297
2004,절세계좌,2005-05-31,4000000.0,0.0,304852451.0987901
2004,절세계좌,2005-06-30,4000000.0,0.0,299368342.618548
2004,절세계좌,2005-07-31,4000000.0,23824.755811844767,315643722.703722
2004,절세계좌,2005-08-31,4000000.0,21779.966620285384,310622270.5053466
2004,절세계좌,2005-09-30,4000000.0,31733.23972055045,311444446.9842038
2004,절세계좌,2005-10-31,4000000.0,22744.50353467294,303088751.7721358
2004,절세계좌,2005-11-30,3999999.9999999995,56499.80700271933,315632499.37075216
2004,절세계좌,2005-12-31,4000000.0,28293.885279529844,297809332.65236825
2004,절세계좌,2006-01-31,4000000.0,19714.446495843753,289847210.4918515
2004,절세계좌,2006-02-28,3999999.9999999995,13730.299080550087,283172126.20441866
2004,절세계좌,2006-03-31,4000000.0,27433.956106059177,285214797.11930054
2004,절세계좌,2006-04-30,4000000.0,261.88444119035154,272289039.677631
2004,절세계좌,2006-05-31,4000000.0,0.0,249244532.3225789
2004,절세계좌,2006-06-30,4000000.0,0.0,245934398.29275423
2004,절세계좌,2006-07-31,4000000.0,0.0,232928830.42036474
2004,절세계좌,2006-08-31,4000000.0,0.0,241626097.37146446
2004,절세계좌,2006-09-30,4000000.0,0.0,244864201.88955653
2004,절세계좌,2006-10-31,4000000.0,0.0,251459570.79983318
2004,절세계좌,2006-11-30,4000000.0,0.0,252437950.14057916
2004,절세계좌,2006-12-31,4000000.0,0.0,243961984.1537931
2004,절세계좌,2007-01-31,4000000.0,0.0,248052197.7039097
2004,절세계좌,2007-02-28,4000000.0,0.0,240223910.01576662
2004,절세계좌,2007-03-31,4000000.0,0.0,237177212.17810673
2004,절세계좌,2007-04-30,4000000.0,0.0,243729856.47345158
2004,절세계좌,2007-05-31,4000000.0,0.0,246447143.35499513
2004,절세계좌,2007-06-30,4000000.0,0.0,242346471.4705386
2004,절세계좌,2007-07-31,4000000.0,0.0,237045822.70044714
2004,절세계좌,2007-08-31,4000000.0,0.0,244794404.1788993
2004,절세계좌,2007-09-30,4000000.0,0.0,246922414.75098962
2004,절세계좌,2007-10-31,4000000.0,0.0,257300484.34721807
2004,절세계좌,2007-11-30,4000000.0,0.0,240608551.1898449
2004,절세계좌,2007-12-31,4000000.0,0.0,240327157.89626473
2004,절세계좌,2008-01-31,4000000.0,0.0,209472214.1870953
2004,절세계좌,2008-02-29,4000000.0,0.0,195226938.821812
2004,절세계좌,2008-03-31,4000000.0,0.0,204543573.4976237
2004,절세계좌,2008-04-30,4000000.0,0.0,220535651.7885757
2004,절세계좌,2008-05-31,4000000.0,0.0,235078190.46924266
2004,절세계좌,2008-06-30,4000000.0,0.0,212255865.6960766
2004,절세계좌,2008-07-31,4000000.0,34114.82286046067,202380828.56784478
2004,절세계좌,2008-08-31,4000000.0,76971.09083825344,216973457.22124422
2004,절세계좌,2008-09-30,4000000.0,54021.68260840473,198853695.5562023
2004,절세계좌,2008-10-31,4000000.0,13215.560400472988,173995726.0586664
2004,절세계좌,2008-11-30,4000000.0,19817.877348130525,173003833.31862462
2004,절세계좌,2008-12-31,4000000.0,0.0,148113826.5208189
2004,절세계좌,2009-01-31,4000000.0,0.0,154259523.85604015
2004,절세계좌,2009-02-28,4000000.0,15426.0802855569,158303461.19347098
2004,절세계좌,2009-03-31,4000000.0,10636.234110388126,152338105.72765782
2004,절세계좌,2009-04-30,3999999.9999999995,29911.61271078356,156243677.81342453
2004,절세계좌,2009-05-31,4000000.0,33398.661793467596,153688207.26311737
2004,절세계좌,2009-06-30,3999999.9999999995,50952.11421555918,157279299.7120027
2004,절세계좌,2009-07-31,4000000.0,64867.116805151716,159616401.27438682
2004,절세계좌,2009-08-31,4000000.0,76861.25931048859,161305178.56566286
2004,절세계좌,2009-09-30,4000000.0,75081.70827400175,156372360.20150983
2004,절세계좌,2009-10-31,4000000.0,66607.75011752718,148434528.85712758
2004,절세계좌,2009-11-30,4000000.0,81927.9672939408,151424260.20065853
2004,절세계좌,2009-12-31,4000000.0,0.0,155199929.57327005
2004,절세계좌,2010-01-31,4000000.0,75214.90021248853,140465843.9139086
2004,절세계좌,2010-02-28,4000000.0,90069.62548315896,142880738.39209807
2004,절세계좌,2010-03-31,4000000.0,29016.985630291783,146177635.954446
2004,절세계좌,2010-04-30,4000000.0,102763.33792155041,142287743.7817365
2004,절세계좌,2010-05-31,4000000.0,105778.737406667,137950673.05970192
2004,절세계좌,2010-06-30,4000000.0,93285.81802074338,128475086.65635622
2004,절세계좌,2010-07-31,3999999.9999999995,105139.85447535137,129309852.57760642
2004,절세계좌,2010-08-31,4000000.0,92811.09022119832,120244208.65283139
2004,절세계좌,2010-09-30,4000000.0,32135.421735323325,125474653.98163468
2004,절세계좌,2010-10-31,4000000.0,0.0,127542897.62432379
2004,절세계좌,2010-11-30,4000000.0,36756.82606950744,127046899.26483485
2004,절세계좌,2010-12-31,4000000.0,67108.31818066022,125964306.12219542
2004,절세계좌,2011-01-31,4000000.0,88544.96249415491,124120247.73985791
2004,절세계좌,2011-02-28,4000000.0,29328.37928477605,124540321.28513749
2004,절세계좌,2011-03-31,4000000.0,150666.97325545968,116913037.12062392
2004,절세계좌,2011-04-30,4000000.0,151120.66372656514,112958640.8542335
2004,절세계좌,2011-05-31,4000000.0,150224.95133577404,108434366.11557782
2004,절세계좌,2011-06-30,4000000.0,141623.2516637768,100943387.80584843
2004,절세계좌,2011-07-31,4000000.0,142985.55722168298,97297514.07397035
2004,절세계좌,2011-08-31,3999999.9999999995,130957.23823153024,89102154.45837803
2004,절세계좌,2011-09-30,4000000.0,147305.33672918018,90312203.20974258
2004,절세계좌,2011-10-31,4000000.0,119791.9280676857,89773463.14263815
2004,절세계좌,2011-11-30,4000000.0,0.0,85556330.92384735
2004,절세계좌,2011-12-31,4000000.0,0.0,82406912.27776109
2004,절세계좌,2012-01-31,4000000.0,0.0,82814707.28240685
2004,절세계좌,2012-02-29,4000000.0,0.0,83449961.87928662
2004,절세계좌,2012-03-31,4000000.0,0.0,84788997.40558873
2004,절세계좌,2012-04-30,4000000.0,92440.47328235576,79604902.18256691
2004,절세계좌,2012-05-31,4000000.0,324201.6840677049,72947370.74903446
2004,절세계좌,2012-06-30,3999999.9999999995,325633.62329318875,68776088.30080079
2004,절세계좌,2012-07-31,4000000.0,325855.6548576483,64472796.03202815
2004,절세계좌,2012-08-31,4000000.0,361169.52182972146,63630467.33374709
2004,절세계좌,2012-09-30,4000000.0,354129.98788951157,58595899.72058957
2004,절세계좌,2012-10-31,4000000.0,304675.4685049473,50146859.55130834
2004,절세계좌,2012-11-30,4000000.0,308297.536098941,46102474.75580925
2004,절세계좌,2012-12-31,4000000.0,293072.0025398069,40808940.404116906
2004,절세계좌,2013-01-31,4000000.0,0.0,38853626.521370545
2004,절세계좌,2013-02-28,4000000.0,0.0,34859635.77691606
2004,절세계좌,2013-03-31,4000000.0,0.0,32861020.713138275
2004,절세계좌,2013-04-30,4000000.0,196088.80916806785,29166764.369806413
2004,절세계좌,2013-05-31,4000000.0,411486.6606094298,26561714.49878485
2004,절세계좌,2013-06-30,4000000.0,403073.9887364308,21800417.1384484
2004,절세계좌,2013-07-31,3999999.9999999995,430417.36704413814,18364953.839857105
2004,절세계좌,2013-08-31,3999999.9999999995,420819.0063192383,13655697.733005797
2004,절세계좌,2013-09-30,4000000.0,429385.0073047225,9420485.916850438
2004,절세계좌,2013-10-31,4000000.0,451222.20198104426,5321078.747219094
2004,절세계좌,2013-11-30,4000000.0,469803.9707471651,1024289.1824285418
